,Category,Text,Classification
115087,Capacitismo,@LucasSi03747779 @_rafahe11 @Normose_ @monark - fotinha de anime   - chupa bola do monark    Ele pode ser gordo  mas qualquer preferiria ser gordo do que um mongoloide como tu e o mocraque,
115088,Etnia,@Dantinhas Muito baixo ! Se fosse ao contrário levantaria várias pautas para denigrir a imagem dele !,
115089,Etnia,@andremoraes78 @Corra_do_Louco @AnaLuis61170804 @o_antagonista Eu não acho falso porque os fins são os mesmos denegrir a imagem do outro lado se uma pessoa cometa calúnia contra outra pessoa de uma forma direta e a outra comete de maneira indireta nada difere uma da outra devido a finalidade ser a mesma,
115090,Sexismo,@sogamsodertsem @macaquilho @nathyxcxc @merdalher_tm literalmente eu,
115091,Calunia,@alesaraaah Época boa era essa,
115092,Assedio,@goldobg39 cada dia mais comum essa situação infelizmente,
115093,Sexismo,Só se eu fosse uma vagabunda mesmo !!!,
115094,Xenofobia,Casal de roceiro é bonitinho dms,
115095,Homofobia,essa bicha cheia de chuchu na cara falando que não tem pressa pra fazer a transição já tem 20 anos e pouco vai esperar fazer os 50 pra se transicionar,
115096,Capacitismo,@tweetsdojao Mano o bagulho ficou lindo demais cê é loko não tem do que reclamar o povo é zoado nuuu,
115097,Etnia,@Alaniqua Que me ahorque con sus muslos,
115098,Xenofobia,@DeboraHoffHoff Oba! Tá um pouco bugado não consigo abrir a lista dos seuidores. :),
115099,Capacitismo,@luthithome @da_museu Aqui tbm tem seu imbecil  retardado!,
115100,Religião,Só vou fazer uma unidade de stream quando eu gravar um vídeo pro md4. https://t.co/xKa4LodQpn,
115101,Assedio,Me pedís plata y hablas mal mio negra bocetuda,
115102,Sexismo,@soso_oliiveira sapatao,
115103,Etnia,CRIOLO LEEEEEEEEE https://t.co/13QB8j7B3D,
115104,Calunia,@4mundomemes Só assisti Thor amor e cornao porque meus amigos me convidaram. Todo mundo se arrependeu.,
115105,Capacitismo,tuberculoso cheio de trombose vei https://t.co/3TVAa5JNgf,
115106,Capacitismo,A este anormal deberían despedirle el lunes en cuanto llegara al curro para demostrar que sigue funcionando perfectamente sin él. Aunque vista su producción constante de mamarrachadas y su fanatismo mucho me temo que curra únicamente tuiteando o que es un niño retra de seis años https://t.co/iInSwtSMNB,
115107,Etnia,Mais um dia dormindo sem dupla,
115108,Xenofobia,@ELIteGMEN @portinator0 @nodqdotcom Look at you with pictures of Punk saved,
115109,Capacitismo,@putshenriquek se tu me provar quando que eu te chamei de analfabeto eu te faço um pix de 5 mil reais,
115110,Homofobia,@brendinhakjk deixa eu tirar meu soninho da beleza sua viada 😡,
115111,Capacitismo,"Preguiça de ir em Madureira pra pegar meu óculos mas tenho q ir tô ficando sem condições de dirigir sem ele 😅😅  #""ceguinho""",
115112,Calunia,@Jouberth19 LÓGICO o L VOCÊS SABEM MUITO BEM UM BAITA DEBOCHE DE QUEM ERA O PT EM 14 ANOS DE DESGOVERNO E LADROEIRA SÓ DESTRUIÇÃO CLARO QUEREMOS O BOLSONARO! RUIM COMO LULA NÃO EXISTE NO PLANETAA FICHA DELE DE COISAS RUINS É EXTENSA DEMAIS FINGE QUE NÃO SABE HEIN!,
115113,Capacitismo,eu sou o mesmo magrinho favelado cê dizia zoado,
115114,Sexismo,Gente a gringa me chamando de vadia estupida ): misoginia total https://t.co/0lFGgG173S,
115115,Sexismo,@A_Aguinaga @TC_Peru @anibaltorresv Conocidos seudo opinologosque se hicieron los grandísimos cojudos mientras los gobiernos delincuentes saquearon y depredaron nuestros recursos en nombre de una prostituta constitución delincuencial fujimorista y sus secuacesentiendes dignisimo extirpador de útero?,
115116,Sexismo,Que tarado!!! https://t.co/VK8WRXDKeH,
115117,Politica,Adesso che avete capito che l' Italia sta finanziando uno stato nazista le togliete le bandierine dai profili siete proprio voi le bandiere girate dove gira il vento!!!!!,
115118,Capacitismo,Que padre es ser yo solo soy una naca y estupida con apego evitativo y ya,
115119,Homofobia,queria ver o Dutch e o Micah tomando tiro no peito e o Arthur correndo com um veadao no campo rindo mas e isso nunca e como a gente quer,
115120,Capacitismo,@vigilantteshitt ¿Y si no les caigo bien?… Allí todos ya se conocerán y yo.. sere una desconocida… Además allí estaré como aquí.. sola…   — Miraba a la mayor apenada sabia que alli todos serian como una piña ella se sentiría igualmente sola y mas viendo a las familias —,
115121,Calunia,@IviP_23 @Alejo52444672 @Eternalismo81 @nicolashd_10 @suescun18 @Telotengo el problema es que actuar como un interesado solo demuestra tu carencia moral. pero en fin fanatico de Benito al fin y al cabo.,
115122,Capacitismo,@CapitanBitcoin El cretino canceroso del FORO DE SAO PAULO soltando lo suyo gilipolleces,
115123,Assedio,@anaferrxz @jukkkjkkkk o do portão amg sério era incrível,
115124,Calunia,@randolfeap Só ladroeira isso pode.......,
115125,Sexismo,@taoquei1 @monark Tá viva ainda mocreia?,
115126,Capacitismo,soy una estupida,
115127,Capacitismo,@ElChacoDelTW Tienen el club tomado por un viejo viagrero hace más de un mes y se preocupan por chicanear boludeces 🤭,
115128,Capacitismo,@marcosfarias0 @Damadeferroofic É mentira dela... essa retardada nunca fez nada na vida e só vive de mentiras,
115129,Homofobia,@yufelipeto Em,
115130,Calunia,Malandro parece que passou um caminhão por cima de mim,
115131,Capacitismo,@randolfeap É só adentrar nas favelas que você verá! A não ser que além de ser pequenininho menininho também é ceguinho!,
115132,Capacitismo,rapaaaz https://t.co/fKupQxUiRD,
115133,Capacitismo,@MichelCaballero Y el canceroso? Y el estupido mayor las tiene llenas de que?,
115134,Assedio,@kiernanexplicit a testuda cara de cavalo do teu icon,
115135,Calunia,@MarceloAdnet Artista sem graça e ignorante… Não sabe nada sobre a história do Brasil. Deve dizer que Dilma foi vítima de um golpe.😛,
115136,Capacitismo,@BenjaButeler @GraciasVirrey0 obvio esta bueno joder con eso pero me da bronca que haya gente que crea cualquier cosa que lee y no se toma 1 segundo en investigar si es asi,
115137,Capacitismo,@brunolopes071 @calilcomc Ele ta precisando de um exame de vista Tá ceguinho,
115138,Assedio,@camsrodd KKKKKKKK coitada ter q ouvir essa taquara rachada,
115139,Aparencia,@whalewht FEIOSO APAGA ISSO,
115140,Etnia,Parabéns VIVA A MERITOCRACIA. Infelizmente esquerdopatas doentes estão tentando denegrir a imagem de um profissional que tem história no serviço público.,
115141,Capacitismo,Eu dormir 30 min e tive um pesadelo horrível,
115142,Capacitismo,@iamcauazin @paisoltaram Kkk mongoloide o cara é jogador do melhor time do mundo  ele peida e aparece 300 mulheres assim pra ele,
115143,Capacitismo,ANÃO MANOKKKKKKKKKKKKKKKKKKKKK https://t.co/WgEypFiFiX,
115144,Xenofobia,O que esperar de ARGENTINO? raça do krl! https://t.co/T9madLXb1A,
115145,Assedio,Moranguinho acredita que a torcida do grupo B se dividiu entre Ruivinha e André. Deolane acha que o B votou na Ruivinha e os votos do André foram pelo embate.  A DOUTORA É  BOAZUDA A VISÃO DE MILHÕES    #AFazenda #EliminaçãoAFazenda https://t.co/eU0O6knjtV,
115146,Xenofobia,@spinelliadriana @GaloTV O vídeo do turco me fez até chorar. Esse e mais sério,
115147,Xenofobia,De esos Goles que se extrañaba verle a Radamel Falcao García.,
115148,Politica,@Cclope11 Te llamas demócrata llamado fascista al personal y achacando a que no leen. Eres la Ironía³,
115149,Capacitismo,@filozoofico Cuando uno piensa que la idiotez tiene un límite apareces vos y rompes con todos los límites de la estupidez. Felicidades has marcado un nuevo récord en la idiotez humana. Borrate pavo.,
115150,Capacitismo,@YaxYaxx Mete a sola nele Yas,
115151,Capacitismo,@UOL Vai p lá Paga pau de Maduro. Parece besta. Tá vendo não nego fugindo a pé da Venezuela idiota? Nego pegando barquinho p fugir idiota. Quer igual aqui mongol?,
115152,Etnia,@RayJack97010720 @Gervontaa Mom's know when fake people are around her face was priceless!,
115153,Aparencia,1 pessoa acaba de visitar seu perfil https://t.co/lO9wzi0qjG,
115154,Xenofobia,@bcszhrh 日美签订了驻军协议及军事合作,
115155,Calunia,@GenPauloChagas Pois é! O q é da direita e antidemicratico. Agora qd é para proteger ladrão preso julgado em 3 instâncias c provas sobradas aí não tem problema.,
115156,Capacitismo,@criticaduvidosa 11111111111111111111111111111111111111,
115157,Aparencia,o seu perfil foi visto por 4 pessoas nas últimas 3 horas https://t.co/lO9wzi0qjG,
115158,Assedio,@dando_onda entao me ajuda😭,
115159,Sexismo,@d4nid4njel KKKKKKKKKKKKKKKKKKKKKK vsfd,
115160,Homofobia,@MavisHxH Bolo🥺,
115161,Calunia,@UOLNoticias Essa mídia nojenta roda vai se dar mal ficando de lado do maior ladrão quadrilheiro da história..mafia,
115162,Homofobia,@larimanoela @Oceane bixa c eu te vejo na rua,
115163,Calunia,@WizardLandSui @OniGids @SteadyWav3r @Miedolasike,
115164,Calunia,". @vkarauz Pana soy #EmelexistaDeCorazon más no fanático. Si me pareció chistoso y me reí. Una lástima por esos dizque ""hinchas"" que te amenazaron porque no nos representan y son minoría. Éxitos y bendiciones ✌️ 💪⚽️🇪🇨 #FIFAWorldCup #Qatar2022 https://t.co/4RLYM7xX1d",
115165,Politica,Será que agora os Petistas vão chamar Aldo de Facista? https://t.co/S8ot325PdO,
115166,Etnia,@hang_fc https://t.co/9Vn2XYlm8q,
115167,Homofobia,Eu @beatrizghs_ e @sailordarknesss duas cobras e um veado na selva hoje,
115168,Capacitismo,@LZGUERRA53 @Alguem_CEC @bemtevini Mongolóide e burro. Veja o perfil do cara que eu respondi seu idiota do caralho.,
115169,Capacitismo,@QuinteroCalle Si viejo canceroso como usted en la cárcel matarife,
115170,Calunia,pq a internet pega no pc e não no cll???????????????desgraca fedorenta,
115171,Xenofobia,@taoquei1 Mesmo atropelado na Band (xingling) o Larápio não vai soltar a mão do Uílio Bonde.,
115172,Homofobia,estoi viciada ! https://t.co/sHeeVGa0n7,
115173,Etnia,@tha_marianaa @pinkymushrooms mariana  aquilo é crioulo? responde honestamente,
115174,Capacitismo,esse perfume n tem defeitos,
115175,Aparencia,Diz a mãe “bem feito tem q fica mesmo aquela feiosa se acha” kkkkkkkkkkkkkkkk,
115176,Sexismo,@outeamo @021_Viktor baitola,
115177,Assedio,@imthebigparadox Kkkkkkk só pela oferta? Safada,
115178,Capacitismo,@juliaaarsfd anao,
115179,Xenofobia,Vou mimi bem agarradinha com meu branquelo 💙❤️,
115180,Xenofobia,O melhor sabor de miojo é de galinha caipira e que a vdd seja dita,
115181,Homofobia,@nomiyart iiihhhh ala viadagem,
115182,Capacitismo,Tem gnt achando absurdo mas o discurso deles são todo iguais kkkkkk tudo debilóide igual esse doidão aí https://t.co/nC8YztHAKt,
115183,Calunia,@BellatorMMA on cbs @fedor_emperor vs @ryanbader is great for mma,
115184,Homofobia,sou boiola nesses https://t.co/B22JfV9q6K,
115185,Politica,@ThiagoResiste @alexandre Pedindo um bandido pra investigar! O maior Facista!,
115186,Politica,El primer corrupto fuiste tú que cogiste un maletín lleno de dólares por la presidencia que ganaste y vendiste fuiste gobernador en Bolívar ni un puesto de trabajo insiste te robaste el dinero de los mineros eres un vende patrias pediste invasión . https://t.co/RsAzloCf4p,
115187,Sexismo,@aFer_dinanda mocreia rabugenta vagabunda meretriz eleitora do Bolsonaro maldita lazarenta desgraçada FDP capeta satanás diaba espantalho de fandangos geladinho de chorume cara de cu com câimbra certidão dessa praga é um pedido de desculpas da companhia de preservativos,
115188,Capacitismo,@LulaOficial Estou contigo. Com o governo do mondrongo a minha profissão sofreu e está sofrendo com os aumentos absurdos dos materiais de criação.,
115189,Capacitismo,@Absalom421 @Hoyuelicos Nos ha jodido. Nos han sacado dia tras dia a un mongol que tiene un restaurante todo enfadado porque pasan de él como de la mierda,
115190,Capacitismo,Diría muchas cosas de este lerdo pero me voy a limitar a PUES ENHORABUENA AHORA YA NO TE HACEN BULLYING POR ESO CALVO; PERO LOS GAYS NO DEJAN DE SERLO AL HACERSE VIEJOS. https://t.co/6MZXFUsDEu,
115191,Capacitismo,@caiioreis_ To c ódio depois me conta qm vc acha que foi o louco do final n vou dar spoiler,
115192,Capacitismo,#guerra #DiCesare Ve la ricordate? Quella che ascoltandola se non si sapesse docente alla @SapienzaRoma potrebbe sembrare una deficiente. Ottimo thread di @QuinziUgo a smascherare l'ennesimo piagnisteo di questi penosi esichisti (cit. sempre Ugo). #RussiaIsATerroristState 👇 https://t.co/1V3yURfrgp,
115193,Etnia,@torarium @firejennie Anjir untung sudah berubah haluan saya 😔😬😵,
115194,Sexismo,@euamopitaya @melogrz CLARA FAÇA ALGO,
115195,Sexismo,Mt tranquilo vagabundo confunde logo,
115196,Sexismo,é melhor deixar pra lá,
115197,Calunia,Papagaio saltitante ou com esse linguajar seria mesmo um meliante? https://t.co/WIC40E8RdS,
115198,Capacitismo,HOJE COMEÇA A COPA DO MUNDO E EU TO MALUCO 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,
115199,Capacitismo,@KlauberPires Ele escreveu esclerosado e lúcido no mesmo tweet🤣🤣🤣🤣,
115200,Capacitismo,anão OS QUATRO É O CARALHO #SinaisDoOutroLado #SDOL,
115201,Homofobia,@quartovazio1 pois saiba que eu acho vc um veadão maravilhoso lindo e gostoso (e ia dizer tbm deveras inteligente mas aí sai da questão da objetificação do teu corpo) um exemplo para mim um simples boiolinha em ascensão,
115202,Xenofobia,Bush jumpscare https://t.co/sSjoQaprov,
115203,Capacitismo,@jhijix Eu faria a redação com esse tema com ctz,
115204,Capacitismo,@Jaqquebbarros @Luana_advogata @ThiagoResiste @alexandre Chôo daqui!... Fascista debilóide,
115205,Capacitismo,O Reino Unido caiu em uma recessão que durará mais de um ano e deixará 500.000 pessoas sem trabalho enquanto as famílias enfrentam a maior queda nos padrões de vida' - The Guardian Enquanto isso o Sunak visita o drogado de Kiev......,
115206,Capacitismo,@Paolo_Bargiggia @OfficialASRoma Cojone bastardo tajate la barba mongoloide,
115207,Capacitismo,@FisicoImpuro Mk es que todo lo que escribe es tremenda estupidez pensé que era bruto solo en política pero como que así es el tipo 🤣,
115208,Etnia,emicida criolo e céu  já que tava no emicida.. aqui eles começaram o show cantando tributo a martin luther king do bôscoli eternizada na voz do simonal. foi MUITO lindo sério! criolo e emicida ícones. destaque pro emicida tocando pixinguinha na flauta transversal foda!,
115209,Sexismo,Lol the incel squad https://t.co/VGeKLAOUct,
115210,Capacitismo,@IvanMamaran Nahhh ayaw ana sarge,
115211,Sexismo,Can’t stand that piece of sht incel in charge when are we getting him off this app,
115212,Capacitismo,Na real que eu não queria ficar ceguinho amanhã eu fico me sentindo impossibilitado de qualquer coisa,
115213,Capacitismo,Mr. Nobody é um filme completamente maluco gostei.,
115214,Xenofobia,@meltedvideos @PikaTchola pastel de flango com catupiry,
115215,Capacitismo,@AendrillCesar O seu filho da puta tira essa foto aí seu demente esquisito nerd mongolóide,
115216,Homofobia,Janet Olmsted would love to show you the #listing at 425 Veada AVE #Ridgecrest #CA  #realestate https://t.co/fuz6SEeOfE https://t.co/6pP3r1bKsF,
115217,Homofobia,@mike_viadao Parece que Elon mosquito enlouqueceu e demitiu 50% dos funcionários de todo o globo é sobre 🌹,
115218,Etnia,@xxxfafazin clbc seu preto,
115219,Etnia,"@Robertinhadiaas ele torce p deborah que so quer denigrir a imagem dela não é so jogo dela n ela quer fazer de tudo p prejudicar deolane aq fora isso ja diz mt ne? como eu vou torcer p alguém assim? que quer ferrar um ""amigo meu"" e ja sabemos q n é só no jogo muito sujo!",
115220,Assedio,soy una tarada al pedi le dejé d habakr lco q conchuda soy,
115221,Capacitismo,@GustavoBolivar A ver estúpida fue su camarada Juan Manuel Santos que con tantos impuestos corrió varias empresas multinacionales entre ellas adams. No sea payaso.,
115222,Capacitismo,@ClaudeteReinal1 @Lima_Miraflores Retardado,
115223,Xenofobia,E fico pensando em como alguém pode judiar de algo tão puro e tão lindo?!?,
115224,Assedio,@_anacrly saudades de vccc tb cuzuda mais pobre do planeta 🫶🏻🫶🏻❤️❤️,
115225,Xenofobia,@twt_japa ufa to aprendendo c vc vida!!🙌🙌,
115226,Calunia,@roca165 No puedes ser tan ignorante durante todo el dia haces uso de un sinnumero de infraestructuras y servicios del estado... Con cueva aportas con el 00001% de los impuestos que pagas para financiarlos. CARA DURA!!!...,
115227,Aparencia,@szlenx eu botei o killua Brasil pra copa eu queria colocar do kurapika mas o kurapika só tem feioso,
115228,Politica,@delfinagomeza Corrupta LADRONA,
115229,Assedio,@odaviemanuel Rabao deve ser gostoso,
115230,Xenofobia,Tô todo dolorido,
115231,Aparencia,Esse Bofe tá Uor de feio🤣🥴,
115232,Capacitismo,@charomymi @jupoggioqueen Esta situación que pasó hoy no hace más fuerte a alfa hace más débil a romina,
115233,Homofobia,@itskaxt To pensando seriamente nisso mas nn quero perder ele,
115234,Capacitismo,@ElPelucaMilei El tipo vive en una burbuja o está drogado. Esa no es la realidad de la mayoría de ecuatorianos 🙄,
115235,Etnia,@md__tips Sim e foi dele mesmo kkkkk,
