,Category,Text,Classification
30019,Politica,Gado é como a minoria chama o povo capaz de virar um touro  Mané é como o bandido chama o trabalhador  Fascista/nazista é como o ditador chama aquele que se opõe a ele Golpista é como o mentiroso chama aquele que o descobre a sua mentira #ficaadica  #SOSForcasArmadasSalvemOBrasil,
30020,Xenofobia,@GioRCardozo En fin.,
30021,Calunia,Cornão legalizado KKKKKKKKKK foda né https://t.co/QXXX2i07w1,
30022,Assedio,@assen_vf @dtszlv Ela é assim safada,
30023,Assedio,@morepfisterr_ JAJAJAJ tarada,
30024,Capacitismo,"... Blush solo dio un mordisco pero... Esta apenada ahora.  ""¿Cielo...? Eso lo eres tu yo soy el mar!"" https://t.co/9FV3FST63Q",
30025,Aparencia,@padilhando Cara não mistura as coisas isso fica até feio usar da dor de uma família para fazer joguinho político.,
30026,Etnia,Feia pra karai Compraria igual 🤡😅 https://t.co/B5etPW4xvE,
30027,Capacitismo,@mario_dico50 @RicardoMonrealA @PartidoMorenaMx @MovCiudadanoMX En todo caso @RicardoMonrealA debería ser el nuevo leproso que purge cuarentena de buena fe antes de ser tomado en cuenta nuevamente. Ojo con él.,
30028,Capacitismo,Bixo debiloide do carai,
30029,Calunia,mendiga porca sem teto cabeçuda piolhenta puta prostiranha sem futuro burra tansa sonsa jumenta mocoronga lazarenta miserável anêmica doente metidinha biscate escrota cretina estúpida fedorenta pentelha rabugenta praga demonha capeta ridícula trouxa capenga xoxa,
30030,Capacitismo,@marcoss_bsb sim porno de anão perneta cego,
30031,Capacitismo,Tossindo igual um velho tuberculoso,
30032,Sexismo,se bloquear eu fiz a saga inteira. https://t.co/JNLRoFlbCH,
30033,Calunia,@figueiredocp Não é por nada mas acho que você é um petista fanático e frustrado tentando provar algo que não existe e querendo aparecer. Fanático tem em qualquer lugar ideologia ou religião. E para mim você também é um fanático.,
30034,Etnia,Minha professora falando que o Brasil vai virar “samba do crioulo doido” sério gente que vergonha e que nojo 🙄🙄,
30035,Assedio,@caroolsavi_ Eu ia dizer coxuda e bunduda masssss já que tá falando kkkkkkkk,
30036,Xenofobia,EU VEJO A VIDA MELHOR NO FUTURO EU VEJO ISSO POR CIMA DO MURO COM HIPOCRISIA QUE INSISTE EM NOS JUDIAR HOJE O TEMPO VOA AMOR ESCORE PELAS MÃOS. A música de travessia-❤,
30037,Capacitismo,@emiefedodoi Laele,
30038,Calunia,@srJeangg Perra arrastrada marginal típico fanático de los indios,
30039,Sexismo,@jimincalic bicha juro separam elas do kpop de uma forma surreal eu genuinamente acho que as pessoas que gostam delas apagam da mente de que industria elas vieram,
30040,Capacitismo,@edbarrosadv @WilliamJacob @CentralEleicoes @ptbrasil É claro que ele não foi exilado iniciou sua carreira política já em processo de abertura democrática Mais lutou contra a ditadura no movimento estudantil e o camarada @aldorebelo reabriu a @uneoficial em plena ditadura Militar mais disso um alienado igual você nunca vai saber.,
30041,Capacitismo,@Elmascampeon74 @nobenelmundo Suplente los titulares son Ditta y Velázquez.,
30042,Capacitismo,@AndreaL520906 @z4dl4k @CarlosBolsonaro O sonho do ptzista é que isso ocorra pra ver se L uma vez na vida tem algo em comum com Bolsonaro NOSSO PRESIDENTE; Se um dia delatarem ele em milhões  igual L pode deixar que farei questão de falar com vc : agr sim iguais. Mas por enquanto é um ex apenado e o outro Capitão.,
30043,Sexismo,@voidmgy @cgoyjo foi cadela tava aqui passando mal so dando uma merda curtida,
30044,Sexismo,@ki8llua anime com criança acho sus,
30045,Xenofobia,acho q antes deles fazerem a prova eles F1 da braba msm,
30046,Sexismo,Gente pra vcs se aproximarem de mim precisam saber q eu sou &gt;maluca&lt; é isto bjs,
30047,Xenofobia,SP 16:11 - 9:30hrw.   Tá começando a ficar estranho precisamos nos fortalecer nas ideias. https://t.co/kW9P7CUmLD,
30048,Homofobia,@L4n1nh4_ Falou a gay boiola viada que deita pra ela passar e fica olhando com cara de mongol 😍😍😍,
30049,Etnia,Traigo todos tus besos negros...,
30050,Xenofobia,Mi papá se fue a jugar al rugby (+60). Tomaron vino  birra comieron asado cenaron pizza y después clasificaron por la copa de oro. De los rugbiers que ya no quedan revivió el deporte argentino,
30051,Sexismo,Eu não estou concebendo que essa sem eira nem beira ordinaria safada salafraria rampeira ganhou uma indicação no Grammy... Oficialmente essa premiação nadando na mediocridade! https://t.co/xO9RxThWkt,
30052,Capacitismo,@raul_biel Ele parece aquele humorista: CEGUINHO É A MÃE 😂😂😂😂,
30053,Capacitismo,O terceiro da lista de seguidores é o @mantycor3 que tem um estilo de arte bem bacana Só meu deu trabalho fazer três camadas de cabelo de resto foi suave https://t.co/BKrtzTZvQz,
30054,Capacitismo,@InstituPatriota @katiymaia Só podia ser bolsominion mesmo. Deve até ser financiado pelo capetão mamata. Deveria ser chamado de instituto PAU NA OLHOTA do povo! O golpe tá aí cai quer quer!!! https://t.co/NaASivarhf,
30055,Assedio,rabao gloria 🙌,
30056,Xenofobia,amo xingar gringo burro ntj,
30057,Capacitismo,#Sinop YeniProfilResmi  Debil https://t.co/iZ3NwFl8tN,
30058,Capacitismo,@jhijix Eu nn sou bom em te dava lek ksksksksk,
30059,Sexismo,@BolsonaroSP @jairbolsonaro Eu apóio  uma nova eleição assim a gente manda você    a pistoleira espanhola o boqueteiro  de pastor  o vendedor de travasseiros  e o turista  carioca para o mesmo lugar que seu pai  para o inferno  .,
30060,Sexismo,nalu me deu mais um canetao amo essa muie,
30061,Capacitismo,seu perfil foi visto por 3 pessoas nas últimas 2 horas https://t.co/qAo2ALdQXz,
30062,Capacitismo,a fka twigs agora tá usando os brincos da mondrongo hein https://t.co/p714Hy4e9Z,
30063,Sexismo,Hahahahahahahahahha  Além de vagabundo o Jair é corno hahahahahahahahhaha,
30064,Capacitismo,@anacaroldbrasil @GloboNews E quem vai impedir?? 😂😂😂😂 A meia dúzia de gado alienado que quer o golpe?,
30065,Calunia,@romulosemremo Amg por enquanto 7 pensei em colocar + uma EAD mas ainda não cheguei a esse nível de cornisse (que meus amgs não vejam esse tweet),
30066,Calunia,eu sabia q essa menina era cornasmp soube,
30067,Capacitismo,@iaraalopezz_ Que hablas estúpida ?,
30068,Capacitismo,Adoro eles 🫶,
30069,Calunia,@EnriquePenalosa Eso debió pensarlo cuando estuvo en la alcaldía de cambiar un metro con estudios a una barberia como la del metro elevado. En muchas partes del mundo el metro es subterráneo pero el ignorante de peñalosa hizo lo fácil.,
30070,Capacitismo,Mondronga ...,
30071,Capacitismo,Ela que diz-se autista cozinhou um panelão de chili e foi entregar pros caras. Postou a foto.  E o Twitter gringo explodiu. Zilhares de pessoas insandecidas escrevendo fios e mais fios sobre como cozinhar sem solicitação é igual fazer piada de joão-sem-braço pra maneta.+,
30072,Sexismo,@meltedvideos jogaria fora coisa tenebrosa,
30073,Capacitismo,@Loh_bs @thiago_useraizz @SilvaRomuald Mesmo que tivessem sido alteradas nao ia mudar pq o resto do mundo detesta o retardado do bolsonaro. O cara demorou 38 dias pra reconhecer o mandato de biden sabe quanto tempo biden demorou pra ligar para o L? 38 minutos. é um recado a ZERO apoio internacional a uma intervençao,
30074,Etnia,@joaquimboficial Dá um exemplo de cada coisa que o Senhor citou? O está repetindo o que dizem os covardes que querem a mamata. O único gesto truculento dele foi contra uma imprensa que o tempo todo queria denigrir e colocar palavras na boca dele.,
30075,Capacitismo,"@bajounmonet &lt; afloja"" y el Dolohov al igual que su hermano mayor no era débil ante ciertas tentaciones a pesar de parecerlo.──",
30076,Calunia,eu não superei ainda aquela fedorenta de asa achar que é cheirosa sai suja kkkjj,
30077,Capacitismo,@Soulcid @SergioAJBarrett Boa!!!! Mongoloide https://t.co/j0sFwVDD95,
30078,Capacitismo,@cabrerahercap Jacob marca mejor,
30079,Etnia,@rerecockin supper,
30080,Calunia,@DRRAERMABEN @VillaFernando_ Otro payaso que ladra y ladra puro show ya te llegara tu hora y te veremos como perro con el rabo entre las piernas uyendo por difamar y se te seguirán todos los juicios de repetición por todas las multas que el país tiene que pagar por acusar sin pruebas y difamar. 11.000.000,
30081,Etnia,@memopozosf Quisiera darte beso negro,
30082,Sexismo,@samguaja Eu amo que sapatão é tudo emocionada conhece e já quer casar  Únicas românticas,
30083,Capacitismo,Aquí leyendo y preguntándome si Arjona estará apenado por como se pelean con desconocidos https://t.co/1o7MO0Y4aJ,
30084,Capacitismo,@JornalOGlobo Vai p lá Paga pau de Maduro. Parece besta. Tá vendo não nego fugindo a pé da Venezuela idiota? Nego pegando barquinho p fugir idiota. Quer igual aqui mongol?,
30085,Politica,He estado un tiempo fuera y estoy flipando de que se acuse a Nita de fascista #YoTambienSoyNita gran compañera y totalmente en contra de lo que se le acusa. Ánimo @NITA__69 tienes todo mi apoyo! 😘😘,
30086,Xenofobia,@follow_me_Japa 嫁,
30087,Xenofobia,@LuluMaues @gustamito22 Caso contrário não há razão de existir e passemos a pedir sua extinção e conversão dos gastos para a saúde pq vai precisar.  Só não sei quem irá atender…,
30088,Capacitismo,eu tô grávida e as pessoas acham que eu tô aleijada 🙄,
30089,Assedio,"@basterd_c Pra vc ver e na época vi gente do círculo deles tentando justificar. Tradicionalista mesmo né? se puder eles entregam crianças de 10 anos pra dormir com velhos aristocratas e expandir o patrimônio ""da casta superior"".",
30090,Etnia,mano lembrei do que o CRIOLO fez isso comigo no metro linha verde. Top 5 melhores momentos da minha vida https://t.co/bmnuzLjpbo,
30091,Sexismo,incrível como toda bateria tem pelo menos uma sapatao no surdo,
30092,Calunia,que menino sonso xoxo capenga feio fedido ratasana de esgoto fimose pura burro analfabeto viado estranho vergonha alheia,
30093,Assedio,@fabiagouveiarj Cuzuda gostosa,
30094,Capacitismo,Sem paciência pra brasileiro em época de copa a maioria vira mongoloide,
30095,Calunia,@smoogymma Hasn't Fedor's excuse for being ktfo in 35 seconds in the first Bader fight been because he had a fever on fight week so serious that he was begged by his corner not to fight? It's hilarious that Coker is crowing about the health of his headliners for this fight in particular.,
30096,Xenofobia,@Bustttttt Igual le podias dejar Edul si es más turco que cascotear a una mujer.,
30097,Calunia,Que horror ! Deve fazer parte da ladroeira Vergonha votar num ladrao https://t.co/y6G26cTFOg,
30098,Xenofobia,@follow_me_Japa バットマンて塗りでしたっけ,
30099,Sexismo,@gabsmita old q eh sucesso,
30100,Xenofobia,Pessoal dizendo que amou o tema da redação Não era só para falar dos índios não minha gente Os povos tradicionais brasileiros são: Indígenas Quiombolas Extrativistas CIGANOS PESCADORES POVOS TERREIROS E RIBEIRINHOS,
30101,Assedio,te amo cartago,
30102,Capacitismo,imagina vc ser OBRIGADA a votar em uns 7 marmanjos velho pq a clara sete elevado falou q vai lhe dar unf https://t.co/8l3TVCJFMv,
30103,Sexismo,Esse cara aqui é um gênio no que ele faz… simplesmente uma baleia jubarte todinha de chocolate! Perfeito https://t.co/DpXeViiTdj,
30104,Calunia,Nossa mas se aquela fedorenta pisar cuspir na minha bebida eu... Não sei o que eu vou fazer mas na hora eu improviso 😠,
30105,Xenofobia,Enquanto isso Tadjiquistão e Quirguistão continuam com as relações estremecidas. Apesar de não haver conflitos bélicos na fronteira entre os dois países as trocas de acuações em propagação de notícias falsas é realizada por ambos os lados. https://t.co/tBdz23Dnzg,
30106,Capacitismo,Hoy quede como estupida nada más 🙄,
30107,Sexismo,E o CGI da Marvel assim  https://t.co/L0oMzsOLLW,
30108,Calunia,@PedroRonchi2 E também é o primeiro presidente corno que conhecemos,
30109,Calunia,Existe o malandro e o vagabundo,
30110,Xenofobia,@hbwrId Com argentino tá suave eles são muito mais com a gente e ainda são tudo racista!,
30111,Sexismo,queria assistir algo sapatão pra reacender a chama do amor gay em meu coração 😭,
30112,Xenofobia,@BarbosaWaillom @morenoant1 @turojitsu @AguiarSenra @claudiagomesofc @LulaOficial Realmente o Bolsonaro não era um diplomata. O que ele falou da mulher do pres. Da frança n tem como dizer outra coisa. Cuidado com o lula fala mto e faz pouco.. ex: qual acordo ele fechou nessa conferência? (Até pq ee n eh presidente ainda),
30113,Xenofobia,@hinatixx @choquei Quem é essa xingling na sua foto?,
30114,Calunia,a brasileira puta fedida se pego essa vagabunda na rua dou uma coça https://t.co/UmSB4OB80W,
30115,Homofobia,o veadão se achando o muito doido só pq ouviu o álbum vazado kkkkkkkkkkkkkkkkk coytado,
30116,Capacitismo,Ele tinha que dizer: ei você aidética eu fazer um boquete ai https://t.co/9I8eM2QT56,
30117,Homofobia,@Lannakally KKKKKDKSKSK eita q essa mulher é uma comédia amo mt,
30118,Capacitismo,a naiara igual uma mondronga atrás kkkkkkkkkkkkkkkkkkkk https://t.co/4mTqTGUUqm https://t.co/7mM7cV4Gxf,
30119,Sexismo,Vc estuda a semana  inteira  igual uma vagabunda.....p chegar  o fds e vc apodrecer em casa https://t.co/L2n9DDoXCT,
30120,Etnia,@zezen308 Biarkan mereka menggonggong kita fokus aja mempererat simpul persatuan demi keadilan sosial bagi suluruh rakyat Indonesia..kita berpolitik yang fair Tapan membalas dengan cacian..calon kita adalah panutan kitajawab dengan fakta bukan dengan kata2.@aniesbaswedan,
30121,Homofobia,@hsdlrey KKKKKKKKKKKKKKKKK PARA,
30122,Capacitismo,@JeremyGalo1 @Cristiano sos pero como idiota,
30123,Xenofobia,Remplacen el gobierno gringo y el respectivo departamento de estado con los chefs de Food Network la tierra lo pide.,
30124,Calunia,que menina jegue puta merda menina metida sem noção burra jumenta fedida bafuda oleosa suja calcinha dura chifruda,
30125,Calunia,@fernandopalomo Jajaja 😂  Hasta @libermanmartin  no es fanático que Mersi 😂  y es Argentino saludos Brorther,
30126,Capacitismo,@DirkVerhofstadt Zotte mongol,
30127,Sexismo,可愛すぎない？ これ、🎀星3なんだっけ？星2？いずれにせよ無理早くみたい,
30128,Xenofobia,descobri que o “vamos sempre te apoiar” só serve pra quando eu faço oq agrada eles kk,
30129,Aparencia,@anawxls_ Aí guria aquela feiosa boy,
30130,Calunia,@ab2trusivo Os vedas da depravação,
30131,Calunia,@mitags @Marcelo59381695 Será a hora de fazer uma limpeza: matar esses fdps todos da ESQUERDA LADRA.,
30132,Capacitismo,Un día daremos cuentas a Dios Padre  Y ante el sus máscaras se caerán La vida es muy parecida a la parábola del rico y Lázaro. Lea e introspeccione. Bendecido descanso.,
30133,Calunia,@antoniocostapm @LulaOficial @govpt Quer voltar na época do Brasil colônia para roubar. Esse meliante não é nosso presidente.,
30134,Capacitismo,como assim a Ana de armas apoia o depp….. https://t.co/sHVerNgS7R,
30135,Assedio,@esp_danete eu penso nisso o tempo todooooo não ia perder UM SHOW (e fiquei secretamente feliz de te ver fazendo isso aproveita muito amiga),
30136,Calunia,A outra coisa que o cara diz que virá provavelmente e sobre quem fez a fraude e pode ser alguém bem grande eu chutaria um nome que começa L e não e Ladrão. https://t.co/J5stWWKse7,
30137,Xenofobia,@cauemsi @PATRlOTAS Kkk. E vc sabe que eles devem estar muito preocupados com seus centavos.kkk,
30138,Xenofobia,@jok_ase SIP.🤔 https://t.co/ztGm9g8A39,
30139,Xenofobia,Branquelo do krlh,
30140,Capacitismo,@ncfernandess @_CAPTT @FortalezaEC Olha a moral do seu time mano vc tá sendo zoado por um cara q torce pro athletico paranaense Vasco é minúsculo,
30141,Assedio,@rodprimata Rabudao  Rabudo  Rabudona  Racha  Rachada  Rachadao  Rachadinha  Rachadinho  Rachado  Ramela  Remela  Retardada  Retardado  Ridícula  Rola  Rolinha  Rosca  Sacana  Safada  Safado  Sapatao  Sifilis  Siririca  Tarada  Tarado  Testuda  Tezao  Tezuda  Tezudo  Trocha  Trolha,
30142,Politica,"@raul_olaechea Te falto agregar ""Profundamente corrupto"" y ""Profundamente Ladron""",
30143,Xenofobia,que hueva ni los gringos me mandaron foto pn 😓,
30144,Xenofobia,@MARIAASALATINO https://t.co/a2KeJzN5jG,
30145,Etnia,@88boga @longlive1ace Go clock back in negro,
30146,Homofobia,@jkkweeknd viado,
30147,Capacitismo,@Rconstantino Piscou a olhota?,
30148,Homofobia,esses mlqs tao numa viadagem q pqp https://t.co/KRIqWg7duI,
30149,Aparencia,QUE TREM FEIO QUE CRISE ESTÉTICA DE GEAR É ESSA https://t.co/OyjGEnv5FG,
30150,Xenofobia,@RickGiEv @ariaraujoxp @BeataWojna “Primer mundo” ? Jaja puros títeres de los gringos apoyan al imbecil del títere zelenski 😂😂😂,
30151,Politica,@CarlosTorresF_ @Claudiashein Dé mal en peor con está sra. Tan corrupta.... Pobres capitalinos,
30152,Capacitismo,Pensando aqui que no dia da posse provavelmente estarei em casa rodeado de bolsonetes e vou ser muito zoado pq com certeza vou chorar,
30153,Sexismo,@Baleia_Rossi O governo eleito não está nem aí para o Brasil.,
30154,Sexismo,E a muié continuou falando 🤨 https://t.co/HxeZwjv3zT,
30155,Capacitismo,75 curtidas no meu tweet sendo analfabeta 😭,
30156,Etnia,Recanto da Macaca finaliza obras para categorias de base: conforto e segurança aos futuros craques - https://t.co/Wsqif7gwRr  #VamosPonte #PontePreta #JogamosJuntos https://t.co/G4GN8iEtjZ,
30157,Calunia,@FlavioAzzaro Sos un pelotudo importante aparte de cornudo,
30158,Aparencia,@VulgoPepe22 Obrigada feiozo😭😭😭😍😍😍,
30159,Homofobia,@itsjescabeyo Tu gosta muito neh? Lembro até hoje tu esfomeada lá em Maricá.. quem sabe a próxima vez que eu vier no RJ? Hum. Meus amigos que pagaram o de hoje to muito pobre veada o bozonero tá matando os jovens aos poucos,
30160,Capacitismo,Quise bajar mis armas y ser más sensible pero la vida me demostró otra vez que si era débil me iban a hacer sufrir.,
30161,Capacitismo,@thegrogulorian @MC_Dabeldi @_Antonio99_ @IbaiLlanos Quieran o no admitirlo no son franceses es como si Messi jugará en la selección española sería un Argentino jugado en la selección española. Tu eres el Deficiente mental al parecer.,
30162,Capacitismo,Juan 12:2 Le dieron allí una cena. Marta servía y Lázaro era uno de los que estaban con él a la mesa. #Biblia https://t.co/HBhsuLh09W,
30163,Capacitismo,@Ciscon111 Vai entrando num esgoto pior ainda.... Mas o ponto de partida é esse retardado que deu chama a tudo isso....,
30164,Sexismo,@mllxzs n sou bxt nem sapatao.,
30165,Capacitismo,1 ⛔️🚢La princesa Ana visito las Islas Malvinas 🇦🇷 Hace unos días Reino Unido comenzó a negociar la liberación territorial de las islas Chagos por lo que aumentaron las expectativas de que también pueda iniciarse una conversación sobre las Islas Malvinas.👇,
30166,Calunia,tem alguém dando RT em cornisse na minha tô parou em,
30167,Homofobia,@malheiroslidi Kkkkkkkk veada,
30168,Politica,@jpzinsz Tire essa proteção de conta preciso “retuitar” bagulhos,
30169,Homofobia,@eunqrsaber @arianagarts @_realboyz @xu_linhaa_ @aiimeuc @belmitoempreend @Ellen16156225 Kkkkkkk rindo muito coitada da menina vai fica com o cu arregassado,
30170,Capacitismo,Me preocupa el estado en el que va a quedar el césped del coloso están todos locos los de la renga lo van hacer bosta https://t.co/wDP7IaGh6z,
30171,Assedio,@Yasmin_melo8 chupadeira dadeira de cu kkkkkkkk,
30172,Calunia,No gaste pólvora en zopilotesmi hermanocualquiera se esconde en un perfil falsoporque no tiene argumentos válidosy el único recurso que les quedaes el insulto y la amenazay que me perdonen  los perritospero ese tipo solo ladra https://t.co/XlhENBzSeh,
30173,Capacitismo,@rvmxxs sim eu amo vcs me ajudam d+,
30174,Sexismo,Macho eu sou sapatao machooo,
30175,Religião,Kauê tem muita cara de macumbeiro KKKKKKMMMKKKKKKK é meu filho mesmo precisa nem de DNA,
30176,Aparencia,@playerhotboy066 pq seu perfil tá todo feio assim?,
30177,Xenofobia,Acabou de publicar uma foto em Alagôa Do Monteiro Paraiba Brazil https://t.co/B3Sh6bFlY7,
30178,Sexismo,oh gente mainha falando pra minha tia que achava que eu era sapatão kkkkkkkkkkkkkkkkkkk muuuuuulheeer kkkkkkkkkkkkkkkkk,
30179,Xenofobia,@baianolol1 Lumi137 😳,
30180,Aparencia,Nooh sdd d zua no balai cm o feiozo KKKKKK @joaovitorss  @alexialoreeh,
30181,Sexismo,@T0BI10 eu li espirito boqueteiro kkkkkkkkkkkkkkkkkkkk vsf,
30182,Aparencia,* minha maneira de demonztra amor pra minha cachorra e enchendo o saco dela e fica chamando ela de feioza,
30183,Capacitismo,@fluxo_rajahtv Cuidado Rajah Jajá chega os mongol do choquei.,
30184,Etnia,@ObsComprometido Yo salgo con mocasines marrones o negros por el orgullo hetero que dicho sea de paso cada día somos menos,
30185,Xenofobia,Amanhã tem busto se elas perderem a luta vai para não rebaixar tô tranquilo. E ainda tem o fener contra o 2 colocado do turco Galatasaray tudo tranquilo https://t.co/njBjdRDcr8,
30186,Sexismo,@jesusvm1995 @Puntaje_Ideal @DSports @Latina_pe No es eso. Solo q llega al Pancho q el tarado de mrd de Coki González diga q todos los partidos serán transmitidos por Latina...,
30187,Capacitismo,"Tava com saudades de trabalhar na roça velho hoje o dia foi fantástico beleza que teve hora que eu quis correr.. bater milho é serviço de maluco pow mas foi massa. Aprendi a costurar saco huahauah vi meu tio que ""odeia"" cigarros fazer dois cigarros na palha do milho e ""fumar""",
30188,Capacitismo,@Leprosa_Ari04 full juguete por velezsarfiel,
30189,Homofobia,@SenadoFederal Desses ai só tem o Reguffe que não mama aquelas granas todas a vaca do breu nem precisa comentar. o veadão da fala fina também não.,
30190,Calunia,@costaaa_a Cornisse nd q n levei gaia,
30191,Capacitismo,@malevolarss Relaxa male AHSHAUSHSUDHDU,
30192,Sexismo,@snowmyoongi puta vadia,
30193,Capacitismo,mlk quase fiquei aleijado nesse treino,
30194,Calunia,@MonterosEva Soy bastante empatico lo que no soy es un boludo que se cree el cuento de ser solidarios y el estado presente cuando mandan al #NinoNoqui de Sergio Massa con plata de todos los argentinos. Ademas de que la presidenta debe estar presa por ser una ladrona descarada. https://t.co/0xEjWI6n5z,
30195,Calunia,Saidinha de bola do SPFC é um caso a ser estudado não é possível o Rogério não dar um ponto final nessa cornisse bando de arrombados quando não der pra sair jogando da um chutão bando de cornos,
30196,Capacitismo,@isalindatop confia em mim n to igual antes kkkkkkkkkkkkkkkkkk maluco se eu fosse descrever meu estado atual; eu diria uma mistura de chupa cabra com dengue e o papaléguas aidético,
30197,Capacitismo,@carousa_ Imite uma galinha alcance seus objetivos muda seu mindset e derrote o mondronga vírus,
30198,Capacitismo,é bem louco pensar q hj lança o ultimo ep de the walking dead cresci vendo e talvez n vou me apegar a outra série igual essa,
30199,Assedio,eu te amo vestido fololó que deixa cuzuda,
30200,Xenofobia,"@Sil49134167 Que buen tip! Gracias. Ahora sí todas las que dicen ""no DM"" me van a conocer! Pero antes ""Ritual de belleza"" https://t.co/sE57NL9d1b",
30201,Assedio,@choquei AGORA FAZ O L,
30202,Assedio,@ddbuzztn @railsonfrancaa @updatecharts Engual o gênero do demi,
30203,Capacitismo,@igualtatcat @taniaverge @parlamentcat Quina manera de perdre el temps. Si aneu de la maneta amb els salafistes. Cínics de cadireta enganxada al cul i espanyolots 🖕,
30204,Homofobia,@Nylx1st viadagem,
30205,Capacitismo,si almada no va a jugar lo llevabas a garnacho que tenia MUCHAS chances de entrar de revulsivo y encima ya quedaba nacionalizado. ERROR,
30206,Capacitismo,anao tô com sdd já  volta vida…,
30207,Sexismo,@fabindujota @mafra_leoni @PaulettoShirlei @grrbieI Fala com nois aí mocrea do caralho,
30208,Politica,@hiddlestorgasm sou comunista,
30209,Capacitismo,O Congresso Nacional tornou-se alienado em relação ao STF resultado das manobras espúrias da Gazelinha em ganhar tudo no tapetão jurídico.,
30210,Sexismo,@IitIewomen voce mesma sua cadelona,
30211,Calunia,@gabiciddeleon Con @martinger84 . Jugador histórico del fútbol Rosarino tipo humilde y buena persona. Miles de anécdotas en en Soho y Madame. Fanático de Messi y de la Honey de Peñon del Aguila,
30212,Xenofobia,@thomasalencr Na minha opinião ETH não vai baixar o nível e entrar em bate-boca pela imprensa; como Ronaldo fez ( na minha opinião quis cair atirando) já disse que CR7 não joga mais no time e acabou!!!!!,
30213,Xenofobia,Que documentário minha gente! https://t.co/p9Agvw7lWT,
30214,Capacitismo,@marcofeliciano Dificil é acreditar nessa idiotice que o senhor está falando! Caramba!,
30215,Xenofobia,@baianolol1 O baiano pensa em tudo mesmo até já virou tiktok sem ser de lol. Kkkkk Baianoverso. https://t.co/9FG1dPIfgN,
30216,Sexismo,@HebertSousa4 @nandaxxie Quer concluir a mudança de sexo. Ainda tá um traveco feio da peste.,
30217,Assedio,@llittlwfreak Tem mas ela não é ativa aqui vivo pedindo pra essa safada voltar mas ela nao volta! É @/angiegreen,
30218,Capacitismo,Tá esclerosado https://t.co/4IEPZLBJ8v,
30219,Capacitismo,A maioria dos times ainda não fez contratações de peso ou se quer contratações aí tá os mongoloide vascaíno achando que o time recém crise com um projeto a LONGO PRAZO de restruturação vai montar um elenco só com jogador de ponta até dezembro acorda porra n existe isso,
30220,Capacitismo,Y EL QUE ME DIGA QUE ROMAN HIZO MAS ES UN IDIOTA COMO MIERDA VAS A RENUNCIAR A LA SELECCION QUIEN TE CREES QUE SOS AJAJAJAJJA https://t.co/Odpw69wwcB,
30221,Capacitismo,Mds carnaval da Clarrisa tá perfeita,
30222,Sexismo,@weirdvicinius KKKKKKKKKKKKKK PPRT,
30223,Assedio,De tarada no tiene nada xq ese comentario  sobre una de mi hermanas no me lo hace en la calle ni loca. Lo hace en mi trabajo q no puedo responder.Hablas de mis hermanas y me pongo violenta! Ha quizás no tiene hermanos pobre o no la quieren jaja,
30224,Capacitismo,kkkk cada doido q eu vejo https://t.co/2W7vHlnhi3,
30225,Calunia,Minted such a smooth experience. @f1rstgenstudios @liveloudmag @NindjahhL @MahmoudDiabwk @sweetdarl1ngg @spell_nft @fedor @penkov_nikolay @Hankchangwtf @G4AL_ERaiders @danielgothits @Cango45786731 https://t.co/wkV6vPXtDz,
30226,Homofobia,@thataaxzq bicha tu viu? KKKKKKKKKKKKKKKKKKKK,
