,Category,Text,Classification
100123,Xenofobia,@AnglicaNery2 Humruuumm! 👏👏👏👏  Bahia que maravilha! Terra de tantos nomes imortais na arte na beleza... Convivi com uma baianada. Pense em gentes boas!! Alô baianada que conhecemos em Minaçu-Go aquele abraço! Saudades! Não esqueçam! #VamosJuntosPeloBrasil  #LulaNoPrimeiroTurno,
100124,Capacitismo,Já viu gente seria abrir koo? Isso é coisa de demente esquerdopata! https://t.co/3uM6O8FUyH,
100125,Capacitismo,Ana Clara - 14 anos (minha irmã) https://t.co/6E1eKBIoop,
100126,Xenofobia,@piwkman pro branquelo,
100127,Sexismo,odeio sapatão👍🏼 https://t.co/qxOQTfghyp,
100128,Sexismo,@_tudopormem Amiga sim eu tbm e a vagabunda ainda deu 5 estrelas 😂,
100129,Xenofobia,@baianolol1 COVEIROS SA,
100130,Xenofobia,@bmgyiu Eu tô desde o dia que começaram as especulações fazendo roda de oração pra eles irem maravilhosos sem roupa de coroinha 🙏🙏🙏🙏,
100131,Capacitismo,sim vc é tudo isso simAKKAKAKAKAKKAKAKKAKAKAKAKAKJAconfiaamg,
100132,Calunia,"@ThiagoResiste Vc vale menos q essa ""água d cocô"" qdo despreza uma manifestação democrática garantida pela nossa CF88 em prol do esclarecimento d uma fraude pública nas eleições! Posso sentir seu fedôr daqui! Seu merda! 💩",
100133,Homofobia,As mina são 53% do eleitorado. O Molusco começou o discurso falando pras rachas (acabei de ver. Mas cadê as monas falando da campanha?   Tudo muito bem pensado. As cadeiras de Com. Governamentais  fazem muito sentido veada   Ladaias... Enfim ainda é a melhor opção sepah https://t.co/DQO4XtkN0B,
100134,Calunia,"2 da manhã eu tô passando MAL vendo o destaque ""cornao"" da mc loma juro não da",
100135,Calunia,podem me chamar de tudo menos de fedida fedida jamais!,
100136,Calunia,Estou intacta. Apenas fedorenta mas nada q água e sabão não resolva,
100137,Capacitismo,@brunomandarono Só ligar no canal da @JovemPanNews e largar de ser um alienado.,
100138,Capacitismo,ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍 ＦＵＲＩＡ 🖤🤍,
100139,Homofobia,Eu e o Pedro já estamos escolhendo a roupa do ano novo mds tão bom ser boiola,
100140,Capacitismo,@09sgabi bicho o meu tá todo lezado,
100141,Calunia,How the legend of Bigfoot start. The Ohio Bigfoot Girl. https://t.co/AiFEkTDcsg,
100142,Sexismo,@fffenty e eu sou sapatao com dedos de bi😭,
100143,Calunia,@o_antagonista Deveria aprender com ele! Mas o narizinho voltou empinado com a língua venenosa como sempre. Eu não me conformo em ter que ver a tal “coxa” ladra dos fundos de pensões bradando sua voz estridente no governo do nosso Brasil! Deus nos livre e guarde desta quadrilha!,
100144,Aparencia,q tristeza estar sem piercing 78% mais feia,
100145,Sexismo,@cbritezmisiones @CFKArgentina Amor de prostituta nada es gratis.,
100146,Capacitismo,@sujeitoprudente Tou com uma visão parecida. Já que a CF/88 já foi pro vinagre então pode vir qualquer coisa desse negócio aí.,
100147,Sexismo,Hj lavei roupa lavei a área externa levei minha cachorra passear fiz uma comidinha pra mim fiz hidratação no cabelo e agora tô indo tomar um banho pra dormir meu dia rendeu,
100148,Sexismo,que coisa linda maggie voce é a muie da minha vida,
100149,Assedio,@ruthnneiva ela é muito boazuda,
100150,Calunia,@o_antagonista Eu num disse? E o negócio tá fedido mesmo!,
100151,Homofobia,ele é gostoso demais pra ser ele https://t.co/1rW3qHchZy,
100152,Aparencia,@lufrome @FabyolaMota Vc nem sabe quem é feioza KKKKKK,
100153,Sexismo,@ionlyfollow_men @OhJuuzou @CateMS111 @awakeandseeing @elonmusk 😂😂😂😂 you’ve got some serious anger issues incel.  So women who ask questions and challenge you are whores and hoes now? You wouldn’t k Le the first thing about respect. Please show your momma your comments. You’re anything but respectful so what does that say about your mom?,
100154,Homofobia,Talvez eu queira assistir um filme na Netflix meio boiola mas tô com medo de ficar boiola demais e me arrepender.,
100155,Capacitismo,@GracieliGrecco @rony_regal @marciatiburi @AndreJanonesAdv Não ligo s vc é advogada moça kkkkk carteirada só funciona no currículo na vida qualquer opinião idiota mesmo que ela seja de alguém que diz entender vai ser duplamente vista como idiota,
100156,Xenofobia,Nono es ciertonos dicen al escucharnos decir que los negocios de envíos a Cuba están comprometidos con el régimen y no existe probabilidad de empresas privadas bajo dictadura alguna  Esta bueno ya de burlarse de la diáspora cubana https://t.co/KFTHLcys3F,
100157,Sexismo,@Aszzzlan @euovitinn bicha,
100158,Assedio,@NoranNair1 quelo coçar minha pincesa🥺,
100159,Calunia,@Damadeferroofic Toda hora escândalo e sempre a polícia federal prendendo alguém da turma do pt  por isso nunca mais chega de vergonha e ladroeira,
100160,Sexismo,HWHXSHHAH BILLY IL S’EST TEINTÉ LES CHEVEUX C GENIAL,
100161,Xenofobia,O Pastel de Flango está direto no seu parque de diversão nuclear. O Ocidente por ali não quer saber de treta maior medo das nukes parece fraco sem apetite pra luta daí ele está se espalhando brincando de guerra. Já é banal mas... uma hora pode dar merda. https://t.co/4xHI86KJS5,
100162,Homofobia,@mizukiporta Como se vende viadagem,
100163,Xenofobia,Tricota sin sacarina.,
100164,Sexismo,@Fjsfm Biba Fernando!,
100165,Xenofobia,Among us,
100166,Capacitismo,@luca_sma @mostachico No Ze Que brava mkkkkkkkkkkkk,
100167,Sexismo,tem mta piranha querendo fude cmg,
100168,Sexismo,@BendittJeffrey @rgsrwwatch @stoltussolus @designmom Not a child not murder. You can't even use correct terms or know what correct terms mean 😂🤣 this is really sad. I don't need an incel to give me a morality lesson,
100169,Capacitismo,ele zoiudo fico Triste👎,
100170,Sexismo,Figuras patéticas. A deputada pistoleira e o neto do ditador. https://t.co/QDymCTyC8v,
100171,Homofobia,q viadagem,
100172,Capacitismo,Estoy muy apenado,
100173,Capacitismo,@cesarcalejon1 Não vai perder nada saindo dessa empresa fascistóide que só debilóide assiste...,
100174,Sexismo,Na vdd kkk até parecidos td no geral kkk mas as muie no god são mais bunita kkk pqp kkk,
100175,Sexismo,Bem piranha,
100176,Xenofobia,@scambers73 @DjokerNole @carlosalcaraz @AustralianOpen @usopen @Wimbledon The G.O.A.T. ! 🙌👊,
100177,Sexismo,@duiliomalves vagabundo vai tomar na rede social nova (koo),
100178,Capacitismo,é muito louco como eu vi o jaxon nascer e agora ele tem 13 ANOS ? lembro até da época que tinha gente que dizia que ele era filho do justin por causa da musica maria,
100179,Capacitismo,Vc quer ver lavando louças? O canceroso trabalha roubando?  Tá com pressinha em ser roubada bem ? https://t.co/7dJ1soAIT1,
100180,Capacitismo,@elmundoes Y este analfabeto de donde sale hace 3000 años los europeos no salíamos Europa...,
100181,Capacitismo,@tayIorsjoy as cenas dessa mondronga são os momentos de ir no banheiro https://t.co/scmGo8i8cI,
100182,Calunia,@ruben_berta Quero só ver as desculpas esfarrapadas que o governador bolsonarista vai arranjar pra convencer que não sabia da ladroeira.,
100183,Capacitismo,@peterjordan100 Parabéns ceguinho,
100184,Capacitismo,vc tá sendo estúpido.,
100185,Politica,@reinaldoazevedo IMAGINA QUEM APOIA UM CORRUPTO CONDENADO? PRESTA MENOS AINDA NÉ,
100186,Capacitismo,Guria retardada não sabe Oq perdeu,
100187,Sexismo,@chstinmyprinces BAITOLA!,
100188,Capacitismo,Quer dizer que a aidética e o menino foca fizeram lives na mesma hora mas nao deu certo?  #BolsonaroNoFlow,
100189,Capacitismo,@smoIIkoo ai amg uma doida ai mas vou nem perder meu tempo kkkkkkk,
100190,Sexismo,@let_bersan tá confundindo com vc mocreia,
100191,Assedio,"mulher tu tá bunduda ""olha o tamanho dessa bunda muito grande"" ""tu toma algo?"" kkkkkkkkkkkkkkkkllk amo a anabelle",
100192,Homofobia,fiquei boiola por algo tão pouco to carente pra poha em,
100193,Capacitismo,@AdsonAlvs__ @tucabr54 Mongolóide kkkkkk,
100194,Capacitismo,tô ficando c mt pena já daquele bb feio sendo zoado juro KKKKK parem mds,
100195,Homofobia,@gojosyC4t :/,
100196,Etnia,tava assistindo o telefone preto e nossa eu morro de medo de alguém q eu conheço seja sequestrado eu juro q n sei oq faria,
100197,Sexismo,finalmente harry deu um pe na bunda da mocreia velha,
100198,Etnia,Macaco,
100199,Etnia,eu tô puta de ódio pq minha mãe disse q foi na praia (eu n fui pq tava menstruada) e escutou uma mãe falando como DEVE SER TRISTE TER UMA CRIANÇA ASSIM. TRISTE E SEU CU MACACA VELHA essa véia tem sorte de minha mãe ser calma pq se eu tivesse lá eu ia mete um pisão na cara dela,
100200,Calunia,@Biakicis V.a.g.a.b.u.n.d.o corrupto ladrão.💩🤮🐂🤬,
100201,Sexismo,esqueci q fiz risquinho na sobrancelha e tomei um susto qdo olhei no espelho https://t.co/sO2ByM6u5T,
100202,Xenofobia,@JaspionRedPiLLL A conta dessas ilegalidades abusos e corrupção vai chegar pra todos.   Quem não se deu conta é pq a água tá subindo ainda.,
100203,Sexismo,uma rapariga dessa vem ser grossa cmg e ainda quer q eu leve de boas,
100204,Capacitismo,@prof3f @AndreJanonesAdv Como tem gente alienado...Lula é bandido ladrão!,
100205,Capacitismo,@gleisi O TCU do Bruno Dantas? https://t.co/B56bpxIU0m,
100206,Politica,@bobdaslabaredas Passada de pano para flerte nazista !,
100207,Homofobia,@Emillykkarla Veada,
100208,Sexismo,"@keivid_ @sportv Ah sim puta critica social foda que não teve a menor intenção de menosprezar o adversário. Até a parte de ""mbappe come traveco"" é 100% legal e moral. Tebdi",
100209,Sexismo,@merdalher_tm ele e feio mas ele tem O charme,
100210,Xenofobia,“ain n seu o que koo ain n sei o q mastodon vo sair do twitter”  realidade: Parler e Gettr da eskerdalhada,
100211,Xenofobia,Agora meus passatempos são atazanar minha draga e judiar do Ruru amei minha nova rotina 😌,
100212,Sexismo,@v_fariassz Quem foi a vagabunda???? Eu mato em 2 min,
100213,Sexismo,@Jakuteba onde?,
100214,Sexismo,shoppe fracassada vc me paga cachorra desumana,
100215,Calunia,@Waimer Porra reinfecção de cornagem? Kkk.,
100216,Xenofobia,@BahiaNoticias Que venha os carros xingling,
100217,Xenofobia,Olha não importa as origens de qualquer um poderá ser de note a sul de  leste a oeste de nordeste principalmente baianada PODE SER MUITO POBREZINHO POIS NOSSO EX PRESIDIÁRIO CUMUA RAPADURA E RABICHOLA LA EM CARUARU! E VIROU PRESIDENTE E O FILHO MILIONÁRIO! ESSE EXEMPLO CONVENCE!,
100218,Xenofobia,@mradv22 Bom dia Carcamano!,
100219,Aparencia,@sorakurosaki_ É o peso dele ser um tremendo feioso,
100220,Calunia,@felipeneto É porque eles não vivenciaram a ladroeira do PT,
100221,Xenofobia,@loud_leozin1 NO FLOW 🍃😎 POR ONDE A GENTE PASSA 🚶🚶‍♂️🚶‍♀️É SHOW 🎉🎊🎇🥳 FECHOU 🔑🔑🔐E OLHA 👀👁️ ONDE A GENTE CHEGOU 💚🇧🇷 EU SOU 🗣️🗣️🗣️ PAÍS DO FUTEBOL ⚽🇧🇷🏟️🏟️ NEGÔ 👦🏿🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 ATÉ GRINGO SAMBOU 💃💃💃💃💃 TOCOU NEYMAR 🏃🏃🏃🏃 É GOL 🥅🥅⚽⚽⚽⚽⚽,
100222,Etnia,lembrei do cara que me xingou de pretinha e macaca porque bani o kayn 0/todos dele. HSUAHSUSJ Vsf jogador racista tem que morrer no inferno.,
100223,Etnia,Ana Livia sentindo dor no braço era de se esperar isso 🤦🏾‍♀️,
100224,Sexismo,Coitado o jh foi um arrombado com ele.,
100225,Etnia,aahhh es que son del grupo que culparon a Carlos y defendieron la dj CON RAZÓN.,
100226,Homofobia,@luizaincel sou viado e tenho namorado bjs,
100227,Aparencia,@estherlp67 Ele é lindo demais (sou Colunguera🤭) nunca imaginei que ele pudesse ficar feio e mau porque ele sempre fez papéis de mocinho mas olha que a Netflix me surpreendeu kkkkk,
100228,Capacitismo,eu sempre fui um louco por copa do mundo. amo tudo isso,
100229,Sexismo,@tatizaqui Sim planta trepadeira,
100230,Capacitismo,@googlebrasil Com a falta de velocidade de tudo que é do Google se alguém se atrasar ainda assim estará adiantado essa porcaria é mais lenta que uma lesma,
100231,Capacitismo,olha o jeito que esse MONDRONGO come pqp https://t.co/c5uQHnLGln,
100232,Etnia,literalmente eu estou fudida nessa porra de física e o krlh a quatro e no dia que eu falto ela da 5 pontos de graça velhooo q odioooo,
100233,Assedio,tudo que eu queria https://t.co/PPZRKfBXYa,
100234,Xenofobia,A mi me decía Lala boludo como mi perra 🤡 nunca un nombre humano shoro https://t.co/B9sKBtP9t3,
100235,Assedio,@caiononatoo só tem o da tia dele com a cabeça rachada,
100236,Capacitismo,@folha Kkkkk é uma piada né? Ele não deve ser retardado assim a ponto de acreditar nas próprias mentiras 🤔,
