,Category,Text,Classification
95021,Sexismo,gays bichas viado yag poc baitola boiola homossexual praticantes de brotherage  @vithoriana https://t.co/aICxOEeLsy,
95022,Calunia,Canalha Brasileiro entreguista juiz ladrão Senador ....   (Volto aqui para atualizar a história dele) https://t.co/GpiRjguN3i,
95023,Capacitismo,@Cclope11 Serás tú y muchos hipócritas del mismo pelo  Para ser activista no es necesario ser de izquierda o derecha. Un activista lucha por la justicia la igualdad y no tiene colores lerdo,
95024,Etnia,@monicabergamo @Rconstantino O que eu vejo neste vídeo é um esquerdopata nercozinho porquê o Tic-tac bate à sua porta. Não adianta tentarem denegrir as manifestações vocês não vão concretizar o golpe. Supremo é o povo e povo não elegeu o Dilmula. Aceitem que dói menos! Não irão tomar o poder. #LulaLadrão https://t.co/tiJ0gT159C,
95025,Calunia,Lula pode ser considerado o maior  malandro nascido no Brasil em todos os tempos. ENGANA TODOS TODO O TEMPO....! https://t.co/Q72AVrR9TC,
95026,Sexismo,@Eusouowesley_ a única explicação possível,
95027,Calunia,@mayrasmendoza La concha de tu vieja ladrona,
95028,Assedio,tá se achando a bocetuda https://t.co/IVf3HBL0rK,
95029,Calunia,@wilmonsoulmates tá me chamando de corna?,
95030,Capacitismo,@jlsaragoca Kkkkkkkkk tremenda idiotice,
95031,Capacitismo,@LuaStrange Eu só tenho problemas com lesma lacraias e boca de toupeira,
95032,Capacitismo,@MariaIreneRosa Claro Irene isto é tudo orquestrado só um ceguinho é que não vê!!!,
95033,Calunia,@Rodesorval @DFinanciero Chao pescao... lee y aprende ...si no entiendes es por ignorante nomas no soy tu profesor ya se te explicó. Aún así insistes anda con tu gobierno que te promete porcentajes...,
95034,Capacitismo,@notvinicin E quando entrar p faculdade vai estudar na msm turma que o mongol que passou em último lugar e chutando,
95035,Homofobia,@silvoleta @CagliariSophia @luttyshimanutri Carai q dialogo foda viado,
95036,Assedio,"ayer hablando con alguien le dije que ya me iba a dormir y me puso ""no te vayas"" y me empecé a reír sola porq me acordé de esto KSJSJ que tarada https://t.co/RlnVQwd2YO",
95037,Sexismo,@CapitanBitcoin Estas bien tu. Fan del tarado Musk y de las criptomonedas de casino. Y la Tierra plana no??,
95038,Sexismo,@ducavendish La na casa da velha aquela rampeira.,
95039,Aparencia,n tem condições perder pra um time feio desse com o estádio lotado nao,
95040,Religião,saudade de um arenão com herege no talo,
95041,Calunia,— ⭔﹒Christmas With You  Buscando inspiración para una exitosa canción navideña una estrella del pop concede el deseo navideño de conocerla a un joven fanático y encuentra una oportunidad para encontrar el amor verdadero en el camino. - Duración: 1h 30m - Público: +7 https://t.co/Lvds0dNIC8,
95042,Calunia,Escuchando canciones de cornuda por Louis dios,
95043,Calunia,@soulvmis não é a mesma são duas loiras bella e eu estou sendo corna das duas https://t.co/eSvNSKDXjn,
95044,Homofobia,@angelvvick @w6llssiza ei bixa abigobal do carai,
95045,Assedio,@jamellaos @futurizando_ bem você né sua safada,
95046,Capacitismo,@jose_simao Rapaz eu resolvi deixar vc pra lá depois que eu vi sua foto votando vc é só um velhinho esclerosado.,
95047,Sexismo,@pulminho vai dar o rabo seu arrombado,
95048,Homofobia,@Trem_puxin57 passada cntg bicha,
95049,Homofobia,"me faz lembrar de ""baitola"". Um engenheiro inglês bem bixa veio ao Ceará para fazer obras de ferrovia e quando ia falar bitola (distância entre os trilhos) falava baitola e os cearenses chei de mungangu quando via o inglês "" lai vem o baitola"" kkk https://t.co/xjsuGKTB8k",
95050,Capacitismo,@Tireoidismo @danandrade9_ @monark cara smp foi de dar sua opiniaoainda mais sobre esse tipo de assunto calma ai aidetica,
95051,Aparencia,status de visita: 7 pessoas viram esse perfil https://t.co/lO9wzi0qjG,
95052,Sexismo,ela enterrando a mocreia q tava me olhando 🥰 https://t.co/yWcbp2610v,
95053,Homofobia,bicha se tu ver olha bah,
95054,Sexismo,CARALHO RU N SEI OQ RH TO SENTINDOJAJDG+#-#+$(-$($+HSKSHSKFJD #SinaisDoOutroLado,
95055,Capacitismo,Liniker tem que pisar em manaus em 2023!!!! eh muita idiotice não trazê-la aqui dnv é só lembrar do show no paço….,
95056,Capacitismo,@Elmascampeon74 Deja de llorar gratis todavía no arrancó,
95057,Aparencia,@WueltonR 0a0 ainda jogo feiozo,
95058,Homofobia,@AndreJanonesAdv Estarei comendo seu rabo seu viadão,
95059,Homofobia,@msrs444 esse veado n tem,
95060,Capacitismo,@JorginhoBrandao @Deusdotrovao100 @Davy_David7 @vrxx160 @MarcioR04141389 @JR_Trocoli @flattorcedor @gabigol É muito esforço pra desmerecer o segundo maior da história do Flamengo abaixo apenas do Zico pqp  Que torcida mongolóide,
95061,Aparencia,@itsmevictor_ @vcghacker @praisebesatan_ kkjjjkkk ai cara como pode. Além de crítico musical vc tbm é dermatologista? Faz td para atacar as pessoas relaxa feioso eu tinha passado protetor o céu estava parcialmente nublado e tbm eu sou um pouquito amarelo. Bjs vai procurar outro pra ofender pq vindo de vc nada me abala,
95062,Calunia,@nickfaldon @diamante166 @frimesss Acho um ato bem chacota da parte dela? Acho muito. Mas se vc prestar atenção nos comentários desse vídeo (ou em qlq lugar que um print dele apareça) vc rapidinho sente o fedor nojento de fascismo...,
95063,Calunia,Td mundo sabe q eu sou fanático por futebol mas esses dias to depressivo pq nessa Copa do mundo talvez seja a última Copa d tantos jogadores uns q eu vi desde criança caiu uma lágrima aq agr 🥲,
95064,Sexismo,@SilvaBellih Mais encalhada q vc só baleia na areia,
95065,Xenofobia,o seu perfil foi visto por 4 pessoas nas últimas 3 horas https://t.co/GAn0I7qyac,
95066,Calunia,CORNISSE NA MINHA TML NÃO,
95067,Homofobia,existe eu e eu,
95068,Capacitismo,lo traño,
95069,Xenofobia,@Juanma7115 ciudadanos Aussies tenemos pasaportes tanos y mi esposa es polaca. yo x muy aussie q sea en la diaria cdo se trata de deportes sobre todo y con tipos como messi delpo manu no puedo evitar hinchar x argentina ntros deportistas son la prueba de q podemos ser otra cosa mejor,
95070,Capacitismo,@vsankcal6 Deuxa eu ver,
95071,Calunia,@arttjinie fedida eu vou...,
95072,Calunia,O cara que concorda com o argumento “mentir é crime por isso deveria ser censurado”  Tua namorada senta na pica de outro toda noite cornão manso,
95073,Aparencia,Não sabe mentir e chega ser feio quando tenta,
95074,Capacitismo,@VEJA Falta o ministério da corrupção,
95075,Calunia,@ZulficarSilva3 O nível de cornisse desse comentário é absurdo. Alta taxa de basófia.,
95076,Homofobia,@paulamattos___ QUE boiola,
95077,Sexismo,@diogesluiz Tem sapatão?,
95078,Homofobia,@xsilly_girlx Arrasou veada,
95079,Sexismo,😍😍 muie sonolenta https://t.co/rfOw1zc8Qt,
95080,Capacitismo,@felipeojr Discurso de esquerdista debiloide doutrinado https://t.co/Asx6GhfrDA,
95081,Capacitismo,“até uma tartaruga consegue ser mais rápida q vc aleijada” MATEUS SÓ ME MALTRATA,
95082,Etnia,4/4🔥BEAST POINTS🔥  3D Monkey: 100 points GC Monkey: 150 points 3D Lion: 150 points for OG Breeders not moved 100 points for traded Lions  ApeLand: 40 Points Per 1x1 (2x2 Volcano=160 3x3 Volcano=360)  Ape Homes: 100 (Bonobo) 140 (Lag) 200 (Macaca) 280 (Cebus) 400 (Eulemur),
95083,Etnia,"@pandaoutlier @desestrategista @Liliansnli @OscarFilho As oportunidades advindas dos governos petistas de CENTRO ESQUERDA amedrontam a ""direita"" a Elite d país q ñ quer diminuir seus lucros em nda fazer concessões em nda. A mácula brasileira é a corrupção usaram disso p denegrir a militância petista mas estamos ai e se preparem.",
95084,Sexismo,@AMOCACH0RRITOS @zSenshi_Sama bicha nao fala assim comigo eu fica bem triste to meio tonto mas tudo certo tamo junto 👍🏻,
95085,Sexismo,☯️ https://t.co/fvpHLXqz4u,
95086,Sexismo,@manuelommar @Vindobonensis @Alvinsch @aran_tirado No tarado simplemente leo y me informo. No me trago la propaganda rusófila. Porque leo y veo lo que dice y hace Roger Waters es que sé muy bien que él apoya a asesinos como Putin Maduro y Hamas.,
95087,Aparencia,@Bc1022913946 Sai dae feiozo levar vc pra fazer uma..😂😂,
95088,Calunia,Nnnnnnnnnaaaaaooooooooooo eu quero jogar pq Deus pq me fez pobre.  Olha ele vindo tira a foto com ela q coisa linda https://t.co/0y7iJBnxkg,
95089,Capacitismo,@Spanish_Revo No se puede ser más anormal,
95090,Politica,@VicenteFoxQue Anda muy enojado este Corrupto seguro se pasó de hierba.,
95091,Capacitismo,@ptiberry @realDonaldTrump Rien d'anormal c'est toujours comme ça lors d'un rétablissement de compte. Surtout quand il y a beaucoup d'abonnés à rétablir !,
95092,Homofobia,@LuVarelo KKKKKKKK fui descer do busão quase caí viada,
95093,Etnia,@hang_fc ainda??,
95094,Assedio,@BaianaJany Cuzuda gostosa,
95095,Homofobia,@gabekintpok eu sei q eu te deixo baitola pode admitir,
95096,Calunia,@kippalpe 😱😂😂😂😂😂😂 muy cierto!!! “LADRONA”,
95097,Capacitismo,me siento muy estúpido,
95098,Sexismo,boqueteiro fantasma,
95099,Assedio,Cómo me voy a poner estos tacos para caminar por la calle soy tarada me quiero matar,
95100,Capacitismo,escrevi isso igual uma analfabeta kkk é a raiva ainda a pessoa vem perguntar como eu estou lidando com tudo para os outros paciência,
95101,Capacitismo,@SoyMiConciencia Si solo al ver al tipo con un tamaño anormal,
95102,Sexismo,@ab_crispim É o teu sua mocreia,
95103,Sexismo,o que é teu tá guardado vadia https://t.co/4swAwJMWym,
95104,Sexismo,@Jouberth19 🤡disse a patriota pistoleira💩 que usou a sua armada de fogo como instrumento de poder🤮 para calar a voz de um cidadão🫢,
95105,Aparencia,@kookprjm @tracklist @jam3iikitty que more ô feiosa vê se eu vou dar idéia pra menina que posta foto com adesivo do lula na bunda so assim pra ganhar atenção msm kkkkkkjjjkkk,
95106,Assedio,@gravep CHUPAMEEEEEE LA PIJAAAAAAAAAAAAAA...PORTEÑO RECULIADAZO...40 AÑOS VIENDO COMO NOS CAGABAN EN NUESTRA CARA....LA PUTA Q TE PARIOOOOO...A LLORAR A LA IGLESIA!!!!!!,
95107,Xenofobia,@MateoSolCam @xingling_cz @elmundoes En sí la ley está bien lo que pasa es que habría gente que la usaría mal y no funcionaría. Ahora si te defiendes de alguien que entra a tu domicilio con un arma blanca porque no te queda otra. ¿Por qué tienes que ir a la cárcel?,
95108,Capacitismo,@tomnaya_satana он уже писал такое и я понимаю что это шутки,
95109,Assedio,ela ja com a parte de cima do look de safada q vem depois? OCDDM EXPERIENCE,
95110,Capacitismo,Meaning of #debilmental WEAK MINDED person of very low IQ formerly a fool an idiot or an asshole.  Today these terms are removed from medical terminology and euphemisms such as different skills or abilities are used t..https://t.co/jgysJrT8Yk,
95111,Politica,@EdRaposo_ se for isso tb é? Setembro/2020: Marco Aurélio Mello suspende inquérito sobre interferência de Bolsonaro na PF,
95112,Aparencia,@tiemelao KKKKKKKKKKKKKKKKK feiozo,
95113,Capacitismo,@akechirgoro a gente rindo que nem o mutley da maior idiotice possível por 15 minutos sem conseguir respirar e nossos neurônios exatamente sim,
95114,Capacitismo,sim https://t.co/AyfnpkzcRb,
95115,Calunia,@VGGUKMlN 165,
95116,Politica,@delfinagomeza Corrupta.,
95117,Capacitismo,@rosagarse @conradus56 @pvallin Historia: Muy Deficiente,
95118,Religião,-Pra mandar memes: gab -Que ora cm vc: gab//ana -Que faz fofoca cm vc: gabbb  - Pra você desabafar: anaa - Pra vc ouvir: kev//simon - Contar segredos: ana - O Herege: (...) -O Profeta: anaa do coque  - O Teólogo: ana/gab - O Desviado: dani//duta,
95119,Capacitismo,@Nerrrroaoa @hanacomcana @AHRIRENE Nerfar oq mais? Já é toda requenguela asmática aidética. Tem energia pra nada,
95120,Sexismo,@gucciiluh tbm te amo mocreia que me trocou por uma cabelo de salsicha,
95121,Capacitismo,@caporedigton1 Si pero es para el fanático o el inculto. Es una basura.,
95122,Capacitismo,#Sinop YeniProfilResmi  Debil https://t.co/iZ3NwFl8tN,
95123,Sexismo,@MaraJadeJason @sheepsleepdeep @MattBinder Yep the Titanic is sinking boys.. Also how is Elon an incel? He's been with beautiful women his whole adult life.. This whole post is just delusion lol https://t.co/Ncdv6Pi8m2,
95124,Xenofobia,Pelo menos 300 pessoas morreram desde 13 de Setembro na sequência de confrontos entre a Arménia e o Azerbeijão. Conflitos eclodiram em simultâneo entre o Quirguistão e o Tajiquistão matando uma centena de pessoas. https://t.co/xuJVhpxnag,
95125,Capacitismo,@Ex_MonaS @ReinaVickitah Es que estoy bloqueada no la puedo ver no sabés lo apenada que eso me tiene,
95126,Aparencia,@Baahgarcia__ feiosa,
95127,Homofobia,não existe alguém mais boiola doq eu nessa ultima semana tnc que agonia desse yann,
95128,Capacitismo,@amaguiacomentar Mas tu vais continuar a bater no ceguinho? És cansativa,
95129,Aparencia,O Ret e atraentes dmais mas se pegar o rosto dele e fds o resto ele é feio para porra https://t.co/VSEFJMyL1v,
95130,Calunia,@andrefran @Adrimugiwara Facismo?😂😄😭  Ladroeira pode né?,
95131,Assedio,@alraibd as vezes eu odeio meu nome,
95132,Sexismo,preciso de dietas bonitinhas aaaaaaaa,
95133,Assedio,Eu tô TÃO PUTA 🤬🤬🤬,
95134,Calunia,lembrando do cornao de maraca e rindo tudo de novo kkkkkkkkk,
95135,Capacitismo,la gente me ve re linda en fotos pero la vdd es q estoy re demente,
95136,Calunia,esse nível de cornisse não dá KKKKKKKKKKKKKKKKK,
95137,Assedio,mano q odio desse FILHO DA PUTA https://t.co/CYFJjKlFaq,
95138,Calunia,Por isso do graças a Deus ao meu trabalho trabalho feito corna mas sou bem remunerada. Deus me free de lugar e chefe assim https://t.co/0ET8XZyi3L,
95139,Homofobia,Mais um pouco tinha arregassado ele todinho aí que pena da pessoa que ia ter arrumar no mínimo 600 pila pra arrumar ele. Fui legal em não cobrar o conserto,
95140,Religião,@Lena_Mushroom virou puxa saco de macumbeiro agr?,
95141,Calunia,@chixiwnl @infayd @JuanSGuarnizo Pero si se ve que es cornudo y que ella tiene mas energía masculina que Juan una lástima por el,
95142,Xenofobia,@dprenit Chingchong lang pong le mi shu bang peng,
95143,Sexismo,@odio_dobem @F2022jb Rapariga rampeira de segunda categoria,
95144,Calunia,@Gibran67449282 @fanatico_japan @BILD @faznet @ntvde @SPIEGEL_Sport rechtmäßig war auch die verfolgung im NS-Staat. es ist scheissegal was legal oder illegal ist sondern was moralisch korrekt ist.,
95145,Politica,@GabyLabree Essa é da quinta série né? Oh santa ignorância se anular tem que anular tudo né querida. Mas a questão não é só isso a questão é que mesmo que todos votem e Lula seja eleito esse povo lunático facista/nazista permanecerá existindo na verdade o mal tá aí as máscaras caíram.,
95146,Calunia,todo dia uma cornagem nessa tranqueira de twitter kkkkk,
95147,Xenofobia,🤣🤣🤣 https://t.co/f6DTfOMk8K,
95148,Politica,oh burra o Lula não é presidente ainda ele não podia discursar como um chefe de estado KKKKKKKKKKKKKKKK meu Deus quanta burrice falta de inteligência é mesmo uma característica de fascista https://t.co/wZGEOF1l8S,
95149,Capacitismo,just found my career path https://t.co/jbpUiBk6o4,
95150,Capacitismo,@JHFonseca Finge de ceguinho... e engole a arminha que só daqui a 4 anos no mínimo.... https://t.co/uO6ixEj8gd,
95151,Assedio,@taicoldebella filha da puta agr q fiquei sabendo e entendi teu tweet. cu,
95152,Capacitismo,MASTER YI SEU FILHP DE UMA PUTA DESGRAÇADA CACHORRA AIDETICA MALDITA CORNA CHIFRUDA SATANICA,
95153,Sexismo,Uiiiii a muié tá braba https://t.co/GgSz3KLgAZ,
95154,Sexismo,@V2n2n2n si tienen tarado,
95155,Homofobia,Isso age assim msm. Se do nada DO NADA eu aparecer namorando vc se fode tá.,
95156,Capacitismo,@Claudiashein Ahora que estupidez se te ocurrió hacer con las motos Claudia??? Enserió solo 600cc para arriba en vías rápidas que van a ir a 40 50 km/hr?? Se nota que nunca te haz subido a una moto... la idiotez de la 4T como siempre,
95157,Capacitismo,@D4NZIN_sz tá parecendo um anão nessa foto,
95158,Sexismo,@blackpillad0 leao touro e aquario mt tu,
95159,Calunia,@ScottAdamsSays If #Ukrap still exist then...,
95160,Sexismo,@fjnazgul titio ama titio cuida,
95161,Sexismo,@biacomw ainda nao fui encaminhada pro psiquiatra,
95162,Capacitismo,VAIEM MESMO INTERLAGOS MAS VAIEM COM VONTADE ESSE ESCLEROSADO EU ACHO É POUCO,
95163,Xenofobia,@carololimpo N tinha como vc desenvolver em 4 parágrafos sobre 26 povos diferentes(indígenasribeirinhosciganosquilombolas etc)n sei nem uma maneira de intervenção q todos sejam atendidos,
95164,Calunia,@carlitoous1 @yanilatorre Y de cornuda. Por un trolo. Por el billete perdona. La empoderada lleva el apellido del marido. Puta reventada. Estirada,
95165,Capacitismo,@TafadzwaMugwadi @BarackObama But dai waive iwe une opportunity iyoyo you could be speaking in tongues. Tokuzivai ana Tafadzwa. Sour grapes...,
95166,Assedio,@rachada_rachada @kingsomutamu 地獄や😂,
95167,Capacitismo,Pérola eo Lázaro me surpreende cada dia mais 😅🥰🤤,
95168,Homofobia,@Aovibees Nn muito,
95169,Capacitismo,@kikoooo81 o jota está aleijado,
95170,Calunia,@Agraoliver @henriquesantzz @marcoshenriquef @Luis_fernando2 @DaniloGentili Cornão do Lula 🤣😂 https://t.co/UXAZ2B6yW9,
95171,Assedio,Hoje mais do que nunca reafirmei que minha vida é rachada em escolhas morais,
95172,Homofobia,@lanacalmeida @Amandinhalind2 bicha supera,
95173,Capacitismo,"Só um ""Tá bom desculpa"" e eu já até pago de doida falando já de outro assunto",
95174,Capacitismo,mds eu amo a foto do gato zoiudo,
95175,Capacitismo,@LuanMeloY Parabéns 🎈🎈🎈,
95176,Calunia,Árbitro cornudo me cago en todos tus muertos,
95177,Calunia,nossa como eles trabalham!!!!! diferentemente do bilionário fedido lá https://t.co/ALJ4rUBuC2,
95178,Sexismo,@bpdivonicas @tracklist Blink é tão cadelona do bts que até nas conquistas das fav delas elas enfiam o bts no meio,
95179,Sexismo,@lililarossi @ThatOneAgreste_ 😨 HIJA DE RAPARIGA PITA,
95180,Capacitismo,@anao_2022 1日がんばっていきましょ₍ᐢ.ˬ.ᐢ₎,
95181,Capacitismo,@abelgilvonio Porque aca hay socialdemocracia pues mongoloide.,
95182,Xenofobia,@TochadasVE Toche el amarrador es sentado y la Polaca al lado.,
95183,Homofobia,@ueapaixonei VOU MANDA MENSAGEM PRA ELE DOMINGO,
95184,Homofobia,que viadagem https://t.co/jKNwwtR8aP,
95185,Calunia,@carlos_sicardi Peronista tb creo.  Ladrona y atorranta no han podido lo que importa. Algunas de las de arriba son halagos. 😉,
95186,Xenofobia,@josssuuuuu si no tenes ningún problema con encontrarte a milis-body positive-ojo turco- anda !!!,
95187,Sexismo,@bela_marlier Se fode esse cu arrombado ai,
95188,Capacitismo,Lindo ceguinho 🔴⚪️🦅,
95189,Capacitismo,@duda_carreira Ignora os pesos isso ai e vc q controla🙃🖤 https://t.co/V0RWFhmjV5,
95190,Capacitismo,@choquei Além de tudo é esclerosado!,
95191,Capacitismo,Hxx de 5 deixando mondrongo,
95192,Homofobia,@yilwitch viada eu tô morrendo de saudade @ozdemirdmtt e agora,
95193,Capacitismo,@JazzAngelical Mi admiración y respeto para el señor y mi repudio a López Obrador que en lugar de apoyar y brindar oportunidades a estas personas sela pasa protegiendo delincuentes y gustando millones en su estúpida marcha para satisfacer su estupido ego,
95194,Calunia,muito bagulho pra testar a fé do malandro mas firmão que Deus tá comigo e só isso importa,
95195,Capacitismo,@GFiuza_Oficial desculpe de chamar de amigo fiuza vc e o cara sou de alvorada rs  nao esquenta  nos que soubemos quem vc o melhor um abraço gilberto nao e um bando de debilmental que existe no brasil que se esconde como augusto,
95196,Xenofobia,@DeniseDresserG Tenga dignidad señora usted apoya a un anciano que tiene la inflación mundial por las nubes mínimo disimule que trabaja para la  CIA y el establishment gringo,
95197,Calunia,@juhaquinos @twtdatetezinha tb te amo fedorenta,
95198,Sexismo,@Trem_puxin57 passada cntg bicha,
95199,Capacitismo,pega a geometria e enfia na olhota do teu ânus fazendo o favor,
95200,Capacitismo,questo si fa le seghe su di me 100% magari ti scoppia il cazzo mongoloide,
95201,Homofobia,@ArtistaContext avante veadão!!!!,
95202,Xenofobia,@povotime1910 Melhor jogador: Cássio Melhor contratação: Fausto Vera Melhor jogo (desempenho): Corinthians 4x0 san7os Jogo mais marcante: Classificação contra o Boca Revelação: Robert Renan Decepção: Willa Gol mais bonito: Róger Guedes de falta contra Outlético,
95203,Calunia,@sGaberSs Perfume fedido da porra,
95204,Capacitismo,@leonardo_s_cruz E viveu numa caverna a vida toda tbm? Ou só foi totalmente alienado por pornografia e imagem midiática da mulher? Tu não conhece nenhuma mulher pessoalmente pra saber que bojo existia? Kkkk,
95205,Assedio,@thewestknd mulher testuda é mt linda rihanna e lily provando o ponto 😩,
95206,Homofobia,o cellbit é lindo demais https://t.co/oxSJ1jvYIE,
95207,Capacitismo,@lahistoriaec Jajajaja esta contraloria es tan idiota,
95208,Capacitismo,Y recuerda no es lo mismo un tuberculoso que ver tu culo hermoso🤤😳,
95209,Xenofobia,@RodolfoCRVG22 @mfiinha O tupiniquim e o samurai choram no banho !,
95210,Xenofobia,Me hice un test genético para conocer mis ancestros:  9% polaca 18% attention whore 73% saca La Tora mañana   Lo recomiendo mucho fue muy clarificador.,
95211,Capacitismo,@LeoMaranhao22 @SilemarMarinho O TSE é todo poderoso. Isso que o Waldemae falou tem um poderosíssimo poder retardado e de longa duração.,
95212,Xenofobia,Esse branquelo azedo tá se achando demais pro meu gosto cala a boca frango cru,
95213,Capacitismo,@httprobbyb fobia é um jogo br tem até Easter egg do alanzoka,
95214,Capacitismo,@lauri98rico @SpaceSurimi Cállate leprosa se te cae el coño a cachos hablando del raw,
95215,Calunia,@Sparkszpng eh coisa de otaku fedido,
95216,Sexismo,@namivida_ @BTS_twt La dama y el vagabundo I just voted for BTS (@BTS_twt) for FAVORITE K-POP ARTIST at the #AMAs,
95217,Capacitismo,Tava doida para meter o louco ontem kkk,
95218,Xenofobia,A VOLAR 🛫  Omar Campos defensa de Santos es seguido por el Galatasaray turco según el medio Fotomaç.  👊🏼 La dificultad que existe es el cupo para extranjeros.  🟡 América está en la carrera para hacerse de sus servicios para ello tendrían que desembolsar una buena cantidad. https://t.co/dnujnqUfOO,
95219,Capacitismo,Estúpido tu comentario que no ves las cifras nuevas de contagios https://t.co/MeGORwWPwA,
95220,Assedio,Brit chupadeira kkkkkkkkkkk,
95221,Sexismo,@vinitoconmimi ES UN TARADO AAAAA,
95222,Xenofobia,@follow_me_Japa 倒せば経験値がっぽりのメタルキング,
95223,Capacitismo,@vieiralainy Mondrongo,
95224,Calunia,@NachoRgz Traiciones la de tu mujer que te SANCHO CORNUDO,
95225,Sexismo,Que mulher baixa nojo dessa mocrea. https://t.co/M4sEUHPgrv,
95226,Homofobia,Sequência das De rolê pelas comunidades tá MT braba viado kkk 🎶🎶🎶🎶,
95227,Politica,@priscillalleite Desculpa galera mas acho que não tem momento mais adequado do que esse pra tomarmos de volta o que é nosso  Esse gado maldito não cria nada tudo eles se apropriam. O lema é da Alemanha nazista a camisa da seleção o método dos EUA  Bora vestir sim e deixar ELES confusos!,
95228,Capacitismo,@El_delQuinto @lacambra_jose @Cclope11 Típica frase de lerdo que sabe que llevo razón pero le da tanta rabia que decide dejarme en ridículo. En fin! Lo dicho. Un lerdo más que pasará a mi lista de bloqueados. https://t.co/mY4jf8OYUB,
95229,Capacitismo,@jerelproso @TwNOBRosario Diciembre,
95230,Sexismo,quem é a muie linda que a luisa deu selinho pq eu tô apaixonada aqui,
95231,Capacitismo,@ritmodetorcida Argentinos sendo racistas? Nada de anormal.,
95232,Capacitismo,@MaduAmurim FUDI COM MEU CABELO VOCHORQ,
95233,Capacitismo,quem foi o debilóide que inventou bolo de goiabada???? péssimo horrível,
95234,Capacitismo,@melzaferreira @rafael_augger @AndreJanonesAdv Quanta bobagem! É ser muito alienado.,
95235,Capacitismo,"Parece que quando o tite ouviu que agora pode convocar 26 jogadores ele pensou ""legal vamos chamar 3 atacantes extras"". VOCÊ SÓ PODE ESCALAR 3 DELES POR VEZ SEU VELHO ESCLEROSADO",
95236,Sexismo,@Izkicon @Birdie36011576 você fiquei calado fi de rapariga não jogue mais praga do que ja tem vamos pensar positivo pra ver se animam direito,
95237,Capacitismo,Jajajaj es que tmb yo ahí voy de estupido,
95238,Etnia,Prime festa do preto,
95239,Xenofobia,@pamela17x A mi tesoro mio,
95240,Sexismo,MOCREIA ME DESBLOQUEIA!! SE NÃO EU VOU MANDAR AQUELA FOTO EM TODAS AS SUAS REDES SÓCIAS https://t.co/dIKCGQtqqQ,
95241,Sexismo,@teruoyamada_ cota asiática,
95242,Capacitismo,@mariadadona @bauerbauerr eu n sou o teu anao ta doida muié,
95243,Homofobia,@dorague_ @NonLacerda Nao tem amiga não mesmo imagina po tu vê teu filho arregassado no chão nossa meu Deus que ela. Conseguir superar essa dor imensurável,
