,Category,Text,Classification
10020,Capacitismo,@Elastro__ Mandar a callar directamente al equipo contrario? En el último Caracas-Magallanes en Valencia no lo hizo así. Y que hagas una estupidez mil veces no quita que siga siendo una estupidez y un estupido🤦🏼‍♂️,0
10021,Xenofobia,@xumouren_yt 应该叫chingchong肺炎,0
10022,Assedio,"Chama a Hailey de ""namorada do Justin"" se achando a bocetuda kkkk chora filha",0
10023,Capacitismo,@dalunablue É pra te motivar seu aidetico,1
10024,Assedio,23:13: eu indo dormir  Meu cérebro: ELA JOGOU O RABÃO LÁ NA SELVA,0
10025,Capacitismo,@JoseCorral006 Que inculto corralin,0
10026,Calunia,@KayMishi Bien flaca hay que desasnar a estos zurdos miserables que solo saben tirar barro a la empresa privada y no saben ni mierda de ningún tema. La culpa es de Corpac MTC y PC por colocar gente ignorante en puestos claves a lo igual que reniec Migraciones essalud etcs,0
10027,Capacitismo,aidético mineiro,1
10028,Capacitismo,Ele está a bater bué no ceguinho Diogo abafa 😭 #bbtvi,0
10029,Capacitismo,@TrainerExtreme @IreneMontero Si si ahora criticar a un lerdo/a es ser de extrema derecha no te jode.,0
10030,Assedio,😨😨😰😰 https://t.co/1Buz1Wyw6G,0
10031,Capacitismo,@caidodelcatre2 Feliz Cumpleaños querido leproso!! https://t.co/xYEU5psurE,0
10032,Assedio,@csjeanz @enemyjp @BoxReport O que vale eh o todo pq se for falar de CGI a riri um Monstro do Power Ranger sem testuda nenhuma.,0
10033,Capacitismo,nunca vas a ser una mujer demente psiquiatrica y mucho menos lisa rowe sos una milipili insulsa mas del monton que se decoloro las cejas para tratar de generar una identidad propia y que no la conozcan como la piba que tiene el apellido de una pareja millonaria,0
10034,Assedio,@beyonceroIuda chuva de pica nas telinhassss,0
10035,Politica,@2Viejis39 @RoiLopezRivas @GiorgiaMeloni @rhm1947 @PartidoPSUV @roylugo33 @David_qva @SeixoDani @luchaalmada @planwac @clodoher @dcabellor Sera una fascista de mierda pero en esto no le puedo replicar ni una coma.,0
10036,Xenofobia,Bom dia apostadores! Já temos algumas coisas apostadas em campeonatos suspeitos lá no Telegram. Corre lá 🏃🏃‍♀️,0
10037,Sexismo,CELLBIT SEU ARROMBADO,0
10038,Capacitismo,acho que esse é o mês mais louco da minha vida,0
10039,Sexismo,@rafalehm_ não começa,0
10040,Assedio,OTRA RUBIA TARADA,0
10041,Homofobia,@vaidesmaiar @juliadsdv isso me deixou tao boiola,0
10042,Capacitismo,@stellaluuv @suncosmic_ essa colleen hoover é uma mondronga no lugar de cuidar dos filhos vai ficar publicando livro 🚫,0
10043,Capacitismo,@Wolfdruida @Latina_Noticias Ya y saldrás a llorar por que solo eso ases tuberculoso,0
10044,Xenofobia,Farofa Yoki: boa pra acompanhar picadinho de carne https://t.co/n0yu1SYVw9,0
10045,Capacitismo,O tanto que esse mongoloide me irrita PUTAQUEOPARIU Adora pedir favorzinho e se acha o queridão  Ainda bem q n faz internato comigo e nunca mais ou ter q olhar na cara,1
10046,Capacitismo,@luizgustav001 @Miltonneves Neymar em 2014 jogou bem demais e saiu quase aleijado… 2018 ele já veio machucado jogou no sacrifício.. se vc não lembra 2018 Casemiro não estava no jogo que fomos eliminado..então calma jogador nao ganhamos desde 2002… e 2006 e 2010 Nenhum deles estavam jogando e pq não ganham,0
10047,Homofobia,meu celular ta todo arregassado,0
10048,Xenofobia,@glennEmartin @elonmusk Parody or pathetic. Can’t tell.,0
10049,Sexismo,@arturlt15 @henriqemoreir Eu imagino se o Pavarotti estivesse vivo ter que ouvir bicha burra falando “nossa mas ele não inova”,0
10050,Xenofobia,@JuanLunajp66 Gracias por tu banca GRINGO!!! Vos ascendiste con nosotros!!,0
10051,Homofobia,@deathshimizu Louis é um veadão Tudutz🎶,1
10052,Etnia,@inreenylint @SantosMakonha @hang_fc 5 cm é pequeno?... 😓,0
10053,Capacitismo,@AttuchLeonardo Sim centro da olhota.,0
10054,Assedio,@lerolero_gabs Esperando muito por esse dia,0
10055,Capacitismo,@Juninho_Hanggar @jessegamas @cesarcalejon1 Anulado pq o STF decidiu que devia ser julgado em Brasília e não em Curitiba ignorance do caralho. Vai ler semi analfabeto!,0
10056,Capacitismo,mlk lezado https://t.co/y8inVHR4As,1
10057,Homofobia,@miriamleitao @elonmusk Bicha pare. Tá parecendo criança da quinta série quando não gosta de um professor.,0
10058,Capacitismo,@Texi_o_lezado &lt;:O ameique seus sonhos sejam realizados um dia lhe desejo tudo de bom :),0
10059,Xenofobia,Quem não quer dar uma traçada na Michele Bolsonaro é um maluco corno de gostosa é aceitável. ainda mais ela tendo que tankar todo dia a bandeira velha a meio mastro como dizem os sábios quem gosta de pau velho é orquídea...enfim BOLSONARO CORNO 2023.,1
10060,Sexismo,@gnzlzms Uber vc pode mt bem vir de Uber sua mocreia,0
10061,Capacitismo,@alexcrf94 Vc é debilmental qualquer um idiota que viu o jogo viu exatamente o contrário após o pênalti a torcida do Corinthians subiu o tom. Sou palmeirense e vocês como torcida tão longe da maturidade competitiva que as torcidas de SP tem.,0
10062,Xenofobia,dormi durante a noite,0
10063,Capacitismo,@Zabayar El mejor ejemplo el canceroso de chavez,0
10064,Capacitismo,@10Junioor Caso tenha que contratar técnico Brasileiro o melhor já está no Corinthians desde 1999 Fernando Lázaro Rodrigues Alves supervisionado desde Tite e por último Vitor Pereira acho que teve escola!,0
10065,Capacitismo,@UnebrasilApoio Que idiotice não entende nada de mundo globalizado.,0
10066,Politica,@GiulioMarini2 @Palazzo_Chigi @GiorgiaMeloni @FratellidItalia @borghi_claudio @SicNazionale Ma sto pezzo di merda nazista non muore mai????,0
10067,Sexismo,@Lilo18456612 Vai vagabundo o mundo conhece voce e a sua vida. Não lugar pro Carniça  onde for a pergunta é sobre a sua corrupção.,0
10068,Xenofobia,@rauan_cruzz Seu toba,0
10069,Xenofobia,tangina mo chingchong ka pro china pa mga gago🤡🤢 https://t.co/BPjXgckH8W,0
10070,Sexismo,@Baleia_Rossi O governo Lula não possui esta grandeza como acabamos de ver.,0
10071,Calunia,@LulaOficial E aítu foi convidado pra cop ou foi de penetra vagabundo? alugou um auditório com dinheiro de empresáriose foimas não foi convidado.marginal mentiroso e ladrão,0
10072,Calunia,@josjos___ Fanático a Felicilandia ahora,0
10073,Sexismo,@tavora_andre mentira KKKKKKKKKKKKK,0
10074,Capacitismo,Pô tem que ser muito ALIENADO para não gostar do Elon Musk hahahahahahaha,0
10075,Aparencia,tinha q ser feiosa https://t.co/P2zzyHA2AS,0
10076,Sexismo,@tuitadantes Fora tati planta trepadeira 🤮🤮🤮,0
10077,Xenofobia,@LedioLegal @Atletico Galo é outro que não aprende...Sampaoli Turco e agora esse daí...,0
10078,Xenofobia,暗㊙️号を解🔎読せよ！ ト🔞ップシ💏ークレット！🤫 https://t.co/hTdhDAMBdj,0
10079,Politica,@AlvesBarbpsa @CaluteMarins @senadorhumberto @STF_oficial Perdeu comunista mané! seu ladrão não subirá a rampa kkkkkkkkk,0
10080,Capacitismo,@i6xd00 bunikas,0
10081,Politica,@Biakicis O verde e amarelo é de todos e nunca vão ser exclusivos da sua classe. Todos temos orgulho de nossa bandeira mas também vergonha de quem se apropriou dela para politicagem fascista.,0
10082,Capacitismo,@Boscardin @ruanlucas_fla Nome do maluco é mondrongo pô. Bando de velho brocha...,0
10083,Xenofobia,todo dia um shape d homem branquelo falando da falta de diversidade no rp https://t.co/Lfs19NtBky,0
10084,Capacitismo,@santyagomarino @osvwal Medio país inculto,0
10085,Xenofobia,alguém aí pra passar o koo?,0
10086,Calunia,to apaixonado rapaziada tem como não,0
10087,Aparencia,@alodnma saudade feiosa,0
10088,Homofobia,@najudocastiel é de proposito passar a imagem de anime de viado pra depois se surpreender,1
10089,Sexismo,ESSA PUTA RAMPEIRA FICOU 6 ANOS DANDO DESCULPAS PARA AS MERDAS DE BOLSONARO É TEMER AGORA SAIU DO ESGOTO E JÁ ESTÁ FALANDO MERDAS.  PUTA RAMPEIRA RECALCADA. https://t.co/1xQr3WuMTD,1
10090,Assedio,@http4na Cuzuda,0
10091,Homofobia,@Gg2almeida eu so paranaense e viada ent faz ele bem viado pfv,0
10092,Homofobia,@arthursguedes08 @choquei so é corno quem sabe e como eu só tenho dúvidas… aliás acho q o veado combina mais cmg n seu pq,0
10093,Assedio,@ThiagoAndreh Sera que essa mulher tem noção que ela acabou de ser chamada de vaca reprodutora?,0
10094,Xenofobia,@luizamaras Louco cheira louco é normal na vida em sociedade.  Vc fez sua escolha a sociedade pode fazer a dela tbm.  Mas sustente e não chore não é digno.  Deveria estar rachando de ganhar dinheiro já que apoia a maioria não?  Era pra ser motivo de orgulho.,0
10095,Calunia,@chico_pinheiro E de dae nojo o tanto que esse povo e cumplice de uma ladroeira dessa falar em inocencia? Tenha dó,0
10096,Assedio,@VanildeMendes1 Bom dia bocetuda,0
10097,Etnia,@Jay_Byyy preto ou vermelho so existem essas opções,0
10098,Xenofobia,amo judiar das minhas aluninhas na acad,0
10099,Capacitismo,@pensandoaltorc A demente aliás Damares.,1
10100,Capacitismo,@BrayanCristian @taoquei1 Não vi o mercado maluco será q foi por causa da pandemia ou faria isso ou mataria o povo de fome ? Deixa de ser mongoloide.,0
10101,Assedio,@emisue90s uma sensação mt boazuda,0
10102,Sexismo,@eIegosta sim kkkkkk antes o publico dele era legal mas dps das merdas q ele fez a galera q ta acompanhando ele agr eh tudo incel femcel chronically online,0
10103,Sexismo,Pode ir lá fazer o que você faz de melhor que é difamar uma pessoa e inflar o seu ego pra continuar acreditando em um mundo que só existe na sua cabeça! 😘,0
10104,Capacitismo,Naquele jeitão muito louco 😵😖😅😅😅,0
10105,Homofobia,@cbaekkie_ @itriedtofakeit @Alicewrd1 Tu tava em coma bixa......,0
10106,Capacitismo,A todo esto cómo va el proyecto del tren para unir chile que les vendió a los incautos el demente  del Boric?,0
10107,Capacitismo,@gilsonmachadont Alienado. Ganhou cargo???,0
10108,Sexismo,@JoaquimBoschGra Cambios legales que llevan a rebajar penas a pederastas. Cambios legales que hace que una chica de 16 se prostituta de manera legal porque si hay dinero hay consentimiento. Y mezclar eso con lo conservador es demagogia.,0
10109,Capacitismo,@Lollobast Prova dire che qualcuno che conosci personalmente è stato male dopo la 4’ dose. Ti arrivano squadristi di #troll x 3 gg e anche qualche demente covidiots che urla terrorizzato: GNOOOO NON È COSZIIIIII 😂😂😂,0
10110,Calunia,@antoniodigenaro @RanferiDe Tu crees que entiende lo que le escribes? El fanático solo ve un lado de la moneda del otro lado dice que no existe.,0
10111,Calunia,@o_colecionador Como tem gente pra defender Ladrão💰😛,0
10112,Capacitismo,@juanKa_molina @GustavoWgp Tuberculoso y con gota con ropa de lana y no camperas de nieve para -30C LIDERÓ el cruce y las batallas. Y nosotros no sólo nos regalamos como colonia con un gob nac y pop ni negociamos... Merecemos un cataclismo.,0
10113,Calunia,PQP que coisa insuportável essa cornagem de uma truçuia chamada conde do forró.....affeu já fui corna mas não ficava ouvindo essas porcarias não,0
10114,Xenofobia,como que los gringos odian a Lin?,0
10115,Capacitismo,espero q vc tenha terçol até na olhota do seu uc 😁 hihi,0
10116,Calunia,@mpcluuz Sim realmente o foda que tem muita gente que é ignorante e não aceita as mudanças de hoje continuando sendo intolerantes,0
10117,Calunia,luise fedorenta,0
10118,Calunia,Visita perfeita hoje só tô destruída e fedorenta kkkkkk,0
10119,Capacitismo,@serviciosbim @Tarroxico @EAttack666 Caldera está al lado de bahía inglesa. Copiapo está hacia el interior por eso está más lejos no sea estupido,0
10120,Capacitismo,yo metiéndole panadol antigripal a mi tos d tuberculoso https://t.co/buMi6J5ZDl,0
10121,Calunia,@blancaflor___ @Juansee07_ Me estas diciendo cornudo? Jaja si,0
10122,Assedio,A comic independente Starfighter pode não ser a melhor em plot e em construção de personagens mas a ambientação não tem como cara é a coisa mais sensacional não só por causa da arte mas também pq ela tem TRILHA SONORA PRÓPRIA e esta trilha é BOCETUDA,0
10123,Capacitismo,Este asqueroso criminal canceroso siempre hablando más de las glorias @FuerzasMilCol y de @PoliciaColombia  cómo me encantaría que a este bandido le sucediera alguna calamidad a ver a quien va a llamar a que lo defienda. https://t.co/CjudnmrhPr,0
10124,Calunia,@0800Cj Alemán! Igual si entras a Google y te fijas es más fácil cornudo,0
10125,Etnia,@glodenroses___ jamal,0
10126,Xenofobia,ウィンクするzuluたん可愛い https://t.co/Yu6BI550Ty,0
10127,Religião,#VemProQuartelConstantino https://t.co/pX1N7ilAFr,0
10128,Assedio,@_nalikk_ cuzuda a boca fica perto do nariz,0
10129,Politica,@andrefran Fascista  é  teu koo arrombad0,1
10130,Etnia,@cisco_fiag @nanlaf23 Jajaja aquí es parejo,0
10131,Homofobia,E a bicha é boa mesmo viu,0
10132,Xenofobia,@ricardope Gilberto Gil fez um dendê para toda baianada e adeptos com o dinheiro da culturacom a lei Ruanert era um ralo  só..,1
10133,Assedio,água não mistura com óleo e eu não me misturo com as cuzuda do volei🤙🙈,0
10134,Sexismo,@_RafaelGamer_ @TheMSonysta @arielsis Kkkkkkkkkk o mano vc tem foto de desenho no perfil e quer vir fala alguma coisa da minha foto RafaelGamer fede a fezes de criança ainda não tem coragem de por a foto em rede social o prostituta de bilionário quantos metro de saco vc já babou esse semana,1
10135,Capacitismo,@Daniel_lmrt2 @sweetBoybyl @prostitutavip @t_hiagobrit0 @ssamuelm__7 @BruMarquezine @choquei Sim é possível tá se doendo por que? O cara foi idiota idiotas ganham respostas idiotas.,0
10136,Aparencia,EU GANHEI FLORES DE SURPRESA,0
10137,Sexismo,@choquei @Anitta muie fudeu pra gente,0
10138,Sexismo,"@UOLNoticias Felipe Moura Brasil sempre teve relação com o neo fascismo!Devemos a Felipe o ""filósofo"" Olavo de Carvalho.Vem de Felipe e do Olavão os ministros ""brilhantes"" Weintraub Ernesto Araujoo colombiano da educação a deputada pistoleira espanhola Carla Zambeli... Obrigada Felipe!!!!",1
10139,Sexismo,oq sera q acontece com a gnt dps q a gente morre mano,0
10140,Sexismo,Gordofobia é você chamar alguém de baleia ou rolha de poço é MANDAR uma pessoa fazer dieta por pura estética. Você não tá querendo defender as pessoas gordas vc tá querendo lacrar naquilo que vc nem entende.,0
10141,Politica,Y quién le paga a la corrupta de la regente los viajes de cada fin de semana espero se le realice una auditoria porque sus chairos domesticados estan felices con su marcha de su amo.,0
10142,Calunia,@lescobartr Es así de claro. Y todavía el perro ladra que sabe lo que es un linchamiento... cuando ves a la historia darse la vuelta se te encoge el estómago!!,0
10143,Homofobia,@reader_cactus vou adicionar na minha lista pq preciso de leituras que me deixa carente e boiola,0
10144,Sexismo,apenas elas são capazes https://t.co/5JevnpYQO8,0
10145,Capacitismo,@oiaCRises @SensoCrtico1 Dando lucro pra quem? Pra gente que não tá,0
10146,Capacitismo,@_DiazFlor Vos podés leprosa bonita,1
10147,Religião,@niheunschneider Só tô livre dps do bico,0
10148,Capacitismo,Nuu se tem o madara é pq o negócio vai ser doido https://t.co/6X3cdp0YMo,0
10149,Aparencia,"@7Gbrll_7 Estão tentando ser simpáticas...melhor que responder ""oi feiozo""...🤣🤣🤣",0
10150,Homofobia,@gustxkkj Cara vou ser sincero  gumon n para cara  eu fiquei esperando 1 ano e 6 meses pra jogar minha 1 ccc e msm n tendo passado pra semis tô firme e forte aq  ent viado n fica triste por ter ido mal em um camp msm q ele seja o mais importante recomendo uma coisa se vc quer parar e+,0
10151,Sexismo,@mees_hannah @Andre_c_acento Tô esperando o do André até hj essa mocrea,0
10152,Assedio,@Prevendotudo Q,0
10153,Capacitismo,@konokkj ele naquele filme la um maluco com cara de joelho tentando ser bad boy pqp como tanka,0
10154,Sexismo,As vezes aparece uns cavalos na tl e sempre fico achando muito igual minha cachorra,0
10155,Sexismo,@rawnyts N to falando de você não o rampeira doente,1
10156,Sexismo,CACHORRA VAGABUNDA PIRANHA PROSTITUTA DESGRAÇADA SALAFRAIA PIRUA CADELA RATAZANA FEDORENTA MENTIROSA RAPARIGA DE ESQUINA PUTA DE BORDEU BARATO JUDAS PRAGA DO EGITO PESTE NEGRA MALDITA PROSTITUTA DE GARIMPO,1
10157,Capacitismo,Que idiotice é essa? https://t.co/FW6Gz1KfWi,0
10158,Capacitismo,@nadanovonofront Vamos falar de esporte de coisas boas esqueçam um pouco esse idiotice de golpe .,0
10159,Capacitismo,Deus afasta de mim essa vontade de ouvir Ana Carolina  o tempo  todo,0
10160,Capacitismo,Rapaz esse pessoalzinho de TG é MUITO mondrongo que porra é essa só os raro,1
10161,Assedio,STRANGE HIJO FR PUTA QUE TE COSTABA DECIRLE A TONY QUE SE IBA A MORIR ASI NO PASABA Y NO MORIA DIOS https://t.co/B61ak6r7Ei,0
10162,Capacitismo,Já percebi que não perdi absolutamente nada por não ter visto o extra. Eu cada vez vejo menos os programas da produção! Cansei de tanta idiotice e manipulação do que se passa realmente na casa.  #bbtvi,0
10163,Etnia,@toledo_aroldo @kimpaim Sou Mulher e ha dezenas de mulheres na minha familia e entre minhas amigas e todas votamos em Bolsonaro. Não tente denigrir o Mito que não cola! Aliás ele não roubou não se corrompeu não lavou dinheiro não foi condenado e nem foi preso. Pode latir a vontade que não adianta.,0
10164,Sexismo,amy sosa você é a maior cadela desse mundo e você não merecia o querido e lindo jonah,1
10165,Sexismo,"@jonatasodote @almeiida23__ ""até às duas sapatao jaja se assume"" plmds menino se mata",1
10166,Capacitismo,MAAAANO (?) #SinaisDoOutroLado,0
10167,Capacitismo,@arthurhitstoff @RogerioMorgado Tenho um tio que não tem uma mão e estuprou uma menina e está preso. Ainda continua sendo meu tio mas chamamos de maneta criminoso. O looola é lladrão de nove dedos. Se fosse uma boa pessoa e tivesse nove dedos seria chamado só de uma pessoa.,0
10168,Capacitismo,@TradutordoBR @mdealencar14 Agora  as notícias  serão  de escândalos e  muita corrupção  caso o canceroso suba a rampa.,0
10169,Xenofobia,@ttobiasvidela ya está amigote dijiste boludo sólo recién jajajaj,0
10170,Religião,os cara chega pra mim de boa e metem preconceito religioso com macumbeiro meu amor onde vc acha que vc tá que perfil vc acha que tá seguindo mensagens cristãs? Vai tomar no seu c,0
10171,Calunia,@Casimiro Kkkkkk sifude,0
10172,Sexismo,@Razer @IntelGaming @StarforgePCs @Leonardo_CVF,0
10173,Politica,@2328larissa @loumeugostoso Koo é dominado por extrema direita e neonazistas terroristas povo tudo torto nazista a liberdade de expressão TOTAL que o koo dá é perigoso basicamente isso🫰acho que resumi certo,0
10174,Assedio,@DreddXXX @RoryRoryKnox Cuzuda 🔥 tinha interra tudo na boca dela 💦💦💦💦,0
10175,Sexismo,@ycaraulio vou ler arrombado,1
10176,Sexismo,@GustavoBolivar El expresidente q apoya a tu mesías tarado.,0
10177,Capacitismo,Eu quero ir pra BIENAAAALLL,0
10178,Xenofobia,@BoingerPig @baianolol1 certeza que é a sua,0
10179,Calunia,@Fallin_Nih pq não foi hoje fedida???,0
10180,Capacitismo,@RODRIGOMDM Pelo contrário. Primeiro que o Bahia só anuncia contratação a partir de 03/12. Segundo que nessa disputa com Vasco e eixo Ltda todos aqui torcemos pra que Vojvoda ficasse aí vide a xenofobia deles.   Menos cabra.   (e quem fica em frente a quartel pós eleição é debilóide kk),0
10181,Capacitismo,@Futurizou Alguém estar acreditando nessa merda quando vc nem escreve verbo certo,0
10182,Sexismo,As vezes eu esqueço o quão vadia milionária o Harry é https://t.co/mULKh7BBZK,0
10183,Capacitismo,@lolo_ls_ Demente,0
10184,Calunia,@NezuukoKamadoo esi.zenitsisufoi. mo cornao.kkkkkk,0
10185,Xenofobia,😭😭😭😭😭😭 https://t.co/5WdkiVGRqH,0
10186,Assedio,como é boazuda essa aqui tbm hein https://t.co/qAbFrwGp3W,0
10187,Capacitismo,@ThiagoResiste Deixa de ser idiota mongoloide!,1
10188,Sexismo,@bl3b1rd Entendi. Você é uma piranha sensível.,0
10189,Capacitismo,@thvendetta_ @hskonlyAS la vieron cuándo?? pq haya estado en una fiesta q te hace pensar q se acercó a esa gente?? la viste? hay pruebas? no. En cambio el maricon canceroso de taehyung seguro en este momento se está bajando un paquete completo de cigarrillos,0
10190,Sexismo,@Liasouz81801050 To passada na farinha e no ovo!!!! Eu disse que ela iria contar mas eu mesma estava duvidando! Naz safada passou a perna em todo mundo! 😂😂😂😂😂 eu tô amando essa rampeira,0
10191,Capacitismo,@04amorimm @gabrielmenino00 Valeu mongolóide,1
10192,Capacitismo,@c0lum_cl @emmitacl aaa Menos mal no quería parecer inculto yo Sabía quería ver si Ustedes sabían,0
10193,Sexismo,oq vc acha daquela mocreia da jessica — uma barangona sucuri  https://t.co/KIkSJxn6xZ,1
10194,Xenofobia,Véi o tanto de branquelo nessa hashtag querendo ditar oq é racismo KAKAKAKKAKAKKAKAKAKAKA #GLOBORACISTA NÃO,0
10195,Xenofobia,@childesnintendo lisa&gt;xingling&gt;beidou&gt;raiden&gt;yelan,0
10196,Sexismo,@barbaraevans22 JA VC FOI A MAIOR TREPADEIRA DE TODAS AS EDIÇÕES SEBOSA!,0
10197,Capacitismo,Meu koo tá todo zoado só quero arrumar e deixar tudo direitinho lá 🤡,0
10198,Calunia,Chuuya chama a Dazai de pobre fedida toda hora msm sendo ela quem gosta de mimar e cuidar dela ☕ https://t.co/XGKrBoa6Vy,0
10199,Capacitismo,"@Sebs216 @EidanEMA @Araknet_20 ... pero decir que es un pais plenamente capitalista pues no lo es la verdad  Y para muestra el gran mito sobre la ""sanidad"" que es tan deficiente precisamente por la intervención del estado provocando un servicio pesimo y unos costes altisimos",0
10200,Sexismo,Eu morro de ciúmes das coisas da Rafaela dela da casa dela e depois acho ruim quando alguém pgt se somos sapatao kkkkkkk pq será que o povo acha isso 🤡🤦🏻‍♀️🙄,0
10201,Capacitismo,@Margaritarosadf @segaitan Ridiculo imbecil si no buscan los canales digitaleS se quedan atrás,0
10202,Capacitismo,O patriotário tá tomando chuva pelo corno do Valdemar nas costa meto com viagra!!!!   Pqp vai ser imbecil e estúpido assim lá longe.  É muito imbecil. Acho q essa nem é a palavra tamanha estúpidez. Pqp.,1
10203,Sexismo,@tiatelly @Prevendotudo Ui trepadeira,0
10204,Capacitismo,Pendant que rongier fait des passes à pau lopez (gardien qui joue dans le rond central) https://t.co/S2H0BxY71B,0
10205,Sexismo,@limaluannyy Rampeira safada,1
10206,Capacitismo,@lilbeccaskr imbecil de mierda t lo digo en serio,1
10207,Homofobia,tô devendo given e me lembrei do quanto eu amo esse desenho de viado e de como fiquei duas semanas parecendo uma geleia dps q terminei ele,0
10208,Sexismo,@loryswifitie LORENA PELO AMOR DE DEUS EU TK HORRÍVEL EM TODAS,0
10209,Sexismo,@Helenarcsa esse café do bandeco é bem fora da realidade,0
10210,Sexismo,Carla Zambelli pistoleira Carla Zambelli presa  Carla Zambelli cassada https://t.co/nkvjZIE5Yq,1
10211,Homofobia,bixa será que é o vizinho viado,1
10212,Capacitismo,Vamos simplificar as coisas pessoal https://t.co/RZ2qiTMxeP,0
10213,Xenofobia,não sei como eu me animava a tomar aquelas bebidas kkkkk hj em dia é só cerveja chopp e no máximo uma caipira,0
10214,Capacitismo,@gablemosss Cuidado pra não sair da academia aleijada.,0
10215,Politica,@_Janoninho Genocida e comprovadamente corrupto.,0
10216,Xenofobia,@japa_paraguaio Bem video meu amigo 😂😂 graças a deus voltou 🙏a luta segue igual,0
10217,Xenofobia,@adrik_lizaman El problema es que los gringos fananaticos del Fútbol no son los mismos del F Americano si ves los partidos de ambos deportes las aficiones son completamente opuestas,0
10218,Calunia,me sentindo a mulher mais corna apaixonada e dependente do mundo agora/ sofrendo https://t.co/oIzTYtNbrD,1
10219,Capacitismo,@ProfFatihACanli Çok anormal bir şey söylemiyor. Bu bahsettiği dinler batıl değil hak din. Şu anda yaşanıldığı sanılan İslâm dini de hurafeler yoluyla batıl yapılmaya çalışılıyor.,0
10220,Capacitismo,$MsSexiiles https://t.co/IK6VBjRBwf,0
10221,Aparencia,que bg feioso véi,0
10222,Capacitismo,@gomezdelpozuelo Quizá querías decir alienado ¿no?,0
10223,Capacitismo,Forum:Ahhhh... Parece que o proibido voltou.: Nova página: {{Forumheader|Boteco}}  [http://t.co/VBOxVouVJf... http://t.co/GFk5oEc6S2,0
10224,Assedio,@RatoJoga SAFADA,0
10225,Sexismo,@signalfire_ Amiga eu tb kkkkk ainda tive que mudar de escola pq diziam que eu era sapatão e n queriam falar comigo me TIRARAM do armário a força,0
10226,Assedio,@brwndxn @kaellzor @noturplastics Rabudona 😳,1
10227,Capacitismo,@babycaroline69 culito chiquitito te puedo desarmar :c,1
10228,Calunia,VAI TOMAR NO CU @clcharless  MORRA SEU PEDAÇO DE MERDA LADRÃO DE ARTES E SPOILADOR TE DESEJO TODO MAL DO MUNDO https://t.co/Rpg0bQBke4,1
10229,Aparencia,Deixem a Madonna em paz or,0
10230,Capacitismo,@jp_ferreira42 Tu tá falando tanto dessa merda que tá dando vontade de jogar.,0
10231,Assedio,eu https://t.co/D0IIpJPuSu,0
