,Category,Text,Classification
65039,Religião,do nada um monte de gente virou macumbeiro(a) por conta do tiktok  nunca foi em um terreiro  não sabe oq significa sabe nem explicar a diferença da umbanda e do candomblé e só pq escuta ponto és da religião???? tua mãe sabe disso?!,
65040,Calunia,@cirogomes E ainda querem por como solução o ser que criou o Bolsonarismo no Brasil agem como se Bolsonaro fosse de Marte e não como resposta aos péssimos governos petista e toda sua ladroeira e corrupção expostas por anos e anos  #PrefiroCiroPresidente12,
65041,Capacitismo,@kevindotday ta lezado?,
65042,Sexismo,essa cadela do krl precisar aprender MUITO sobre empatia é mimada pelo papai e acha que ta na razão em ser extremamente arrogante com as pessoas,
65043,Homofobia,@lalixxzs nn bixa tu só é sapatona msm,
65044,Capacitismo,@gabrielsilvha 🥩,
65045,Xenofobia,@qianxily o de 2020 é bem de boa 2021 💀 e o desse ano tbm achei uma bomba como eu vou saber quais são as dificuldades na valorização dos ribeirinhos pescadores ciganos etc genteeee https://t.co/PFaMDjAM9g,
65046,Etnia,いよいよ卒論が佳境。僕も学生さんもいっぱいいっぱいである。同時並行で論文の改稿もしないと。,
65047,Assedio,meu deus troquei o lado da minha franja e fiquei tri testuda 😭😭😭😭,
65048,Capacitismo,maluco hoje tem copa do mundo depois de 4 anos e meio,
65049,Xenofobia,@SiyaSindelo I need it. There are like…4 story threads that had no pay off or ended nowhere. We need that extended cut WITH THE REAL ENDINGS,
65050,Capacitismo,@rebelato_l @shift_lovers @jkjeniliil O lezado,
65051,Assedio,@Babii_06 Nem! Fechamento total com minha parceirinha🥺❤️,
65052,Capacitismo,@Metropoles Mongolóide,
65053,Xenofobia,@desmentindobozo E nao tem choro! NÃO ELEITO https://t.co/NAWSWXYsGG,
65054,Sexismo,@suryaalmeida amiga sou cadelona do dona de casa na parte de folhas. dá pra comprar umas paradas de boa nesse mercado! catar promo é bom d+ mas tem que ficar ligada. tem umas coisas que dou gaitada quando vejo o preço exagerado.   e vamos de dicas 🫰🏾,
65055,Calunia,malhei igual uma vaca suei e não tô fedida .. vem um cara podre de cece e senta do meu lado no ônibus... é mt sacanagem 🥲,
65056,Capacitismo,mds eu so posso ta mto doida da cabeça crazy louca maluca!!!!!!,
65057,Calunia,El fanático más cuerdo https://t.co/KT4v3HGEKY,
65058,Capacitismo,@jhglub @khaoarte @yokloops @firstkhaotungp E é mesmo amor ela que falou de aparência primeiro kkk tem que aguentar ouvir. E você vai ouvir também se defender essa leprosa pq ela está claramente errada.,
65059,Calunia,@vitorpereira_19 @MVPGean @ueapaixonei Mais um pra conta em meu amor KKKKKKKKK cornão,
65060,Homofobia,comendo cachorro quente com colher tal como uma criança,
65061,Capacitismo,Incluso narran cierta gente que no solo se ve al niño sino también una dama blanca que llora los rincones de la casa apenada. ¿Quizás la madre del niño por la homosexualidad y muerte de su hijo?  Quizás ahora te fijes cuando pases por ahí a ver si encuentras al niño en la ventana https://t.co/WLjvS7gOGR,
65062,Capacitismo,@BitsBitsBirch Incredible album 👏🏼,
65063,Homofobia,Só espero que a Veada não fique insuportável igual o Vigorento #BBB22,
65064,Calunia,"@Davidreguz @drak_el @AlertaNews24 @realDonaldTrump Es ""CREATIVOS"" Mald¡ta bestia ignorante.",
65065,Assedio,@Andrea75340229 Rabuda,
65066,Calunia,@Pumadeltuiter Podés ser fan de Rossi de Canapino o Werner pero creo que no hay fanático de los fierros q no se alegre de que gane el Facu y aparte hizo un carreron,
65067,Aparencia,@GiovannaVianaD1 Ai Gi eu to triste demais :(( vamos torcer praquele feioso parar de mexer com a nossa casinha 💙 obrigada querida bom fds pra vc também ✨,
65068,Capacitismo,@novindoamarelin @Alexand49904183 @favelacaiunofa1 Sim vai reclamar com os teus papais do tráfico debiloide.,
65069,Calunia,@g1 Só a CORJA LADROEIRA,
65070,Xenofobia,E estou tratando mas mesmo fazendo de tudo fico preocupada sabe para mim eles são como gente. Agora o meu desabafo como alguém pode judiar dos bichos como pode uma pessoa que tem dinheiro ve um bicho precisando de ajuda e não ajudar ??,
65071,Sexismo,@Natalli016 Viuuuuuuu eu nem sou tao zé ruela te perturbo mas ter trato como uma princesa piranha,
65072,Capacitismo,@Ivanyon @unacuentamal Jajaja jugaba drogado,
65073,Capacitismo,sempre quis entender oq essas retardada tem kkkkkkkkkkkkk https://t.co/SFDDimLiHK,
65074,Capacitismo,@joaogomescantor Então agora vai toma vc no centro da sua olhota 👊🏽🤮🇧🇷🖕🏽🖕🏽🖕🏽,
65075,Sexismo,e dai ngm liga baranga mocreia,
65076,Homofobia,“Vo te mostra meu koo”,
65077,Xenofobia,qual a tara dos gringos de usar bandeira errada e ainda achar que bandeiras como a labrys sem triângulo e a gilbert baker serem as erradas??? gringo não estuda né,
65078,Xenofobia,@mickailume kkkkkkk branquelo gasturento,
65079,Assedio,@matbeau seattle tá se achando a bocetuda né,
65080,Aparencia,coitado do doguinho sendo comparado com esse feioso ridículo https://t.co/1LNUbbtDRt,
65081,Capacitismo,@tiffmustdie TIFF meu deus tiff eu chorei pro meu pai te juro ele disse q n ia me leva pq a rua tinha muito buraco tiff grande Jair Messias bolsonaro e vc tiff lembra quando fizeram vaquinha pra te doar um álbum do baekhyun e choraram dps pq vc largou esse aidético lembra tiff meus 2 reais,
65082,Sexismo,Mano tu tem que parar de colocar coisa aqui bebada,
65083,Sexismo,n queria bancar? ent banca custa caro um role com essas cadelona,
65084,Xenofobia,@YagamiYuuX Sos hondureño boludo a quien mierda vas a descansar jajajaja,
65085,Homofobia,Filme de romance é uma bosta mermão q viadagem é essa q nojo já pode ir me tirando nam,
65086,Assedio,quanto mais antes eu quero teu diskit amanhã as 8h30 vou ta na frente do cartório vagabunda chupadeira dadeira de cu rasgada veia,
65087,Homofobia,mds q viado nojento tudo q eu vejo de pornográfico na minha tl é ele q poe jesus como pode so pensa em rola o tempo todo meu deus ta no cio q nem come esse cu,
65088,Capacitismo,O QUE É RACISMO ESTRUTURAL? | Silvio Almeida https://t.co/zNWmLVdvSB via @YouTube,
65089,Capacitismo,eu sei todas as falas mas não consigo não rir igual um retardado friends é ótimo velho hahahaha,
65090,Sexismo,@filipesabara Mocrea feia kkkkka primeira dama é linda pela própria natureza.,
65091,Homofobia,ansiedade é coisa de baitola!!!,
65092,Calunia,@Red_Skorpio Se não me engano a Riachuelo apoia o Ladrão.,
65093,Capacitismo,@SICNoticias Pelos vistos não há gente séria na PS e na maioria PS  Os socialistas revelasse em todos os sentidos triste Socialismo e sinônimo de pobreza abram os olhos povo ceguinho,
65094,Etnia,Mano saiu um álbum novo do criolo esse ano e eu só descobri agora,
65095,Calunia,@caitacomk Bolsonaro q dança,
65096,Calunia,@MabelPajarita Que mala leche la cornuda esta llenando de fakes su tw  obvio q saben q es falso pero suma  la banda de ignorantes q comentan le dan la razon,
65097,Xenofobia,Ou melhor eu tô fora da casinha dms,
65098,Capacitismo,@jerezianor @BeccasOhMex Nah ahí sigue la cuenta normal del anormal,
65099,Assedio,@pjmv4mp triste com esse rabao?,
65100,Capacitismo,Cómo que van a cerrar Twitter????? Llegó el final banda,
65101,Sexismo,Humilhados pelo david,
65102,Calunia,@dudao0802 Adoro falar de cornagem kkkkkkkk aiai duda você e maneira demais meu bem kkkkkkkkk,
65103,Homofobia,se manca bixa essa merda custa metade de um salário mínimo na farmácia https://t.co/RQfwiXBE2L,
65104,Capacitismo,Já não aguento mais a tosse de cachorro tuberculoso que eu tô desde o DBB 😔,
65105,Sexismo,@pedroferriz3 Mandar a la guerra a los que se han cog!do a un traveco hay que apoyar.,
65106,Xenofobia,@isinhaportugal Eles são incríveis,
65107,Sexismo,@friendszustiin @NetflixBrasil Desde o 1 episódio tem sapatao mulher. Essas freira aí tudo encubada.,
65108,Capacitismo,Casi como un pequeño tumor canceroso que no tiene cura y lentamente va matando célula por célula las malas a las buenas...esto pasa cuando algo no funciona optimamente https://t.co/Vt4dRYWXzP,
65109,Capacitismo,@ridersxderechos La casa no era de ella No pagaban el alquiler  Ahora investigando ningún vecino se acerco a ayudar los pocos eran de su ideología autoritaria y retardada que se acerco No eran bien vistas en el barrio Por algo sería También la gente habla y decían que eran poco haceadas,
65110,Sexismo,@byerssswill conto bicha vem na dm ou me procura na festa,
65111,Calunia,@ElGolGarracol Que es un ignorante...que porque va a de turismo pagado por millones...ya cree que conoce a un país violador de derechos humanos ..que se ponga a estudiar,
65112,Xenofobia,@gabrielycamorim @911Literatura fiquei interessada vou aproveitar que é gringo e procurar ep*b kkkkkkk,
65113,Assedio,q mlk babaca sinceramente nunca mereceu uma garota como a berto. atitude de criança do krl,
65114,Calunia,@itau Banco que apoia ladrao e comunistas! To fora!,
65115,Xenofobia,@marcellaolv4 Japa cama,
65116,Calunia,Ana Júlia fedorenta não toma banho!!,
65117,Calunia,Tomorrow's Severe Storm Outlook   0: Non-Severe (Light Green) | 1: Marginal (Dark Green) | 2: Slight (Yellow) | 3: Enhanced (Orange) | 4: Moderate (Red) | 5: High (Pink) #NJwx https://t.co/MAwDU4k4KN,
65118,Homofobia,ck one o primeiro perfume feito pra mulher e viado,
65119,Xenofobia,@nanayuibs de Flango?,
65120,Capacitismo,@Ikarosoficial vacilo demais kjjkjk,
65121,Calunia,Cr eu não aguento vendo o story dessa menina e oq diario de uma fedida?! kkkkkkkkkk,
65122,Politica,@lauro_eliane @suelipi03741662 @antoniocostapm @LulaOficial @govpt Eu não finjo que não aconteceu... Só que entre um facista (leia de onde vem o lema deus pátria família) defensor de torturador e defensor de ditadura e outra que teve denúncias contra (anuladas por parcialidade do juiz) eu sei bem em quem votou. Até lúcifer teria meu voto,
65123,Xenofobia,@AldoGom88936168 No  no se entiende. Pero parece un fallido. El plan de un buen gobierno son los ciudadanos su bienestar. El de los populismos es mantener el poder regalando plata y robandosela con la inflación . Sos muy boludo,
65124,Sexismo,Se puso más bicha pero no pierde la ensencia https://t.co/YhdhEEsyLe,
65125,Xenofobia,@_marce1905 yo te conozco a vos hacete el boludo 🤣,
65126,Capacitismo,@LeonardoBoff Esse debiloide deve ter usado alguma droga muito forte.,
65127,Etnia,@LucianoHuck Vergonhoso apoio a politicagem para denigrir a imagem de um candidato Sr Luciano Huck. Sem saber de onde e quem é esse homem que gravou e está falando no vídeo.,
65128,Calunia,@Fezinha_marco @OscarFilho Melhor a ladroeira e socialismo do chefe da maior organização criminosa né! Pena q vcs fecham os olhos para os números do Brasil.,
65129,Sexismo,@naosoueufamily vem me ver vadia,
65130,Etnia,@OPESI FALSO! racismo y clásismo esta en la mente enferma de los q promueven racismo y clasismo en un País de cholos zambos amarillos cobrizos mestizos negros? esto es lo q los Comunistas fomentan lucha de clases odio racial! El serrano costeño selvático racista lo sera siempre,
65131,Capacitismo,@DanielAlmeidss lobão falou oq todos pensamos,
65132,Sexismo,Vadia piranha roubou meu fone e agora não consigo gravar música 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,
65133,Sexismo,krlll minha muie é gata dmssss ntcc,
65134,Sexismo,we WHO bicha https://t.co/8u8AK55gqb,
65135,Capacitismo,Ana e eu tomamos maior susto mane voltei pra casa com o cú na mão🤣🤣🤦🏽‍♀️,
65136,Capacitismo,Di ko na naiintindihan yung pa-last part ng oral ana ng rudmans mga tigers and reptiles na hahahaha,
65137,Sexismo,para de postar música de the neighbourhood sua mocreia,
65138,Calunia,@VlogdoLisboa CORNO!!!,
65139,Politica,@babyspettri Anche quello nazista. Purtroppissimo ha fatto 60 milioni di morti in totale. 😕,
65140,Sexismo,pena que não posso esculhambar a rapariga da jvnggkuk nessa choradeira dela pq sou block espero que aterrorizem essa mocreia ate ela desativar   https://t.co/2uvAZoksVm,
65141,Aparencia,@Dantinhas estranho a essa feioza ganhar.ela tava certíssima que ia ganhar .tava cantando igual uma desequilibrada antes da prova.isso foi armacao,
65142,Calunia,@mmaxxzy sua monga fedida,
65143,Calunia,@nlida64065669 @desmentindobozo eles querem empossar o ladrão o quanto antes pois sabem da fraude e que logo logo eles vão cair e se confirmado algumas suspeitas (crimes de lesa-pátria) pode ter até pena capital.,
65144,Calunia,@senadorhumberto Kkkkkkkkkkkk… Resumindo pra onde o Ladrão vai ele leva sua plateia!!! Tudo não passa de um teatro!!!,
65145,Sexismo,Graças a Deus n estamos mais no setembro amarelo pq as coisas que fiquei tentado a fazer cmg msm depois de ver esse vídeo olha https://t.co/dl5elnVKOW,
65146,Aparencia,@ariellediasbr Esse daí é aquele que dava gaia na mulher? Credibilidade zerosem graça e feio que dói!,
65147,Calunia,eita a cornagem começou https://t.co/GtULMlLenk,
65148,Capacitismo,@Cefotoxin Mongoloide,
65149,Sexismo,a prosty dama da noite baranga mocreia da nightfall aparecendo lixaaaaa https://t.co/CQyKxopgOo,
65150,Etnia,Segundo a Coletiva Net a comunicadora Shana Müller deixou o Grupo RBS. A decisão que partiu da empresa faz parte do processo de reformulação do programa 'Galpão Crioulo'. Agora a atração será ancorada pelo jornalista José Alberto Andrade na Rádio Gaúcha e na TV com Neto.,
65151,Assedio,แล้วไออ้วงคือจะเล่นใหญ่ไปไหน5555+ น่ารักชะมัดเลย🥰🥰🥰🥰🥰 https://t.co/v40hpaF7G1,
65152,Calunia,@simonetebetbr E você traiu sua bandeira quando apoiou um meliante. Tenha certeza que a conta chegará. O pior é que vai chegar pra todos. https://t.co/lhPFZ1BK8F,
65153,Capacitismo,El barco de Podemos hace aguas. La sucia pugna entre Pablo y Yolanda y las graves consecuencias de la chapuza legal de Irene son las más recientes muestras de la decadencia de su aberrante ideología. Su base electoral está más  débil que nunca. Buenas noticias para la Democracia.,
65154,Capacitismo,Comia tripas e lesma’: brasileiros vítimas de tráfico humano na Ásia conseguem voltar para casa após 4 meses https://t.co/67YhG5iwTy,
65155,Etnia,@manolitosalazar @AlexPallaresJi1 @petrogustavo A ese hijo de puta guerrillero ya nadie le copia su verborrea y capacidad de engaño va muy mal hablo del que está sentado en las gradas en las afueras del capitolio. jajaja jajajaja 🤣,
65156,Capacitismo,Aidético filho da puta burro pra krl,
65157,Calunia,@amandaelula13 @OPauloKogos @nandaxxie pois é. então faz o L quando for assaltada e espancada por ladrão de celular.  finalmente chegamos no ponto certo.,
65158,Xenofobia,@CSV_2311 Eu sou uma moça kkkkk  É perfil paródia 😂😂😂,
65159,Capacitismo,@MalaMalamente Lo jodido esq dice con to su papo que de todas esas experiencias laborales la que me vale es la de cajera. Pero si no tienes otra anormal!,
65160,Capacitismo,Que final!!!!,
65161,Politica,@LilianD06613178 todo corrupto deseando que termine esta pesadilla junto con los periodista ALCAHUETES,
65162,Sexismo,@luisasonza Uai bicha kkkkkkkkkk você é a pessoa q menos pode falar sobre kkkkk,
65163,Calunia,a culpa nao e minha que vc e um pobre coitado continue simordendo fedido necrosado https://t.co/xqBHQlY8kU,
65164,Capacitismo,@MarcoSouthern Saporra é debilóide,
65165,Etnia,@SP_IndiraJKT48 Dedek2 ku sini,
65166,Capacitismo,Zema o lesma https://t.co/qiNkKK5gGQ,
65167,Capacitismo,@misandrican1 Imagina se incomodar com uma pessoa sendo 100% ela mesma e passar pano pra fav arrombada que não pode ver uma câmera que afina a voz igual uma retardada,
65168,Religião,Como eu queria esse macumbeiro p mim,
65169,Assedio,@beagulosa Mim faz eu gozar cadela chupadeira,
65170,Assedio,@proudgress Tocou esta bomba e a voz de taquara rachada… credo!,
65171,Capacitismo,"Acho que agora sou eu quem digo: ""Você está muito bem sem ele.""",
65172,Calunia,Siendo de Almagro y con mí emprendimiento en Caseros felicito a #Estudiantes. Queda claro que fue superior en el partido puso huevo. Si no se lo choreaban el pincha sería de primera.  Felicitaciones y no soy hincha aficionado soy fanático del Trico.,
65173,Homofobia,Tem um veado me olhando 😏😏 Agora tá disfarçando 😌😌 Agora ele tá sorrindo 😅🤣😁 Tô até me divertindo 🤪😜 Mas que veadão legal 😊,
65174,Calunia,🚨 alerta: vazou a foto da mais fedida do squad https://t.co/r8S8BC3jvx,
65175,Sexismo,@Pooxa_sapatao Fofoqueira,
65176,Sexismo,vendo diário de intercâmbio e esses americanos parecem tudo incel mds,
65177,Capacitismo,PORQUE ME QUEDO MUDAAAAAA PRENDIDA EN TU MIRADAAAAAA https://t.co/7urjKQRFY8,
65178,Aparencia,@freitas_carluxx @BrizolaMah mahane me trocou por aquele feioso,
65179,Sexismo,@wooyaxhcakes ebaaa,
65180,Capacitismo,@Viviluc2 @Jou_Kaiser Como se llamara la enfermedad q hace q una estupida escriba para ser atorpedeada y quedar en ridiculo?,
65181,Capacitismo,@maricruz_zeta No vas a sacar al principal delincuente del pais ese analfabeto llamado @PedroCastilloTe ... verdad?,
65182,Assedio,@dosanjosgabriel E que podiam ter um rabao gostoso desses,
65183,Assedio,como pode crazy over you ser tão famosa artista boazuda,
65184,Assedio,@brubotelhorn @trufinhaaa Fia da puta vc kkkkk 🫶🫶,
65185,Capacitismo,"@AguiarSenra @LulaOficial A fonte é super confiavel como uma nota de R$300. No primeiro governo ainda não tinha escândalos de corrupção? Tinha sim então quem respondeu essa ""pesquisa"" devia ser alienado.",
65186,Xenofobia,@lettaoquadrado vai o pastel de flango,
65187,Capacitismo,Hoje me sinto cidadão do Qatar. Hoje me sinto Árabe. Hoje me sinto gay. Hoje me sinto deficiente. Hoje me sinto um trabalhador imigrante. (...) Sei como é ser discriminado. Quando era criança sofria Bullying na escola porque tinha cabelos ruivos e sardas.  – Gianni Infantino. https://t.co/g5inpiGht9,
65188,Capacitismo,simplismente odeio gente estupida e grossa,
65189,Etnia,@filipesabara Mas cabe a ela aliás é praticamente um buraco negro pra caber tanta coisa...,
65190,Assedio,@amlbarbosx Pq rabudona,
65191,Capacitismo,Não tem jeito o teteo tá ficando mondrongo 💪🏽,
65192,Homofobia,@Lucassanfks pq veadao,
65193,Religião,Meta do dia.  0 polêmicas Terminar tarefa de gestão financeira Portanto: Desligando tuiter por hoje. Bom dia.,
65194,Capacitismo,@SigaGazetaBR Derrotou nãoo impostor loolarapio pensa que tudo pode fazer e ficar assim falando idiotice veremos.,
65195,Sexismo,@analaur19931326 @gumassarob e mesmo cadela,
65196,Aparencia,@Matheusmota_GO Até de feia me xingou hj seu carniça véi,
65197,Calunia,O que diz o meliante quando acabou de roubar alguém? - Perdeu mané. https://t.co/5iy1LmNIMx,
65198,Aparencia,tenho pena do gawin este querido fazendo casal com esse feioso,
65199,Sexismo,@sung_shadow @RankRante doa be like: fodase mete umas muie ai e umas muie e mais muie,
65200,Aparencia,@u_Haitamzim igual vc feioso,
65201,Capacitismo,pinche perro estúpido coraje q mi mamá vea cenicienta sin mí pq tengo q hacer tarea. te odio uanl,
65202,Capacitismo,La Emma tira todo por la terraza y le cae al vecino de abajo. Siempre tengo que bajar apenada a pedirle las cosas que tira😤🙂🙂🙂🙂🙂,
65203,Capacitismo,@paoladcs Não se impressiona antes só do que mal acompanhada. Certamente é doente psicopata debilóide ou tudo isso junto! Esquenta não.,
65204,Capacitismo,@laprensa Mochonlangias eres un verdadero estúpido pero la cara lo dice todo retardado no hay motivo para maltratar,
65205,Capacitismo,@ariellediasbr Debil mentalismo...,
65206,Calunia,@Ice_Landic Si no fueras fanatico del REAL MADRID todos sabriamos que estarias opinando.,
65207,Politica,Pq vc não volta (eu quero que vc morra,
65208,Calunia,Tenho que concordar com o meliante! https://t.co/yobNHiXzyn,
65209,Homofobia,@hwagyul tô ficando maluca bicha só tem essa foto no perfil,
65210,Sexismo,arvore trepadeira,
65211,Politica,"@OPauloKogos @nandaxxie É igual o meme ""Melhor apanhar do chad do que namorar beta"" só q em política. Ela prefere ser roubada apanhar de marginal e se mijar c/ o Lula corrupto bem vestido e falando mentiras agradáveis do q estar segura c/ o Bolsonaro de camisa de futebol e falando como tiozão do zap",
65212,Calunia,@LulaOficial ladrão,
65213,Etnia,@poetajota_17 @terrivelmenteJb Não existe a menor possibilidade das nossas FA agirem igualmente a Venezuelana. Quem utiliza de comparações absurdas na tentativa de denigrir nossos militares tem viés esquerdista e ainda não se deu conta. Ser Bolsonaro não quer dizer muita coisa infelizmente.,
65214,Xenofobia,🇰🇬🇹🇯🇹🇷 Como os EUA a Turquia tem suas mãos em guerras ao redor do globo: o exército do Quirguistão está operando drones Bayraktar fabricados na Turquia contra o Tajiquistão. https://t.co/wkN3VG9oFn,
65215,Assedio,Imagina ter outro paredão falso pq o da a Carla flopou pq ela é péssima e ainda tá se achando a bocetuda #BBB21,
65216,Assedio,@charliitooo @joneparamore @thygonx @bchartsnet Ahahahahha mds que gays surtadas são essas? Só a billie pode usar essa paleta de cores agora? A bocetuda exclusiva? Gay a Carly ta loira desde 2017! Para de passar vergonha,
65217,Xenofobia,@verbloes sup chingchong,
65218,Xenofobia,@follow_me_Japa マスカキヤロー,
65219,Xenofobia,Boludo en Cofico sopla el viento y se corta la luz. Dale @EpecOficial que me cago de calor che.,
65220,Sexismo,Isso é coisa de baitola,
65221,Capacitismo,@_euleticia__ Vai sua bct,
65222,Homofobia,parabéns baitola te amo dms mlk @gabigolfv https://t.co/QbrsOnNG2i,
65223,Xenofobia,@Fabio09765272 @pavao911 Todos nós meu amigo.  Todos nós.,
65224,Etnia,@gabmlato mulato q mentira,
65225,Xenofobia,No puedo ser tan boludo de creerle lo que me dijo.,
65226,Capacitismo,Fluinsta  vai toma na olhota https://t.co/njXgklqwN8,
65227,Capacitismo,@MarceloBandoli Claro q podemos afinal pessoas como vc gostam de “perder o tempo” ofendendo as pessoas…já q é fraco quase um debilmental para manter um debate. Mas vamos lá hj to com tempo e paciência pra aturar seu tipo!,
65228,Capacitismo,Haces 22 carreras en 27 innings te pones a inventar y haces 2 carreras en 18 innings..... offerman es un estúpido,
65229,Capacitismo,QUE FOOOODA  #SinaisDoOutroLado,
65230,Homofobia,VIADO O FINAL DA SEASON 6 DE ELITE,
65231,Politica,@RaulZambrano7 @CarlosValmore Asdrúbal Cabrera es una basura humana,
65232,Sexismo,@Fremtz @terenob @ElAzuloro @Exbigote_ Ah pero sos tarado en serio . Hasta leyendo y todo no aprendes .,
65233,Capacitismo,"Renato Gaúcho -Perfil Paneleiro  Amigão  Analfabeto tático  Motivador (""Pega pega pega) Treinos que a patotinha vai adorar",
65234,Etnia,‘Atemporais’: Criolo e Emicida homenageiam Paulinho da Viola https://t.co/KrQ7XCccdZ,
65235,Xenofobia,@baianolol1 mijei pedra espero que ganhe 🙏,
65236,Capacitismo,#WonderOfTheBlood  Damos  Graças ao Senhor Jesus por  sua misericórdia  neste dia porque  tirou  um aleijado do pó desta terra curando  pelo DECRETO dos Poderosos Profetas do Senhor e libertou da escuridão  uma  cega  Quem é  como o nosso Deus o Messias está vindo ‼️,
65237,Xenofobia,Esses xingling e esses africano tem q abrir o olho em,
65238,Calunia,@TigresdelLicey Coño pero que abusadores son ustedes con el fanatico,
65239,Assedio,@samhidde @suburbaiano precisa de mts pra caber o rabão https://t.co/HvpV5UTZG6,
65240,Sexismo,@Baleia_Rossi A capivara desse ai é curta?,
65241,Assedio,Pena,
65242,Calunia,@pjmstil diga sim a legalização da web cornagem,
65243,Homofobia,viadao e o teu pai fia da puta do inferno cruza de puta com filho da puta corna nazista psicopata,
65244,Aparencia,@badbecky9 nao tenho preconceito com vc pq vc não é feia,
65245,Xenofobia,Hay un yankee con una máscara tipo laboratorio de bioseguridad IV en el aeropuerto. Destruidos mentalmente boludo.,
65246,Politica,@delfinagomeza Miserable ratera corrupta @delfinagomeza,
65247,Assedio,vou seguir os conselhos dela e me sentir a bocetuda hoje,
