,Category,Text,Classification
160084,Politica,saudades de algumas pessoas,
160085,Capacitismo,@bellinhaaffonso eh so vc mutar dnv ent mongoloide,
160086,Etnia,Como diza “crioulo” buquê são flores mortas flor dá pra quem morreu pra quem tá vivo tu dá? ******** 😬😏,
160087,Capacitismo,@Luan91515769 @ismaelcarlosb @lolaescreva Bluebluebemuebenkue siacalma debiloide a enfermeira está vindo com o reforço da dose https://t.co/fb6r72Wn5k,
160088,Etnia,@TatianeFeitos Crivo; Cristã; Crioulo.,
160089,Politica,@Claudiashein Y porque no hablas de la línea 12 del metro? de lo descuidada que está la Ciudad de la inseguridad de feminicidios de como se destruye el metro por falta de mantenimiento. Corrupta!,
160090,Capacitismo,O patriotário tá tomando chuva pelo corno do Valdemar nas costa meto com viagra!!!!   Pqp vai ser imbecil e estúpido assim lá longe.  É muito imbecil. Acho q essa nem é a palavra tamanha estúpidez. Pqp.,
160091,Capacitismo,@latinus_us Asi o más estupido los de la transformacion de cuarta se parecen a Miguel Herrera nada es culpa suya todo es culpa de los demas y no de su ineptitud,
160092,Capacitismo,Peguei uma chuvinha rápida voltando da faculdade e agora tô com uma tosse de tuberculoso que só Jesus 😢,
160093,Assedio,@luanklr Aluado??? Com esse rabao? Ah para né meo,
160094,Sexismo,babado forte bicha  #askdirectioners,
160095,Etnia,Na hora de cagar em cima de preto tu não pensou nos outros né https://t.co/y1PHvMAORb,
160096,Sexismo,jesus as vezes a aisha consegue ser a cachorra mais burra do mundo,
160097,Etnia,@Latto Come on:  Mu Latto is not Best  Mulato is not new  Mulato is not artist.  But it's there. Who received that blowjob?,
160098,Sexismo,Com esse look de hj virei uma sapatão de 43 anos professora universitária,
160099,Sexismo,@jinxbackstabber @modernfamilytrc vsf gay viado sapatao,
160100,Xenofobia,@diegodury @adarsha00 No soy ni argentino (no voto en argentina) asi que podrías responderme con ARGUMENTOS mas que con agravios (bueno como votante de milei ya sé que deliberar no pueden solo saben insultar). Ya se ya se lo q me vas a decir q no me meta en temas argentinos bla bla bla,
160101,Sexismo,@sanovodka @ggmistw eh desvio de caráter mesmo sua mocreia,
160102,Capacitismo,@vitoriadasuamae tu parece aquele peixe mongoloide,
160103,Assedio,Bixa vai sobrar exatos 49 reais do vale meu deus eu sou uma fodida falida como irei comprar um fone se custa 70 conto https://t.co/jYBwz6gJV2,
160104,Assedio,Agora até eu quero o paredão com Arthur e Laís. Ela tá se achando a bocetuda #BBB22,
160105,Etnia,negros não tem paz. #racisme,
160106,Etnia,@BentDubai83 https://t.co/0zUjXiOVaK,
160107,Assedio,@vitoriaarebelo @ygordsb Depressão com um rabão desses?,
160108,Xenofobia,tenho preconceito por qm n gosta de música nacional por ser produzida por um negro cringe é vc q baba ovo de branquelo morto,
160109,Capacitismo,@UOL @RMPoficial A UOL tem como comentarista um drogado de merda e acha que ta tendo a atenção das pessoas. Kkkkkkkkkkkkkkkkkkkkk.,
160110,Sexismo,Romantizei ser sapatao depois desse. https://t.co/eCI5Ozx870,
160111,Sexismo,"@ivekhaos Estava no quintal matando tempo com a Luci quando aquela velha sirigaita safada rampeira sem vergonha colocou aquele nariz de pica entre a cerca e sussurrou pro marido como quem não quer nada "" Se essa cachorra passar eu dou de comida prós meus"". Tô deixando meu recado agora.",
160112,Capacitismo,@delfinagomeza Que estupidez....?,
160113,Assedio,ela é tão boazuda https://t.co/69puYmJI4m,
160114,Assedio,@pwsunglasses A luisa branco devia conhecer a nélia ponte então,
160115,Calunia,@juandia07842974 @FC_ClubAmerica_ @pereiraberrio @AstroAventura repito yo no tengo que probarle nada a un niñato como tu que solo vive viendo a goku demas porquerias. si eres tan fanatico de la nasa pues deberías tu conocer muy bien lo que dicen sus científicos.,
160116,Calunia,Esquenta do detona já começou 🤪😜,
160117,Sexismo,Nem sei pq ainda sou amg dela se ela me deixa de lado tudo. Ela nunca me escolheria p nada nem se eu fosse a última pessoa da terra aquela rapariga,
160118,Capacitismo,@elonmusk @nypost Un retardado made the decision,
160119,Capacitismo,Nunca na minha vida vou me incomodar de Pokémon pra sempre ser mais do mesmo inclusive pode continuar por mais 30 anos.  Mas nesse meio tempo eu especificamente odiei Pokemon X/Y achei sem sal sem graça e zoado; É bem arbitrario tem mto mais a ver com clique do que com forma,
160120,Capacitismo,soy una mujer débil basta por favor,
160121,Sexismo,@meretriz_ruiva https://t.co/oTKKKc1peP,
160122,Capacitismo,&lt; a la bebida que el contrario ingirió. Parecía tratarse de ¿licor? Wow.  Sus comisuras se arquearon con timidez apenado en lo que negaba con la cabeza.  — No se nos permite... tomar. Al menos no con el uniforme puesto...  La última vez recordó que uno de sus compañeros &gt;,
160123,Assedio,Este Rafa é uma autêntica lotaria raspadinha sinceramente não entendo como as jogadas mais simples ele consegue falhar.,
160124,Capacitismo,Es mortal la cara de Coti haciendose la apenada ... por dentro lo disfruta mucho. #GH2022,
160125,Aparencia,Essa feioza não tira o nome da Deolane da boca https://t.co/AZbO3nqPBP,
160126,Capacitismo,@C_Moni @des_lys @nenento20 @HRHDukeThomas https://t.co/SuLLa3c2Xh,
160127,Calunia,@llCassandrall Cornuda querrás decir,
160128,Capacitismo,Tenho até vergonha de achar o Monark retardado e um bosta depois de ver esse vídeo,
160129,Homofobia,@bonnermvp_ Me responde tambem ow seu arregassado,
160130,Xenofobia,"@SRFYALBR @ShitpostGate ""A Guerra do Paraguai foi um conflito que se iniciou quando a embarcação brasileira Marquês de Olinda foi aprisionada e a província de Mato Grosso foi invadida pelo exército paraguaio em dezembro de 1864"". Não foi o Brasil quem começou.",
160131,Capacitismo,@mag_2311 Les duele? Acostumbrense UY era una democracia plena ahora es una democracia deficiente..Votaste cualquier cosa y están haciendo bolsa el pais..Todos chorros y mediocres.. https://t.co/pVrqXzMRha,
160132,Sexismo,O cuck da minha merdalher falou pro gado da minha (sis) que tava implying que minha depósito tava profitando com o anão. Eu disse: normie tô perdendo os lados 😂 fazendo os fios antissemita pra não passar cringe. Imão falando cerizamente esse dia foi mó lulz os anões Full pistol,
160133,Etnia,Brigada médica cubana del hospital Hugo Chávez El Vigia Estado Mérida Venezuela @cubacooperaMER  #Cuba #CubaPorLaVida #CubaPorLaPaz #CubaEsAmor #TodosJuntos https://t.co/St2lwmqIVc,
160134,Capacitismo,@PSonystas Esse mongolóide aí dei block ontem kkkkkkkkkk,
160135,Politica,@trindade_rafaz doeu tá,
160136,Etnia,@mesuzany @LulaOficial Tb perdi pessoas da família o mundo perdeu a culpa não é do Bolsonaro todo o mundo sofreu com a pandemia ficar tirando frase de contexto para denegrir a imagem dele é baixo demais! Já devias ter passado dessa faz tempo e sim todos erram inclusive teu candidato,
160137,Capacitismo,Nas fotos só aparecendo o mondrongo do nariz que herdei do vovô,
160138,Capacitismo,@Luis_Nete28 @felipeneto Mano deixa de ser esclerosado...  o rombo bem do bolaonaro com uma divida de 400 bilhões um deficit enorme...  Mentiu sobre o orçamento e não ti há nem colocado o auxílio n orçamento acorda pra vida  o PT tá tentando organizar algo pro povo receber essa merda,
160139,Assedio,@monizduque As raspadinhas deviam ser proibidas. Quando estou num quiosque e vejo malta a derreter aos 50 paus de cada vez fico podre. Ao menos para o Euromilhões tens de esperar uns dias até saber raspadinha é tal qual um casino dopamina imediata em cada esquina.,
160140,Religião,@Belzebu____666 Tudo macumbeiro.  🤣🤣🤣🤣🤣🤣👍,
160141,Sexismo,@espermodinamic3 @merdalher_tm @caetanoveloso mais um querendo processo,
160142,Capacitismo,o aphelios do outro time tbm maluco fez magia com aquele time de merda,
160143,Homofobia,Sacana  Safada  Safado  Sapatao  Sifilis  Siririca  Tarada  Tarado  Testuda  Tezao  Tezuda  Tezudo  Trocha  Trolha  Troucha  Trouxa  Troxa  Vaca  Vagabunda  Vagabundo  Vagina  Veada  Veadao  Veado  Viada  Víado  Viadao  Xavasca  Xerereca  Xexeca  Xibiu  Xibumba  Xota  Xochota,
160144,Xenofobia,@baianolol1 Meu Nick é moacir cu d pato exatamente assim eu acho q eu deveria ganhar pq sou toplaner e meu Nick é o melhor desse jogo,
160145,Homofobia,@nataa_777 @rhxtsy deixa de viadagem https://t.co/9IuW1l6at6,
160146,Politica,@RaifranAlbuque1 @monark Um país com leis é assim mesmo depois de 4 golpes militares o Livro Constituição Federal é um facão sem piedade. Essa conversinha de vivemos em ditadura do Judiciário é coisa mais superficial de pessoas com ideias FACISTA.,
160147,Calunia,@marcepachecoe @TuBoletaNews Mucha ladrona que porquería de persona estafar de ese modo a la gente.,
160148,Xenofobia,I think as a country we're detoxing from Afrikaans. Next in line is zulu.,
160149,Capacitismo,@siilvaleonor tudo q é bom começa com 3 e termina com #7!r#9 (codigos pq ei n sou nem doida de fala o nome dele),
160150,Xenofobia,@alanisz__ gente q pessoas mais aleatorias convidadas  n eh nenhuma ofensa mas nem sabia q o jorge era amg proximo da bela e da alanis e qm eh esse japa ai?,
160151,Capacitismo,@FonsiLoaiza Omar montes un puto analfabeto y miren a dónde a llegado. De locos.,
160152,Capacitismo,"@Lou071050 @Elberza1 @DesafoMaracuch1 Borracha a vos x que parece no interpretas vos. Leete  detesto debatir con gente tan pesada y densa  decias "" El come normal  no repite así no lo molestan ""  y ahora es un "" no para de comer "". Me queres ver la cara de estupido contradiciendote y tratandome de idiota a mi ?.",
160153,Assedio,@isawq__ te acho uma vagaba sabia,
160154,Xenofobia,@rodrimachad0 Colocar os policias todos no mesmo saco é injusto assim como colocar os ciganos todos no mesmo saco. Há um problema nas forças de segurança principalmente ao nível do recrutamento da formação do acompanhamento psicológico e das condições de trabalho. Quem quer ser polícia?,
160155,Calunia,@duaardalima @macacosfoda quem fede é vc branca fedida,
160156,Capacitismo,Nao foi falta segundo o inútil do Bandeira e o CARECA CANCEROSO. https://t.co/lvk3l17YOC,
160157,Capacitismo,"juiz deu pênalti com o braço do luan quase entrando no peito mas se fosse o flamengo o braço ""estaria em movimento de retirada"" https://t.co/Xkp7W5zKvU",
160158,Calunia,Esse seu olho puxado me encantae esse sorriso malandro desmonta,
160159,Capacitismo,@quecabestro Votante de Vox inculto viene a darme lecciones en defensa de los que creen que lo llevarán a la Moncloa,
160160,Capacitismo,@latillaila KKKKKKKKKKKKKKKKKKKKKKKKKKK era pra mim estar dormindo a 2 horas fi eu to ouvindo rock vai ajudar amanhã no nenem rlx,
160161,Xenofobia,esse branquelo joga muito,
160162,Assedio,@SigaPlayPlus @Moranguinhoreal @abarbaraborgess Depois do André e vc morango aí quero ver a cara rachada kkkkkkk deolane te quer ver na roça,
160163,Etnia,Essa é a ideia do iluministro Xandão denigrir emocionalmente juridicamente socialmente e politicamente todos aqueles que se mostrarem favoráveis aí atual presidente da República #BolsonaroReeleitoEm2022 https://t.co/K9CmjUmKfq,
160164,Capacitismo,@JoseCar66407392 @LUIZPATRIOTA39 Povo não não generaliza o povo com sua escolha debilmental você e alguns que são fã de ladrão,
160165,Capacitismo,@anszntos deixa de ser burra n sabe oq eh copypasta nao? demente,
160166,Capacitismo,@_H0NEYBOO —— No no… tomaré el vaso de agua yo- Dios mío Tracey. Por favor no pienses mal de mi no quería asustarte con lo que hice.  Decía luciendo apenado mientras bebía del agua y la pastilla.,
160167,Capacitismo,@karolpadilhaa seu cu karolyne vai me deixar nql sala cheia de mongolóide,
160168,Sexismo,Ou eu to louca ou um vizinho meu velho tarado começo a bater punheta na frente da casa dele quando eu passei,
160169,Homofobia,@caraibiomca QUAL VEADA ME MANDA AI Q QUETO IR TBM,
160170,Sexismo,@jpajejrkepierr se manca baitola,
160171,Capacitismo,@Ruuubiiiooo98 @urbanroosters @chutyvk Pero serás anormal sordo o sabes bien poco de Freestyle,
160172,Xenofobia,@roxmo Para de cheirar e vai dormir cara,
160173,Capacitismo,@ariculeddu @gastonds1985 @datomisil Es un argumento algo débil. Cuando se ponen a llorar con Macri yo podría decir “me encanta que los vuelva locos hasta con como habla el Mau”,
160174,Xenofobia,Hmmm calne de catcholo com pastel de flango,
160175,Calunia,@nilmoretto Agora ninguém que fez isso vai aparecer. Isso aí tá igual aquelas coisas de torcida organizada gente que solta balão clandestinamente tudo um bando de maluco chinelão e fanático que a lei sabe quem são e onde estão mas não fazem nada.,
160176,Homofobia,"ain pq calcule isso e aquilo ""descubra o resultado da equação"" ""é constante crescente ou o caralho a4"" COMO EU VOU SABER E PQ EU QUE TENHO QUE SABER SE VC NÃO SABE PQ EU TENHO QUE DESCOBRIR https://t.co/QqmTPEcs3r",
160177,Capacitismo,Acho muito foda que eles pegaram um elenco mais diverso de heróis nessa versão nova de queer eye (antes era literalmente só os mondrongo hétero) mas o personagem saber quem eles são e o q eles fazem deixa o episódio parecendo um quadro do luciano huck.,
160178,Xenofobia,Lo gringo son una cura vale,
160179,Calunia,@edusax79 @iskinder007 Ya se te dijo allá arriba pero eres  sólo un fanático por eso la oposición está perdida.,
160180,Religião,@OrkhideaBrea Hum🤔 achei q fosse cuno à luz de velas e tals… mas humm …,
160181,Capacitismo,Sobran los ejemplos hay muchos por todas partes del planeta. Pero los únicos q parecen no estar decididos son los cubanos si tuvieran claro q la única política práctica en estos momentos es enfrentar al monstruo castrista en las calles. Entonces otro gallo cantaría al amanecer,
160182,Capacitismo,Ué apareceu a notificação aqui e na hora que eu abri o negócio sumiu. Será eu que tô ficando doida??,
160183,Xenofobia,@buleriaz @MelisandeMarie @NorbertoBriceno Nadie:  Gringo que se ofende por que se aburré: AAAAAAAAAAAAHH,
160184,Calunia,Mana porque essa f***** fedorenta não deixa a gente em paz cara ainda tem coragem de marcar a Chango no tiktok dela mana que malco vai pro circo,
160185,Sexismo,Eu morri de rir com a minha prima se assumindo p mim nmrl Eu fiz: tem algum menino da tua sala q tu é afim? Ela: E qm disse q é um menino? 😝  A gaitada q eu dei KKKKKKKKKKKKKKKKKKKKKKKKKK Eu e minha prima: as sapatão da família boy,
160186,Capacitismo,@CarlaMedeirosBr Perdeu Mané kkkkkkkkkk eu do é risada desse gado alienado.,
160187,Calunia,@JornalOGlobo Mentira !!!! Ele foi tratado como@ladrao  a imprensa lixo nao@consegue mais esconder a verdade graças às redes sociais,
160188,Xenofobia,@ikittymgc @notmaduhere claro né Maria se amarra no branquelo dela,
160189,Xenofobia,André é o quarto roceiro #RoçaAFazenda,
160190,Calunia,nordestina fedorenta safada branquela visualizou e n respondeu te odeio maria antonia,
160191,Politica,Meus amigos estou caindo fora . Musk já reabilitou a conta do Trump. Eu não vou colaborar com esse fascista. Saio daqui e vou abrir o Koo em outras paradas!,
160192,Sexismo,@hey_sy @LaserUn1corn #exposed,
160193,Etnia,@anaju_melo_ Para de ser macaca fez ifes e não sabe inglês poha Juju,
160194,Calunia,@Bubble_blee @VlogdoLisboa Obrigada pelo reconhecimento! Sim. Quem reivindica a soberania do Brasil para o seu povo tem tanto a reivindicar que é difícil ser claro.   Mas vamos pontuar? NÃO ACEITAMOS LADRÃO PARA GOVERNAR O PAÍS!  A senhora que fala por último... ia falar doutrinação? Se enxerga vai!,
160195,Xenofobia,@_luiseduardob @baianolol1 saudades de jogar com vc viado,
160196,Aparencia,@augustluc Acredita q ele tava me traindo ? Se masturbando em call com um feioso do Twitter,
160197,Xenofobia,NO FLOW 🍃😎 POR ONDE A GENTE PASSA 🚶🚶‍♂️🚶‍♀️É SHOW 🎉🎊🎇🥳 FECHOU 🔑🔑🔐E OLHA 👀👁️ ONDE A GENTE CHEGOU 💚🇧🇷 EU SOU 🗣️🗣️🗣️ PAÍS DO FUTEBOL ⚽🇧🇷🏟️🏟️ NEGÔ 👦🏿🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 ATÉ GRINGO SAMBOU 💃💃💃💃💃 TOCOU NEYMAR 🏃🏃🏃🏃 É GOL 🥅🥅⚽⚽⚽⚽⚽,
160198,Assedio,Virou no seu cú chupadeira...senta e senti https://t.co/o70uGnmx8N,
160199,Etnia,@MEUryusui CONSERTADO E FUNCIONAL,
160200,Calunia,essa academia eh mto fedorenta tadinha,
160201,Homofobia,@skoella7 Eu sou uma veada entt,
160202,Capacitismo,@bettysaffair Seria mais louco se comprasse mais um pra mim oq acha😏,
160203,Sexismo,qnd  vou  parar  di  ser  baitola,
160204,Sexismo,@Estadao @fausto_macedo Crime compensa porque temos uma imprensa prostituta e um tribunal complacente. Tudo pela blindagem de oligarcas corruptos. Lixo.,
160205,Capacitismo,@CarlosH54193597 @marciolabre Grau de idiotice é achar que tudo que ele tem e faz uso fruto é tudo de amigo… 🎪,
160206,Capacitismo,@Jao669 @Pedrin28484 @edufutirinhas Bracinho de aidético nem o 13 vai conseguir apertar,
160207,Assedio,Cuzuda 🥵 https://t.co/1JJ04tIMi3,
160208,Assedio,@Niikochann se mata n tu tem mo rabão,
160209,Etnia,@updatecharts DENIGRIR VEM LATIM DENIGRARE! Vão estudar e deixem de ser idiotas. DENEGRIR NÃO É TERMO RACISTA BANDO DE BURROS.,
160210,Capacitismo,@TheMaskedMan245 Creo que depende tanbien de que tan estúpida sea la especie,
160211,Etnia,@atencaoreality fake news e crime ela nao disse que ele era um macaco ai vcs ja pega pesado inventando historias ne,
160212,Capacitismo,teoricamente era pra mim aprender com os meus erros,
160213,Capacitismo,@Diegatoo07 @offensiveprank Los argentinos tienen los mejores canticos,
160214,Capacitismo,Tenho evitado de ir na minha sogra pq não aguento ver meu ceguinho assim... 🥺💔 Só peço a Deus que faça oq for melhor pra ele pq ele tem lutado demaaaais e tá sendo HORRÍVEL ver ele nessa situação!!!!😭😭😭,
160215,Capacitismo,@snflwrmi Só porque eu fico sorrindo igual idiota quando ele me liga e preocupada quando ele não me responde não quer dizer que eu esteja apaixonada ok,
160216,Sexismo,A PORRA DO PAI NÃO PODE FICAR 1 noite com q criança que a mãe é VAGABUNDA……,
160217,Etnia,#404: Criolo &amp; Tulipa Ruiz – Cartão de Visita https://t.co/NEWDi0ZKJu,
160218,Calunia,Basta de ponerme cosas de cornuda q le dedican a su relacion toxica cuando estoy bajoneada,
160219,Xenofobia,@lucyborn23 @beta__rs Agora que mandou eu vou!!!! Rs,
160220,Assedio,Eita como é boazuda essa rosalia,
160221,Capacitismo,ese sentimiento solo te vuelve un completo imbécil ese sentimiento es completamente innecesario.,
160222,Capacitismo,@Mrpotipoti @FCBarcelona_es @JoanLaportaFCB Respete a los colombianos. Payaso inculto.,
160223,Assedio,@bchartsnet @redtrack05 essa é boazuda demais admita,
160224,Sexismo,@oskywosky @JonesHospodTX @GregAbbott_TX Same with incel rapists that want to have children w 10 year olds.,
160225,Etnia,https://t.co/Hu34sOn3jE,
