,Category,Text,Classification
130057,Capacitismo,Ana no chat mandando tudo errado pq ela é analfabeta 100% real gente é vdd https://t.co/QXRL5sypKM,
130058,Capacitismo,Mondrongo desmazelado eu passei males kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https://t.co/Y2pa07PY8J,
130059,Homofobia,@choquei Esses cara tem muita viadagem vey só por causa de pelo na axila,
130060,Sexismo,fc pra minha muie,
130061,Xenofobia,Pode se falar sobre os quilombolas os indígenas ciganos ribeirinhos pescadores entre outros   #enem2022 https://t.co/iJtUZHHPpt,
130062,Xenofobia,Los “gringos” celebrando el reintegro de Trump en Tw.  Son una burla. 🤣,
130063,Capacitismo,@Alejo05700160 @Newells @LisandrMartinez @Argentina .,
130064,Xenofobia,@qinchen21854553 起码清政府有禅让书给中华民国政府，而中共国怎么继承的你心里有数,
130065,Calunia,Period 46 (22:30-23:00): NIV -3MWh system long bids set price of £66.5/MWh,
130066,Homofobia,@crackbabydn eu to jogando street fighter viado to aq só eita tem q ir dormir né eita,
130067,Sexismo,@ABJ3815 @uecarola Fez muita pesquisa pra descobrir isso hein Hahahahah,
130068,Xenofobia,bar do baiano não decepciona,
130069,Homofobia,ai viada plmds já deu ne,
130070,Capacitismo,@Abitademango @MalditaSummer Uno no imbécil muchos la gran mayoría,
130071,Etnia,@mahmachado repercussão e repúdio na Argentina chamar alguém de macaco como fazem com a gente não eh taboo não só não existe lei contra racismo ou nazismo (e estamos falando do país que ofereceu asilo aos alemães que fugiram pós segunda guerra) como esse tipo de comportamento - usar+,
130072,Politica,Que mujer mal nacida vomitiva y grocera. A la primera que le tienen que sacar la jubilación es a sta corrupta y traidora https://t.co/wUTqRC2LcP,
130073,Calunia,@jbagbam Fanático hp,
130074,Capacitismo,@USAmbPeru Se nota q eres una estúpida... Perdón estupide.,
130075,Homofobia,@thug_r6 Igualmente veadao!,
130076,Aparencia,Nesses últimos dias elas estavam mt legais mas a feiosa da kerlikes atrapalhou essa amizade https://t.co/k4Jr2ImPAO,
130077,Capacitismo,Que gente tan estúpida la que en el concierto de Danna Paola cuando se lastimo empezaron a gritar como locos pa que cantara mundo de caramelo. Están bien?? O sea si razonan en su cabeza o no?? #XT4S1STOURCDMX,
130078,Capacitismo,Quem inventei de vir treinar perna na véspera da vaquejada?! Amanhã tô aleijada e não aguento dançar. Sim isso tudo é suor. 😰 https://t.co/TZcvzJXOur,
130079,Sexismo,@calixttoalice Me manda teu watts piranha velha,
130080,Sexismo,a mocreia brasileira ainda que odiooooo https://t.co/tffnBlAmLA,
130081,Sexismo,@whsrosie ela eh sapatao na serie q ela ta tb ..,
130082,Politica,Denunciar al régimen CRIMINAL corrupto y mentiroso de #BukeleDictador NO es ataque mentiras ni difamación.   El régimen -en cambio- a través de sus funcionarios y granjas de troles SÍ atacan la libertad de expresión ciudadana medios de comunicación y ONG’s @CIDH @hrw_espanol https://t.co/1tSv9bDPnW,
130083,Capacitismo,Lux:  ← Versão anterior Edição de 08h12min de 25 de maio de 2015 (1 edições intermediárias não estão sen... http://t.co/awIVSkN50h,
130084,Aparencia,@_liriiios Eu ainda tô machucado com Patrick e Ivan e vc vem me postar uma coisa dessa. Seu feio!,
130085,Capacitismo,@abeIish @siteptbr feia é vc mondronga veia,
130086,Assedio,Na segunda vez que a menina apareceu ela estava mais crescida. Ele viu no rosto dela veias esverdeadas e a pele um pouco rachada como uma folha de papel. Ela disse “Eu sou a segunda!”. Ele não sabia o que dizer. Ficou observando a criança estranha que falava na porta.,
130087,Xenofobia,@olvrkkkjk para de judiar com a pobe,
130088,Xenofobia,you're just someone I used to know 😎 Suinin altını bezledik zulu yapıyodu :D saharanın saçlarını ördük :D isimsizlere sağ kulak küpesi taktık :D zC* team alan battalada viypradör hediye ettik gönderdik :D https://t.co/bmmi5xUBMa,
130089,Calunia,@johnnylandaeta1 @Soylegionario Por eso es que están como están.. Das lastima Magallanes no merece un pobre fanático como tú...más te importa una mala actitud que el equipo. Pobre loco.,
130090,Religião,@bygothfairy eu lá vou saber ele ainda me disse que deveria ser a salvação de Davi e eu tentando não parecer uma herege só sorri e concordei,
130091,Capacitismo,@Izzydrafts_ @laviniavml Eu só amo Lavínia em um plano existencial onde eu esteja mais louco que o coringa,
130092,Capacitismo,sabadou antes das 00:00 e eu já tô bem louco.,
130093,Capacitismo,aidetico mineiro,
130094,Etnia,@camerrlia https://t.co/8Y1m9hZYYZ,
130095,Calunia,@ChristianDiffer No veo a ningún diputado de @BancadaCyan ni al fiscal @FiscalGeneralSV mucho menos al presidente @nayibbukele condenar esta jugada del juez que dejó libre a esta ladrona.,
130096,Capacitismo,triste afligida apenada entristecida apesadumbrada atribulada pesarosa mohína mustia compungida llorosa cariacontecida https://t.co/S4Leq1UcdQ,
130097,Religião,@AmigoDaComunid1 Não postou nada hj né  sabe que estamos bem perto de você né seu macumbeiro vou te jogar fora .,
130098,Religião,se eu um bgl que me deixa puta é o próprio povo da macumba falando merda e um monte de informação errada sobre ja tem um puta preconceito em cima da religião ai vem um tanso metido a macumbeiro falar bosta,
130099,Sexismo,@mariepenis sim e tem uma galera que fala “a nao mas vai ser bancada por homem” sim vadia eu vou e dai,
130100,Xenofobia,Paraibano Netinho Marques é vice-campeão mundial de taekwondo https://t.co/lki4zUuSuW,
130101,Calunia,@1608THEO @devilamlie Vai deixar a menina fedorenta credo,
130102,Xenofobia,@CarlosA60212791 Aprovecha!  Buen sábado 😃,
130103,Sexismo,@77_frota Bora fuder um traveco e sair do celular um pouco?,
130104,Aparencia,[27/4 18:45] Indiaa: Quero tomar banho de água quente da piscina do tetel haha [27/4 18:45] Indiaa: Se não for não vou. [27/4 18:49] feiozo: 🤭🤭 [27/4 18:49] feiozo: Vc merece   🤣🤣🤡,
130105,Capacitismo,@llNahanll nem morri ainda maluco 🤤,
130106,Xenofobia,@baianolol1 BSM Nevermove,
130107,Capacitismo,@cibellyrefri desculpa,
130108,Capacitismo,Cadê aquele mongoloide pqp.,
130109,Aparencia,@noahbobinho @NoahUrrea @NUrreaBR mds voce copiando meu post copiona feiosa,
130110,Capacitismo,@voterechazo Que estupidez más grande  cero cerebro,
130111,Sexismo,Vagabundo tá muito confiante no Equador vai da merda ein,
130112,Xenofobia,Quirguistão relata intensos combates com o Tajiquistão 24 pessoas mortas https://t.co/n7NodVAwSX,
130113,Calunia,@CarlosBolsonaro Já olhaste para a ladroeira da tua família???? Tem até reconhecimento internacional 🤣🤣🤣🤣🤣🤣 https://t.co/3Yu0NbGLRw,
130114,Sexismo,nada mais satisfatório do que chegar em casa e ter meus gatos me esperando e felizes ao me ver chegar,
130115,Capacitismo,mds cara eu sou mt idiota pq eu fui reinstalar o zap porra agora eu perdi MT COISA IMPORTANTE,
130116,Capacitismo,@CmteCristiano @AleMonteiroslv @Metropoles @mirelle_ap @carloscarone78 Falou “Faz o L” da pra ver que é mongoloide,
130117,Capacitismo,maluco sonhou com o vini jr aleijado https://t.co/L98ZUaCtvM,
130118,Xenofobia,@vladiskld eso es como decir q lewandowski es el mejor de la selección polaca ssjdjd,
130119,Homofobia,@lisaamikaelson @corathos ave maria a bixa já chega com pedra na mão,
130120,Calunia,@choquei Kkk tudo para si manter primeira dama!! Até defender a cornisse...,
130121,Sexismo,@chico_pinheiro Vai da meia hora de cú pra vê se a raiva passa baitola!,
130122,Capacitismo,Sobre a…..: eu acho uma pena pq o cara eh um gato mas eh um debiloide um debilmental,
130123,Sexismo,@barbaraevans22 A esquecida que aparecer ti manca trepadeira,
130124,Xenofobia,@follow_me_Japa 俺の妻,
130125,Sexismo,@espermodinamic3 vdd,
130126,Politica,@durkefl @ilyjunguukk sendo que o app é de extrema direita e nazista,
130127,Aparencia,Que gay chatooooo que nem o apto dele feiozo,
130128,Aparencia,Pelo menos o feiozo aprendeu a pintar a porra da unha,
130129,Capacitismo,hecho… Ary lo está. Mucho. Se siente sumamente débil y cuando se para para dirigirse a la ambulancia está cerca del desmayo. Otra vez se encontró aguantando demasiada pérdida de sangre sin decir en ningún momento que se sentía mal aunque lo pareciera. Le dedicó una (c),
130130,Calunia,@chefdangalhardo Tchau frutinha fedorenta,
130131,Etnia,blasfemia https://t.co/tzXISd1weA,
130132,Xenofobia,The subliminal mind fuck America. Houve uma novela no Brasil em que os protagonistas eram ciganos e um cigano interpretado por Ricardo Macchi se chamava... Igor.,
130133,Capacitismo,Jejeje,
130134,Calunia,@LizLizolveira @luizatomeofic A rainha da fake news. É incrível Liz. Como pode alguém ser tão ignorante né?,
130135,Aparencia,@Pgabrielasousa Esse discurso é feiozo,
130136,Religião,@basedfaz Herege,
130137,Etnia,@macacosfoda @amovinhobarato olha vc bem macaca,
130138,Calunia,@pjmfairybeel mds é muito cornagem to entendendo nada,
130139,Capacitismo,@Joselu2019 @BarbaLight Eres indeseable la envidia es muy mala no les llegas ni a la suela del zapato inculto Fach de miera,
130140,Politica,@glomaur @creuscher Disse il comunistello che da del fascista. Ma come scrivi sei andato a ripetizioni dalla Murgia?,
130141,Calunia,@darovska_online Тогда хз с хорошим врачом проконсультироваться.,
130142,Capacitismo,@__dudasc Ele não é anormal ele é mau.,
130143,Sexismo,queria me matar mas não posso deixar meu branquelo viúvo se não alguma mocreia vai dar em cima dele,
130144,Capacitismo,ma allora sei deficiente dillo “son deficiente lo so”,
130145,Etnia,useless facts about me.  name : lucas cancini height : 180 age : 25 mbti : isfp an animal : cachorro  a color : preto  an artist : sam smith a feeling : amor a movie : me before you,
130146,Xenofobia,@GOPLeader Good goy Kevin good goy. At least your priorities are top notch. Serve your masters first. F### the 330 millions.,
130147,Capacitismo,Misericórdia Senhor   De um lado os véio doido rezando em porta de quartel  Do outro lado outros véio rezando pra que o pessoal q reza no quartel continuem pq assim O GOLPE Fase 34-B Ainda está a caminho e teremos pauta.  Vão se masturbar no quarto por favor...,
130148,Aparencia,@bruukjkk Avava feiozo,
130149,Capacitismo,@CerdasIvan Si no  es increible la clase de estupidez. Solo porque musk no es un zurdo como el  entonces no es un genio. Para el debe ser un genio el Che o fidel.,
130150,Xenofobia,vou dar uma baianada,
130151,Aparencia,Minha vinda pra casa foi mais divertida que meu dia todo mas amei mesmo assim   Jóia 4/5,
130152,Sexismo,@cosmomante E assim como surtada do rpg eu sou cadela de lore. Tenho UM MONTE de material da história feito mas é tudo anotação pessoal msm.,
130153,Assedio,@Joaoo_Bessa Vc nao presta ne menino,
130154,Etnia,14h: 29 graus. Aí... 16h: 19 graus. Segunda quinzena de novembro. E não tá chovendo. Criolo tem razão.,
130155,Capacitismo,@dombroskiDk Todo Mondrongo vey,
130156,Assedio,un descanso sos tarada jajaja,
130157,Politica,@lahoraecuador El 60% de la prensa corrupta,
130158,Calunia,@mesteb11 @FcoMunoz_TP @realDonaldTrump @elonmusk @JMilei ¿Ídolo? El mío no a diferencia de los wns merluzianos no soy fanático y enfermo. Saben que el merluzo el cargo le quedo grande y la caga pero lo veneran como el mesías. Lo va a cambiar tode Los sueldos de sus amigos.  Gob. MEDIOCRE Y FLAITE.  Merluzo del futuro. https://t.co/REPDUPvx8z,
130159,Capacitismo,@EmbajadaUSAenRD Los estupidos q estan comentando sin siquiera entrar al link. Ellos advierten pq muchos de sus ciudadanos son negros (lo q parece ser el criterio para detener a los q vienen de allá). Lo hacen para q sepan q esperar (que estupidez). Un haitiano en USA no entraria a RD ilegalmente,
130160,Capacitismo,@Nightt67 Conseguiu seu minuto mongolóide de atenção 🥔,
130161,Sexismo,Essa bicha é completamente dodói das ideias kkkkkkkkk https://t.co/Vj4uIWSbmo,
130162,Xenofobia,@LassoMusica Concuerdo,
130163,Homofobia,@macacopill Bom com meus amigos pelo menos a gente não fica com essas parada e se trata namoral nunca ocorreu uma situação em que rolasse esse de “viadagem” tlg?,
130164,Capacitismo,Estoy muy enojada conmigo misma porque me descuide mucho este año y priorice mucho a los demás y eso provocó que mucha gente se confundiera mi amabilidad con estupidez muchos me trataron como quisieron y no valoraron mi cariño así que estos meses me sentido muy mal porque he +,
130165,Capacitismo,Ih ala lá vem o mondrongo de 2 metros de altura q não sabe andar de bicicleta skskkskskskksksksksskkskskkskskskkskskskskskskksksksksksjjsksksksskskkskskkskskskssmmskskkskskskkskskskskksksksmskskkssmskkskskskskskksksksmskkskskskskskksksksksmmsmskskkskskskskmsksksmmsksksskksksksk,
130166,Assedio,se bem que quem nao gosta de ver um rabao ne convenhamos,
130167,Capacitismo,Esse dia foi louco kkkkkkk https://t.co/mAlf2500P4,
130168,Homofobia,@mttlim vc estava linda na V de Viadao saudades Clau!,
130169,Calunia,Verástegui usando la imagen de JPII en su eventillo ultra y de repente me acordé de famoso manager y fanático religioso de los 90 💀💀.,
130170,Etnia,Gymnatic level reach but @charlieINTEL the hummer ev skin (prob going to be from a wc bundle) looks a good bit like the 2014 WC Brazuca ball.. 2014 cod? Advanced Warfare. Maybe a AW2 teaser? https://t.co/GCb59RxyzX,
130171,Capacitismo,@folkloration ME! 😂😂😂,
130172,Sexismo,@juumtts Boa noite mo 🥺,
130173,Assedio,vamo bota esse rabao p senta?,
130174,Calunia,@Ruanbelgo ai é falsa equivalencia doutor. Nós somos ignorante para muita coisa e muito forte para outras... Como eu citei aquele exemplo de maestro que conheci ele mesmo não sabe mexer no wpp so fala por ligação simplesmente pq nao sabe mexer. KKKKK,
130175,Etnia,@seradotbr @BaixaEssaPorra,
130176,Etnia,I fall in love too easily gaddamn it,
130177,Capacitismo,@cxrdosonotfound Spoiler: macaco aidético n é nada carinhoso,
130178,Calunia,@mddycci @rhhodev @blondartt @diamwnte @Estrela_estelar @marcpol0_ @dwaycris @cosmicallyyy VOCÊ QUE É FEDIDO,
130179,Assedio,eu… https://t.co/jFpWfHE273,
130180,Calunia,@WalweniaF @adrielletuitta a coitada vai ter mt money e uma piroca fedorenta... q dó viu,
130181,Xenofobia,@fifaworldcup_pt NO FLOW 🍃😎 POR ONDE A GENTE PASSA 🚶🚶‍♂️🚶‍♀️É SHOW 🎉🎊🎇🥳 FECHOU 🔑🔑🔐E OLHA 👀👁️ ONDE A GENTE CHEGOU 💚🇧🇷 EU SOU 🗣️🗣️🗣️ PAÍS DO FUTEBOL ⚽🇧🇷🏟️🏟️ NEGÔ 👦🏿🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 ATÉ GRINGO SAMBOU 💃💃💃💃💃 TOCOU NEYMAR 🏃🏃🏃🏃 É GOL 🥅🥅⚽⚽⚽⚽⚽,
130182,Calunia,Fanático de los casamientos y el vino blanco!,
130183,Homofobia,se encarou mais de 2s eh baitola,
130184,Sexismo,@biba_the_GOAT @lnstantFoot Argentine et Mexique,
130185,Sexismo,Essa piranha tá doida p fuder cmg ela tem piercing no grelinho no peitinho e no umbigo,
130186,Sexismo,@alencaramatos Covarde implica que ela não faz nada por medo. Não é o caso....o jornalismo é um prostituta que faz tudo que o cliente pagar para ela fazer...sempre foi assim no BOSTIL!,
130187,Capacitismo,@tere_marinovic A esta wna o es estupida o tiene vaca en el cerebro se nota que nunca a leído historia ni universal o americana pobre estupida repite como mono teorías sin base histórica lee más CTM.,
130188,Capacitismo,Lo que sufrí ayer tatuandome no tiene nombre. Es estúpido,
130189,Xenofobia,@anabia_fs @gabrielarrr foi comigoooo kkakakakkaka lembrei tb quando vi falando sobre ciganos no gráfico,
130190,Capacitismo,@RederFelps @isadellvalle Maluco se acabou cm ela,
130191,Xenofobia,@kthcelestz @carlosxcec @choquei Xingling sem talento só efeito na voz,
130192,Sexismo,De verguenza que un pseudo actor mexicano que nada a ganado ahora convertido en prostituta de politicos republicanos se autoproclame como candidato presidencial de la comunidad LGBT+ Mex Le diria que lo voy a moler a vergazzzzos pero estara feliz @EVerastegui https://t.co/Z9kxmReREz https://t.co/TMa1FwAzqB,
130193,Assedio,@guidiasb_ E amado quando é tudo isso que você falou + um cara que se acha lindo a bocetuda com um pau feio mequetrefe e invasivo? E ainda xinga Deus e o mundo dá golpe no governo...,
130194,Calunia,@Pedro69836727 @Miltonneves Um minion fanático por Bolsonaro falando em educação sobre uma palavra “mané”  Quer os aplausos agora ?  👏👏👏👏👏👏,
130195,Etnia,@paodequeijok vai pensar nas formulas o macaca,
130196,Sexismo,@dayse_campos69 @DiegoBR142 @iara_morbiducci As notificações só aumentam😏 https://t.co/9MrVOFqWIB,
130197,Xenofobia,@lewis_crf flango https://t.co/dDU2JEBbrU,
130198,Xenofobia,Pov:te quiere judiar la piba que te llevas mal😹 https://t.co/zcih1bJj5w,
130199,Homofobia,@Lemos6Raphaela Nooh phaela nn me humilhei nn viada  Só qria me desculpar o momento parecia propício kkkk,
130200,Calunia,@BlogdoNoblat LEMBRA ESSE INFELIZ  Das vidas perdidas na pandemia; Do sofrimento das famílias órfãs; Da energia que gastamos para combater as idiotices que Bolsonaro fez emergir como pautas sérias. Da crise civilizacional gerada; Da fome da miséria da ladroeira e do retrocesso legislativo!,
130201,Capacitismo,@oubrisado Eu tô tão magoada,
130202,Capacitismo,@Ricardo_Hispano @Puer_Hispano Eso es cierto pero tampoco me siento apenado de ser colombiano  despreciar la historia es tipico de la izquierda y como soy hispanista tampoco repudio estos 200 años pero es hora de reunificarnos,
130203,Sexismo,a hybe tá achando que tudo bem os meninos promoverem as músicas deles só pelo ig pessoal deles pq não eh possível a mocreia não ter dito um a sobre o primeiro álbum do namjoon até agora,
130204,Sexismo,fracesca puta cachorra https://t.co/eLreZoPzax,
130205,Capacitismo,mondrongo,
130206,Homofobia,Mas se o Elon Musk começar a viadagem eu saio daqui.,
130207,Capacitismo,@lybrjack A mãe gasta 6k na escola da mina pra ela ser uma twiteira analfabeta. 🤣😂 E realmente se gasta isso em escola pra duas pessoas sobra 1k pra viver então têm uma vida de pobre investisse melhor o diheiro pq obviamente a escola falhou....,
130208,Capacitismo,Mano (???????)  Eu tô sem reação.  #SinaisDoOutroLado,
130209,Capacitismo,Cr to doida p dormi..,
130210,Capacitismo,@LadoBdeBFR O Zahavi é ISRAELENSE! Pra que vou levar uma bandeira da Palestina para de ser mondrongo cara!,
130211,Sexismo,@anhaiadorole amiga então a sapatao do banheiro é vc?,
130212,Homofobia,@millefranci Óbvio que não até a q ficou borrada vc tava linda eu saí todo arregassado em todas,
130213,Politica,@AlexKleinO Si claro comunista disfrazado de profesor...y ahora podemos conocer su opinión acerca de las violaciones de DDHH en Cuba Nicaragua Venezuela...o esas no le indignan porque son países comunistas de su misma ideología de 💩,
130214,Capacitismo,@luiznpjl @legalizaobeck @kimx_f Kiko é aleijada,
130215,Sexismo,Que coisa bem de baitola isso,
130216,Sexismo,@adeleonlinecom @BaixadorDeVideo,
130217,Capacitismo,@felipeneto então eu sou mondronga,
130218,Sexismo,@Feiticeiro_BR @Lorojuse_ agr vc é o boqueteiro fantasma de sp,
130219,Assedio,@lafrodoneta1 Si y la que se reía del tamaño de ex una tarada.,
130220,Sexismo,@raffsousa10 @arthurostet @cafecomferri Serio que tu vai refutar globo e poder 360 com o blogueiro boqueteiro saca rolhas?,
130221,Sexismo,@77_frota BaitolaBalde🇧🇷🇧🇷🇧🇷🇧🇷,
130222,Sexismo,Minha cachorra de tanto latir me fez perder o sono agora que conseguiu foi dormir. 🤡😑,
130223,Homofobia,@EversonZoio Um cu arregassado,
130224,Politica,@GLicona2 Todo se toca si es por los intereses de esta clase política corrupta y antipatriota traidores a la patria malos mexicanos y ratas!!!,
130225,Capacitismo,soy tan estupida que me he puesto a releer mensajes así por los jajas y se me ha encogido un poquito el corazón,
130226,Capacitismo,@pat0t3r0d3luqu3 @vizcachero_1 @FrancoCFutbol @condorgill Te pensas que drogado puede jugar cualquiera de esa manera payaso. Aparte aprende hablar analfabeto.,
130227,Capacitismo,Esclerosado 🤬 https://t.co/TAaRv6wVrW,
130228,Sexismo,suguei aquele abacaxi com minha boca de boqueteiro,
130229,Sexismo,@ravestrekp @Qg_Barmys @BTS_twt vai pra puta que te pariu rapariga,
130230,Calunia,@andrwgoth ihh msc de corno,
130231,Sexismo,@AdrianRamox @pauudiz Ahhhh osea q ahora es más importante las vueltas de clasificación que la carrera misma??? Jajajaja pobre tarado,
130232,Calunia,obrigada Facebook por me lembrar que a 6 anos atrás eu estava sendo corna e repostando em rede social toda feliz,
130233,Politica,@felipeneto Igual a justiça contra o maior corrupto da terra como chamava o chefe da máfia vermelha a pouco tempo atrás ❓🤙👌,
130234,Sexismo,@brom_elisa Qta inveja mocréia... 🤣🤣🤣,
130235,Homofobia,@Aghatinhayu @Noventaenov Bebida de baitola  Bagulho é budiuaiser,
130236,Sexismo,@hooncao vc acabo d me xinga mocreia,
130237,Religião,@barbara_maidel Proferir uma palavra proibida fazer analogias de mau gosto: morra herege na*z*ista de merda. Defender paredão para inimigos políticos: ora veja bem em alguns casos executar pessoas é legítimo para proteger o regime nada de mais.,
130238,Politica,@ComunaDeveloper @yasblopes Ele tem MT post racistinha/misoginio pra se assumir nazista só falta dizer a frase mesmo https://t.co/OPqK8mTptQ,
130239,Sexismo,@eufernandoxc @Prevendotudo Kkkkkkkkkkkkkkkkkkkkkkkk ah rapariga,
130240,Politica,@mathx_zz comunista,
130241,Sexismo,@trajaza pior q vou mesmo,
130242,Capacitismo,iiiih se fizer isso surtou pirou ficou tantan lelé da cuca debilóide e perdeu o amor a vida https://t.co/3bilU67gdw,
130243,Politica,Esse cara não é um contra ponto e sim um comunista que defende bandido corrupto. https://t.co/po0N7UYdEi,
130244,Sexismo,jesus peguei um bode triste dessa mocreia feia só d ouvir o nome meu olho gira 360 graus,
