,Category,Text,Classification
25015,Sexismo,agora eu sou obrigada a gostar dessa mocreia kkkkkkkk reclamo mesmo,
25016,Politica,@EVerastegui La ultraderecha y sus fantasias retorcidas. Inquisicion= Ultraderecha Guerras Santas= Ultraderecha Guerreros Cristera= Ultraderecha. Muerte sangre y odio...el engendro nazi-fascista. https://t.co/d5HZBlwUr0,
25017,Religião,Laura : Ooô dindo  pq quando vc cresceu vc virou macumbeiro ?    Gente ninguém conseguiu responder  só sabia rir kkkkkk  Mas ela falou de um jeito mt engraçado e simplesmente do naaada kkkkkkk,
25018,Assedio,não aguento mais vê esse mlk com essa boca de sacola qualquer informação que ele recebe ele abre essa boca de chupadeira terça feira a eliminação vem  BOA PRIOR #ForaIvy #ForaDaniel  #BBB20 https://t.co/TsddRqLhIb,
25019,Capacitismo,Coisas de morar sozinha e estar com o joelho zoado Precisava ir ao mercado n fui e to com fome sem várias coisas 🤡,
25020,Calunia,La ladrona  Gané https://t.co/X9GRSCFNhY,
25021,Assedio,@The__Clau Cuzuda,
25022,Capacitismo,@ekb0207 @HoyMismoTSI Las mascarillas no son para eliminar el covid las mascarillas son para disminuir el contagio qué es algo muy diferente IDIOTA 🤡 además como vamos a comprar mascarillas con frijoles?? JAJAJAJAJAJAJA utiliza la lógica tu.,
25023,Capacitismo,@LucasMiranda_98 @eualexzin @futebol_info @England Mongolóide e tu de achar que esse doido aí é o mano KKKKKKKKKKKK,
25024,Politica,HOY ARRANCA EL MUNDIAL  AL FIN LOCO !!!!  QATAR CORRUPTA Y PREHISTÓRICA,
25025,Capacitismo,@desmentindobozo @TSEjusbr Eu diria que o Sr Valdemar tem uma cretinice e uma idiotice não invejáveis mas sim inimagináveis. A está altura seria impossível imaginar que essa gentalha ainda estaria esperneando.,
25026,Etnia,@Astronomiaum Uma coisa é certa; homem é homem menino é menino macaco é macaco e viado é viado,
25027,Etnia,"Aqueles que reclamam da ""maldade"" que é viver num país de maioria cristã (quase agnósticos) terá um mês para ler as notícias sobre um verdadeiro país religioso e islao. Claro aquilo que a imprensa conseguir divulgar.",
25028,Xenofobia,@progresista2822 @therealbuni Deja de llorar vos progre boludo.,
25029,Calunia,@shaykwc @magonegrodocaos @DinoDebochado @rafinhabastos Filha houve uma PANDEMIA mundial. Sobre estádios é outra conversa é sobre governo do PT que desviou milhões isso não é fora de rota é ladroeira.Em hospitais inclusive os que foram montados como emergência não faltou cuidadosnão faltou remédios e não faltou O2.,
25030,Capacitismo,@Lariss4L coisa de débilmental,
25031,Calunia,a cornisse desse bixo me dá raiva KKKKKKKKK menino burro,
25032,Xenofobia,@felipeneto @kooindia Felipe faz um proposta aí e compra o koo véi,
25033,Calunia,@aparitonia Pior que o Ceará sem entrar nesse mérito de traição e cornagem deles perdeu mto com a troca de senadores. O Choquito é um péssimo quadro!,
25034,Capacitismo,@Heitormiguell Te deixo aleijada delicia,
25035,Politica,@WallyASantos @flaviaol Sim! A inteligência está toda na frente dos quartéis esperando o messias nos proteger da grande ameaça comunista,
25036,Politica,@GenPauloChagas E a milicada fascista de vez qdo dava uns tiros lá né? Mas lá não estava insurgindo contra estado democrático de direito. Acaso foi financiado por empresários pedindo e  fim do STF e contestando eleição? Há alhos e bugalhos. Coronel.,
25037,Calunia,@vascoosss Y tu cara como se vería? Como la de un cornudo apoyando a este gobierno narco?,
25038,Capacitismo,@giovxnnaf amigão zoado por vc(???) esculacho isso,
25039,Aparencia,@diegomarques troca de psi larga essa feioza,
25040,Sexismo,@siteptbr Meretriz suja,
25041,Sexismo,uma conexão espiritual com meus antepassados,
25042,Homofobia,tô muito boiola,
25043,Capacitismo,@EDSONRO13181275 @EdRaposo_ @ighend Rsrs não sou petista só não sou gado alienado igual vossa senhoria. Não pago pau de político.,
25044,Capacitismo,@DianaPaolaN @JulianRoman Estúpido!!!,
25045,Homofobia,@wedfive Iih baitola,
25046,Capacitismo,En Tiktok podés guardar el vídeo leproso De nada ♥️ https://t.co/MeTMLX8qBH,
25047,Calunia,@amylawrence71 If Arsenal had been doing badly it might have been a lot welcome break and a pleasant distraction. As it is it is a distraction but for all the wrong reasons and I can’t see it as anything other than a momentum breaker. Me watching WC matches with Arsenal players involved: https://t.co/8jZ5eVzF6u,
25048,Sexismo,macumba? aaaaaaaa,
25049,Assedio,Goleiro ⚽  Pra ser a boazuda ou o bonzão aqui tem que saber usar suas habilidades motoras sabe aquele artista que toca vááários instrumentos muito bem? Ele é o meu goleiro perfeito vem ver quem são: https://t.co/RGZ9wTzQW8,
25050,Sexismo,@kkkevinm Vc cadelona,
25051,Capacitismo,@_datensinner ⠀⠀  ⠀   ❛ Moh tu bien sabes por qué. Claro que puedo zura.  ❜  Las manitas de la castaña se agarraron de las muñecas de la Datenshi a quien miraba tiernamente. Apenada y todo pero sonriente también.  Se siente como en uno de esos cuentos de romance que suele leer.,
25052,Sexismo,@sabokisser i think every man who hates kobeni is an incel,
25053,Sexismo,@elonmusk Why not bring Alex Jones back? Why not bring have Incel groups that advocate rape?  You are bringing Trump back so why stop now?  The Trump bots are laughing at Dlon Tusk,
25054,Capacitismo,"Maluco essa coisa de ""colorpill"" tá virando bagunça já negócio tá parecendo coquetel de aidético https://t.co/AgVk1BOQan",
25055,Homofobia,@pudimcomandioca clbc seu encubado desgraçado viado é o buraco desse seu cu sujo,
25056,Assedio,Minha mãe fez eu sair com uma roupa parecendo uma **** pq ela botou minha roupa p lavar e eu só trouxe uma pra casa da minha tia passei mo constrangimento 5 velho ficou me olhando torto e 3 assobiou 🥹,
25057,Calunia,@DoPrimiano @Luiz_Miguel_O @nick_galeane Nem é do DP e é ladrão desse jeito,
25058,Capacitismo,eu sou maluco neurótico e possessivo vá se fuder p lá mlk KKKKKKKKKKKKKKKKKKKKKK,
25059,Capacitismo,@phgmsr @LordBolsonaro @Juninho_Hanggar @cesarcalejon1 Vai ler lerdo.,
25060,Sexismo,Fala limpinha! Defensora de marginal! Mocrea recalcada! https://t.co/625WbW8oSg,
25061,Sexismo,"Deborah no pós-festa:  ""Eu sou baixa mas vocês são subterrâneos."" ""Quem é que tá pegando meu Whey?"" ""O Faro falou que sabe quem tá pegando meu Whey."" Alex: ""Cadê a planta humilde com o aproveitador de mulheres?"" Ruivinha: ""A trepadeira humilde tá lá atrás."" #Afazenda #Afazenda14 https://t.co/BiwNotxWpy",
25062,Assedio,自撮り大好きタイ人女子 彼氏も大変やねん  https://t.co/9cdglcd1LN https://t.co/H6Qm2WtDKV,
25063,Xenofobia,a galera vendo pessoas marrons ou qualquer pessoa que não seja um branquelo na copa do mundo e ficam omg pagos pelo governo catari como se eles não tivessem dinheiro pra comprar um ingresso,
25064,Homofobia,Não vou mentir que amei quando vi 🥰🥰🥰 https://t.co/zi5POLzuD5,
25065,Homofobia,@CamiloNaner Unf veadao chato,
25066,Homofobia,Namoral viado meu joelho tá arregassado,
25067,Capacitismo,Eu posso ficar 10 horas sozinho não vou tossir nenhum vez mas é só chegar perto de uma pessoa que começo a tossir igual um tuberculoso,
25068,Xenofobia,O Papa no Quirguistão https://t.co/co8Bb8ryXl,
25069,Sexismo,@vmss_w puta vadia vou te dar block,
25070,Xenofobia,Tem o dia todo pra eles fazerem exames e etc mas chega de madrugada é um entra e sai do quarto que pqp,
25071,Xenofobia,Parabéns pra nós @gringo_48 nunca será esquecido 👏🏼❤,
25072,Capacitismo,Categoria:Campeonato Ucraniano: Nova página: Categoria:Futebol Nova página[[Categoria:Futebol]] http://t.co/phJMmrk4Ty,
25073,Assedio,não paro de sorrir https://t.co/ukJfVbXP4h https://t.co/wswd5xRkmB,
25074,Capacitismo,Football Club Dordrecht:  ← Versão anterior Edição de 05h39min de 22 de maio de 2015 Linha 1: Linha 1:−{... http://t.co/OuzbzFfWvI,
25075,Capacitismo,Apoie essa Idéia Legislativa.  Mudança de Domicílio para outro Estado da União à pedido do apenado em Regime Aberto. https://t.co/PrtgpZS9R1 #ecidadania,
25076,Calunia,@rosario_gabo @javierlanari Que tiene que ver con lo que se está hablando? Fanático,
25077,Capacitismo,credo que cara esquisito,
25078,Xenofobia,@Julianice13 谁叫心里有数，是谁整天放屁要武统台湾，结果连本岛去都没去过，是谁喊着佩罗西一旦抵达台湾就武统，结果还是照样打嘴炮，共蛙只会呱呱带着粉蛆到处祸害,
25079,Calunia,@CaluteMarins @senadorhumberto No presídio mesmo lá que é o lugar de ladrão,
25080,Capacitismo,@djrafii Miał parę okazji. Nawet nie musiał życia oddawać. Trochę wolności może zdrowia?  Zesrał się i siedział pod sukienką mamusi. Inni oddawali zdrowie wolność niektórzy życie.   Ale po co ja to gadam jak ty debil jesteś i rajcujesz się słowami zapijaczonej szmaty.,
25081,Xenofobia,@babuiaa @ttdagabiv @sophiqueen13 ele é caipira n de areia,
25082,Etnia,Ay por Dioooossssss banco mucho a Cotyyyy jajajajaajaj #GH2022,
25083,Calunia,". @vkarauz Pana soy #EmelexistaDeCorazon más no fanático. Si me pareció chistoso y me reí. Una lástima por esos dizque ""hinchas"" que te amenazaron porque no nos representan y son minoría. Éxitos y bendiciones ✌️ 💪⚽️🇪🇨 #FIFAWorldCup #Qatar2022 https://t.co/4RLYM7xX1d",
25084,Capacitismo,@juniorfilhocba @cenogueira @trai_jader Deixa eu ir mongoloide. São 12:20 aqui acabei o almoço. Deixa eu voltar pro BANCO VT6 onde mexo com finanças sem consertador de cerca da roça falando merda sobre KKKKK  Na volta te bloqueio porque já ri o que tinha pra rir do entendedor de mercado q nunca abriu livro sobre KKKKK,
25085,Sexismo,@santinorp_ Ella le ha dicho viejo boludo tarado etc etc o que reality ve la gente? Yo no defiendo a nadie pero lo justo es justo,
25086,Capacitismo,Quando toca nx zero nas festa eu não respondo por mim eu consigo ficar mais retardada q já sou,
25087,Calunia,atenção vamos compartilha ao maximo esse marginal esta roubando as pessoas e cumplices filmando . alo galera vamos pega https://t.co/Kf8ImPHzS0,
25088,Homofobia,@Bielzinsocafofo @yaascaarvalho @mariaguimaraesz Mto viada,
25089,Calunia,@eduardacsouz @_ohenriquesena SIMMM sem base nenhuma essa cornagem,
25090,Capacitismo,Que chabon IMBECIL,
25091,Capacitismo,@guilherme_dpu @ettorcidamemo A cara do mongolóide,
25092,Aparencia,o namorado dela e feioso qro troca d lugar c ele,
25093,Capacitismo,@apenasigao Aqui no Brasil é o que mais tem pô... Indígena é tudo mongolóide* que nem os asiáticos. Tem um monte de cafuzo. Mas claro a maioria mistura alguma coisa européia também.  * termo biológico antes que me acusem de qualquer coisa kkkk,
25094,Xenofobia,Vou matar minha vontade de comer japa 🥰,
25095,Sexismo,@ChavezPolitica @PedroCastilloTe Uy este tarado es tan IGNORANTE QUE INVOLUCRA AL PRESIDENTE CONSTITUCIÓNAL DON PEDRO CASTILLO TERRONES EN ESTE ACCIDENTE.  OYE TAYTAY HAY UN CONCESIONARIO QUE ADMINISTRA EL AEROPUERTO EN TODAS SUS ACTIVIDADES.  ESPERA EL RESULTADO DE LAS INVESTIGACIONES Y LUEGO LADRAS !!!!,
25096,Calunia,focado sempre no progresso verdadeiro e honesto,
25097,Capacitismo,Fico doida p chegar em casa p me esticar na cama e relaxar o corpo,
25098,Sexismo,@r_sepalmeiras @Straxau sou hetero arrombado,
25099,Capacitismo,@Biakicis @jairbolsonaro O velho tá esclerosado tinha horas que não falava coisa com coisa,
25100,Etnia,@valerialeal1969 Chamou ele de macaco 😳,
25101,Sexismo,Cecília sua mocreia conserta meu patins branquela mentirosa enganadora traíra,
25102,Sexismo,@fcancio Quando pediu o andar  ao Sócrates foi só da boca para fora? Ou foi verdade e recebeu mesmo o andar no Chiado?  Há um ditado português:  não cuspas para o ar que pode cair-te em cima.,
25103,Etnia,@pavaoesp @adias_rr Crioulo,
25104,Homofobia,@julianapaes Arrasou veada.👏🏽❤️,
25105,Assedio,Agora eh cachorra safada 🤣🤣🤌🏻,
25106,Calunia,Señor solo te pido que mi esposo no sea borracho ni sea fanático de futbol 🙏🏻 por favor señoooooor !,
25107,Sexismo,chama meu vulgo no mexico 70 as piranha tudo conhece  nada supera essa fala do biel KKKKKKKKKKKKKKKKKKKKKKKK,
25108,Sexismo,@gleisi Kkkkkk…. Ontem era 400 hj é 800. Inventar números faz parte da maior Quadrilha desse País.  Cala boca mocréia vc deveria estar presa! https://t.co/vzydwpd0iy,
25109,Xenofobia,El portal argentino @SoloAscenso informa que el defensa Valentín Perales jugará en Universitario. El back maneja los dos perfiles. https://t.co/Tmavht2TJp,
25110,Capacitismo,@becasep_ lucas lesma?,
25111,Calunia,@SoyMaikoolXD @Paco_Villa_ Fanático? Suerte campeón me avisas como termina tu campaña.,
25112,Sexismo,@xflmonae @JordiColl13 @MarcosdeQuinto @iBarbarellah Payaso hijo de una meretriz,
25113,Capacitismo,@anibal_mb Son fleje (significa mucho/muy) y añurgarse/enyugarse (atragantarse o estar muy apenado). La curiosidad me surgió porque vi a un hablante de extremeño del norte de Cáceres usar una palabra muy parecida a la segunda y en la colonización de Canarias hubo bastante extremeño.,
25114,Sexismo,só queria q essa vadia não existisse,
25115,Assedio,puta la weá ya se puso a gritar estw weoon,
25116,Xenofobia,Tenho 10 tiros e um sonho. Sera se pego c4 da xingling?,
25117,Capacitismo,@HwangMatheuss @newscolina @pedrosa Porra ainda  e uma lesma mesmo,
25118,Sexismo,@luanufal O mundo capota!! ZAMBELLI PRESA ZAMBELLI BANDIDA ZAMBELLI NA CADEIA ZAMBELLI PISTOLEIRA ZAMBELLI PISTOLEIRA DE BOLSONARO BOLSONARISMO MATA https://t.co/Efcbv7swb2,
25119,Calunia,@maiconkusterk No final ela fala que traiu ele também. Cornagem 100% justa 🤣,
25120,Xenofobia,Kaluluwa ng ex nya na di matahimik para pang linta:&gt; https://t.co/y5JEc29GQa,
25121,Assedio,@_grutzman MAS A SENHORA É A BOCETUDA MESMO. É A PROPRIA BOCA DE SE FODER 💙💙💙,
25122,Capacitismo,@SC_ESPN Viene hablando un montón de su carrera de arbitraje y viene ese estúpido y le dice... Hablemos ahora de fútbol un poquito... Que pelotudo,
25123,Capacitismo,Me acabo de regar un fresco de la manera más estupida posible que rabia Dios mío,
25124,Etnia,@VEJA @Mleitaonetto A militância do crime organizado e o narcotráfico tenta denigrir um estadista fantástico se fosse o ladrão corrupto ex presidiário condenado em três estâncias estaria discursando com as calças mijadas da cachaça .,
25125,Capacitismo,novembro pq ta tao lerdo,
25126,Homofobia,@__Amandioca__ Q LINDO VÉI,
25127,Capacitismo,David Duarte jogando de lateral Não é a primeira vez  Um mondrongo na lateral. Uma merda.  Willian Bigode EX JOGADOR. Ridículo. Horroroso.,
25128,Capacitismo,@marciatiburi Falácias! Sua analfabeta política! Por isso vive fora do Brasil! Só espalha mentiras! Fique por aí! Brasil não merece gente assim! 🤡,
25129,Capacitismo,Que isso cara? Kkkkkkkkk que mongoloide. https://t.co/LvtAUu0rLx,
25130,Calunia,@aminkhader fui jogador e acompanhei sempre meu time e a seleção cheguei na adolescência a ser fanático mais hoje vejo os jogos do meu time mais da seleção quase nem assisto mais sei de alguns jogadores dessa seleção mas de resto não sei mais nada,
25131,Sexismo,odeio viver odeio,
25132,Assedio,@marco_imperador @bruxoDooug A senhora é outra cuzuda https://t.co/KdQPA2zRTN,
25133,Homofobia,@iasnofodida Eu tbm 🥺🥺,
25134,Calunia,meus vizinhos q lutem com a minha cornisse,
25135,Sexismo,@eujanvitu Concordo. Com a Débora verdade nem os moleque da droga querem ficar com as três pistoleira,
25136,Capacitismo,seu perfil foi visto por 7 pessoas nas últimas 5 horas https://t.co/0AUVJFwylD,
25137,Sexismo,mano essa mands é um diabo na terra eu juro que não sei pq a conta dessa puta ainda não caiu... ja fizeram 1500 exposeds dessa cadela! quem continua seguido essa mocreia não tem um pinho de vergonha na cara https://t.co/tGm7AfMEo8,
25138,Capacitismo,@AndradeRNegro2 Globo já derreteu faz tempo só os alienado sem cérebro que olham esse lixo!!!,
25139,Xenofobia,@MBelmont54 @flferronato Falou o Sherlock tupiniquim.,
25140,Xenofobia,@asterwe ENFP 792 meu namorado é assim,
25141,Capacitismo,GOVERNADORES VÃO TODOS TOMAR NA OLHOTA!  ECONOMIA: R$ 116 bilhões é o excedente de arrecadação do ICMS dos estados comparados com 2021 neste momento.  FDP’s!  Esse é o Tweet!,
25142,Capacitismo,raiden: filha da puta safada vagabunda do krl vadia esqueletica esquisita macabra estranha so o basico horripilante invejosa recalcada imunda verme prostituta imensa desastre sexual recalcada morfetica aidetica energumena horrivel terraplanista mal amada rasgada eu: sim mamiii 🐶,
25143,Capacitismo,Doido quero só ver amanhã as 3 veia fofoqueira da minha rua falando de mim meu Deus que ódio,
25144,Sexismo,@RickBuzz Pediu uma virgem e era um traveco,
25145,Assedio,Aff. Eu nunca ganho nada nessa raspadinha 😡😡😡😡😡😡😡 https://t.co/bx9uvff8rS,
25146,Capacitismo,@Erdnaxela927 @joaoslb_1904 @selecaoportugal @FIFAWorldCup nepia mete o Pepe todo aleijado,
25147,Etnia,mu enyumba ya Jjajamwe Queen Bukenya Elizabeth Nanyonjo nga wemuli baana bawala mutudde mulata ebisambi byamwe.  Kuvaddi nga Maama Elizabeth ewaka akola emirimu nga omwana Victoria o'wobuwala oli awo otudde wansi: ababakuza tebabatuuza?,
25148,Xenofobia,@beyonceaccess @Beyonce @AMAs Baianada I’m voting for Break My Soul for Favorite R&amp;B Song at the #AMAs,
25149,Assedio,vai taquara rachada fala,
25150,Homofobia,@fabiofaria @jairbolsonaro Prepare-se para ver teu candidato  sendo arregassado hoje se vocês  assistirem a rede Globo e claro! https://t.co/Frs99UWo1B,
25151,Sexismo,@SarahBethBoss12 oh?? 👀,
25152,Sexismo,@hyukaparaibano se olhe no espelhe entao miga querida ridicula rapariga filha de uma rampeira fudida,
25153,Aparencia,@Maria_EduardaD1 @andressatoaldo Ooo cala boca ai feiosa,
25154,Sexismo,quero ver a reação dela quando souber que vitória do gosta de muie,
25155,Assedio,Minha cunhada é foda se acha a bocetuda mas pelas costas ficava falando que eu dei perdido com um dos amigos do meu namorado. Chegar em mim pra falar os bagui ninguém fala ninguém tem peito pra vim perguntar falar ... mas pela costas ama fazer da vida dos outros um inferno,
25156,Xenofobia,paz nosso sábado 🥰🕊 https://t.co/a3jVmfQtha,
25157,Calunia,@martuespindola4 Te estás diciendo cornuda a vos misma ??,
25158,Calunia,@kekeamamaikon @LulaOficial Vai te catar doente se quiser ir para inferno pode ir está gente já encheu saco este lixo passamos 4 anos sofrendo com este governo maldito e está gente ignorante aida ficam falando tanta bosta e revolta por causa deste lixo gente tóxica vai te catar,
25159,Assedio,só gringo bonito deu match comigo no meeff me sinto bocetuda,
25160,Capacitismo,@YasElvira Então paga o gelo e eu bebo e vc fica olhando kkkkkk,
25161,Calunia,@Gislene_sp10 Não tem saída infelizmente.  Lula é demagogia e ladroeira. O Mito mata desmata incentiva violência fala em golpe gera crises. Anular é ajudar o Mito. Apesar de eu não ter engolido o estupro que fizeram com o Ciro vou apertar 13 em silêncio...,
25162,Sexismo,Rapariga fez eu sofrer que nem eu cachorro abandonado,
25163,Capacitismo,@vinymox @nananyan Respeito mas discordo. E olha que minha vida melhorou drásticamente pós V5. Decepção é ler uma cacetada de idiotice que eu vejo a galera dizendo nessa rede aqui. Racismo e xenofobia são fatores além de decepcionantes pra mim. Me dão nojo raiva. +,
25164,Xenofobia,@baianolol1 Genisvaldo Broxa,
25165,Sexismo,@jorvz_ Todo bobinho,
25166,Capacitismo,Esse ser esta esclerosado... https://t.co/rrQyb42o5z,
25167,Etnia,@MariaFernanda2C Un shot de ron y problema resuelto,
25168,Etnia,Vamos se denigrir nós todos..,
25169,Calunia,@brupaiva Kkkkkkkkkkkkkkkkkkkkk eu não sou careca feia fedorenta,
25170,Aparencia,baita de uma vagabunda... final de semana passado tava ficando e  bebendo nas custas dos cara na afsmov e vem pagar de posturada putinhaaaaaaa isso que tu é feiosa,
25171,Xenofobia,@DanjelBigHouse Gazele,
25172,Calunia,@LulaOficial Ladrão vagabundo,
25173,Capacitismo,Era tan tonta que  hacia cualquier cosa estúpida para llamar su atención,
25174,Homofobia,@RY0ASUKA__ @arnonco Eu tbm viadao negro,
25175,Calunia,@MagaliGuerrina Si despues lei y digo bue re cornuda x eso se me cae la leche jjajajajaja,
25176,Homofobia,Plantas q eu queria 002          Chifre de veado      Platycerium (qlqr espécie que tenha os frondes coletores grandes  Escultura viva https://t.co/zzlYd59K06,
25177,Capacitismo,@Surradoradeass @rafaa_jgmss o papo mais retardado q eu já tive mt bom KKKKKKKKKKKKKKKKKKKKKK,
25178,Sexismo,silêncio vadia estou assistindo os gols mais bonitos das copas do mundo,
25179,Capacitismo,Y haber sido criado estrictamente es tan chimbo el sentirte mal solo por querer llorar sentirte debil o siquiera hablar tus sentimientos. La sociedad nos ha hecho tanto daño y no nos hemos dado cuenta. Increíble que eres amado incondicionalmente solo si eres niño animal o mujer,
25180,Etnia,Hijo de mil loco tan basura podés ser 😡🤬 https://t.co/JzyHXRUZQe,
25181,Etnia,@martinhagatosa Gente essa expressão não significa racismo não. É tipo: macaca de auditorio. Esse termo de usa pra preto ou branco,
25182,Sexismo,mas ela é orgulhosa e narcisista vagabunda https://t.co/Su0ulSAqHA,
25183,Capacitismo,@oIiviapeitude @dh2usq por isso n falam da aidetica da olivia https://t.co/iYg4gfU8lx,
25184,Assedio,@lanuelly Q rabão 🔥,
25185,Xenofobia,"@pedroml Em"" Mein Kampf"" cujo autor também achava que os ciganos.....",
25186,Capacitismo,tw: jacaré  esse tchongo aqui achava q tava se escondendo de nós toda vez q alguem passava pela arvore e ele ia rodeando igual um mongol mto burro 👎👎👎 https://t.co/pJfVPJBh99,
25187,Capacitismo,@felipeneto Bagulho zoado não quero não kkkkkk,
25188,Calunia,@JHiltron @eltemaguillev Jajaja y ahora que ya te dije lo que  pagan estas contento FANATICO TONTIN. DEFENSOR DEL KKS Y LA CORRUPCIÓN,
25189,Assedio,Do q adianta abrir o coração se outra vai lá e abre as pernas?😅,
25190,Homofobia,@nightwar6s Azul verde vermelho e rosa,
25191,Xenofobia,@eisincera @zsbiel_  ta foda japa,
25192,Etnia,@haremzinhos @cielEgatos Sem mortes,
25193,Homofobia,PARO https://t.co/M0qcertyyv,
25194,Capacitismo,"I just got Minds eye's ""mongol"" skin But i've seen people say it's problematic please can anybody enlighten me about why it is problematic or racist?",
25195,Capacitismo,@Leon_D_uy Guri inculto y atrevido se verá cosa igual.,
25196,Assedio,@tiagovilhais MANO SIM MEUDEUS SIM SÓ SIM SIM INDEED SIM,
25197,Sexismo," Rs ""Boquinha de Suvela""; tão lindo... Vou te contar viu o cara não tem o que fazer depois de velho vira baitola e ainda personifica a ""bicha bruta"" pedindo pra galera não ""amolar"".  O ""perdeu mané não amola"" tem uma conotação gay. Boca de Suvela prefere durinho.  😶😶😶",
25198,Capacitismo,como essa mulher linda esplêndida namora esse mongoloide aí,
25199,Assedio,Nmmn we como me ultra caga que me despierten es algo q no soporto péguenle a mi hermano😡😡😡😡😡😡😡😡,
25200,Xenofobia,@idkdeadinside Nair deu pra usar literalmente não cabia pq foi sobre povos tradicionais (indígenas ciganos e tals),
25201,Capacitismo,@aaaaaaaaa517 @ayelenncastroo @jorgeluislamad2 @Elmiillor Lo único que haces es hacerme reír de lo estúpido que sos jajajajaja sos tan pobre mentalmente como en la vida real,
25202,Xenofobia,Orelha Pelando Kkkk,
25203,Homofobia,Ela dormiu antes mesmo do Edward voltar pra escola e se apresentar pra Bella mas é completamente compreensível poq a bixa trabalha 6 dias na semana credo,
25204,Capacitismo,Un tuberculoso nos dio la historia de Halloween más memorable y decidió que transcurriera en Soria.,
25205,Etnia,ele usando denigrir chega,
25206,Etnia,@hang_fc Lombrado de catnip,
25207,Calunia,@luisasonza Inclusive pra pedir um copo de água né?,
25208,Etnia,nossa senhora quanto tempo eu dormi eu coloquei this is criolo pra tocar e não conheço quase nada,
25209,Homofobia,Pq cara???,
25210,Sexismo,@xerequi_ @figurapublica22 Pra 90 milhões de brasileiros não é! Kkkk E nunca vai ser! No mínimo a meretriz de um descondenado! 😂😂😂,
25211,Homofobia,@mike_viadao @arauuuujo_ @IttoratakiItto @nneklena @jujijuliar @fkKase @jeonrkiv eita🫢,
25212,Sexismo,Bicha safada tem mais que levar na cara…,
25213,Politica,A alma mais corrupta sinica e dissimulada do planeta! https://t.co/xdNot0BM9s,
25214,Capacitismo,Predefinição:Yu Yu Hakusho: Adjetivando :) ← Versão anterior Edição de 06h53min de 22 de maio de 2015 Li... http://t.co/SQJGAIHXDK,
25215,Calunia,@MARIAJOSLIMASA @LulaOficial @ricardostuckert Que lindo.... fez um L e daqui 4 meses vai chorar.... Deprimente... Ex ladrão e nesse caso SEMPRE LADRÃO....,
25216,Capacitismo,@brasil247 O Ladrào analfabeto,
25217,Xenofobia,ADEUS... FOI BOM ENQUANTO DUROU?! https://t.co/d6pNqzMhLI via @YouTube,
25218,Sexismo,@therrifier a sua aquela cadela,
25219,Homofobia,existindo fancy a bixa me mostra knock knock https://t.co/PVQAotLRKb,
25220,Calunia,BOLSONARO  CORNO https://t.co/Cc5LMbz1YC,
25221,Xenofobia,Agenda aberta para consultas e Rituais ciganos  Optcha https://t.co/DNAJrCEOJK,
25222,Calunia,"@jeanwyllys_real @LucianoHuck Lembrando: Os ministros por mais de 10 X confirmaram o CEP (13 vara de Curitiba-PA) e após 5 anos ""mudaram de ideia"" para descondenar o meliante. https://t.co/vw2rJkRsYZ",
25223,Capacitismo,q estupida lsg debe estar sonando adentro,
