,Category,Text,Classification
5044,Capacitismo,@HuTaoS2you @iyaesakura Todo mundo sabe que as prioridades são:nível de personagem nível de armas nível de talento e só depois artefato o seu mongol,1
5045,Sexismo,@RitaLisauskas @cesarcalejon1 Já tô seguindo o divo no Insta. Quero todo dia lacre e fecho nessa fascistada https://t.co/FvnejLkpj0,1
5046,Sexismo,@calorecourt Marinete sua mocrea lasca um beijo no catenoar logo,0
5047,Politica,@tapiachiqui Gordo hijo de remil puta lárgate ya!!!! Asqueroso de mierda!!! Corrupto y mafioso arruinaste el fútbol argentino que asco das por Dios….,1
5048,Sexismo,sim vadia eu guardo tudo pra mim e depois explodo até me destruir fazer oq,0
5049,Homofobia,@simao_monica7 @madalenamarau Nem digas nada ! Andar uma semana de calção arregassado para n colar 😥,0
5050,Sexismo,Aaay dios que tarado en serio en mi vida conocí a alguien tan tarado,0
5051,Sexismo,@DeniseDresserG Estás en contra del INE. Te dan unos centavos y como vil meretriz ahora defiendes el discurso de CLAUDIO jajajaja,0
5052,Sexismo,@taylasantello Eu sou a maior cadelona dele sem dúvidas https://t.co/IkFb2zvh71,0
5053,Capacitismo,@Pyetroo____ CARA COMI TDAS MAS TA A LOKA SI ACHANI A UNICA NAMORADA AINDA DOIDA RSRSRSRS COMO E NAMORA UM BOFI QUI TI COME 1 VEZ NO MES???  RSRSRS CONTA AI JA QUI QUER ATENSAO,0
5054,Etnia,essa foto ficou mto linda em preto e branco🥹🥹,0
5055,Capacitismo,@RubenSanchezTW ¿Analfabeto funcional o vago?,0
5056,Sexismo,@vivianealves1 Sapatao kkk,0
5057,Homofobia,Cada dia mais ela tá ficando foda  vou incentivar sempre  desistir e prós fracos enquanto eu tiver viva vou sempre ajudar no que posso  minha meta e te ver no topo e famosa ! Deus na frente sempre ..  CUNHA TE AMA VIADA !♥️♥️♥️ https://t.co/wyV5fYWcAk,0
5058,Capacitismo,@HirataGilberto @kabbello @StephenKanitz Concordo. Nada como o tempo para deixar tudo às claras. O Tempo é o Senhor da Verdade. Portanto aceito o desafio: veremos quem está com a Razão.,0
5059,Etnia,@folha FAKE NEWS PRA DENIGRIR A IMAGEM DO CRAQUE ! #GLOBOLIXO,0
5060,Capacitismo,@ColdPenguinn para de entrar nessa porra mongol joguinho de furry esquisito,1
5061,Sexismo,@cellbit Cabeludoooo cabeludo fdp arrombado do krl fudeu minha sanidade e atrasou meus trabalhos mas o brasil ta unido e decidiu o seguinte pode enfiar na bunda o d100 e o d20,1
5062,Religião,Fala que não gosta de macumbeiro mais ao mesmo tempo diz que ama o djonga kkkkk vai intender.,0
5063,Sexismo,@JulianHillMP Because the LNP are right wing cookers - and this chubby munchkin is just the right brand of incel.,0
5064,Calunia,@FelipeFlack cornão,0
5065,Aparencia,hj elas n estavam com vontade de jogar né a maioria morta de preguiça em quadra kk q jogo feioso,0
5066,Sexismo,@psychomunnity para de sentir falta daquela mocreia burra,1
5067,Capacitismo,@hoje_no Biden frouxo e esclerosado não fará nada.,1
5068,Calunia,@ThisIsKyleR Just look at her it says everything you need to know. Praise Kyle!,0
5069,Homofobia,@nightwar6s Pior q vou 😭😭,0
5070,Etnia,Adalberto Alvarez y su Son - Una mulata en la habana,1
5071,Assedio,@_kassiabruna Bocetuda 😂😂😂😂😂😂,0
5072,Xenofobia,@Naija_PR Japa,0
5073,Homofobia,@yam_oliveira 😭,0
5074,Homofobia,EU TENHO MUITA INSEGURANÇA DE POSTAR MEUS DESENHOS AQUI... talvez eu excluía mas queria mostra esse veadao eu sei que não está taaooo bom mas eu estava testando outras maneiras de pintar meus desenhos. uma curtidinha já me deixaria muito feliz 😔😔🌷 https://t.co/BiirS0bkfs,0
5075,Sexismo,@gabscuIture @BrenoGer_ @juhhhhrz meu nome não eh osso para estar na boca de uma cadelona,1
5076,Aparencia,essa mina tem iphone e msm ass só tira foto feia pqp viu,0
5077,Assedio,Cês já beberando raspadinha de vinho? eu tirei o vinho do congelador e tá só os pedacinhos de gelo no copo.,0
5078,Xenofobia,@unusual_whales Lmao real estate agents? Zero sympathy for those overpriced middlemen,0
5079,Capacitismo,@SRGOGOL @pepechin_ 👉 Redundancia.   Estudia y lee. Además de no exhibirte como inculto aprenderás a tener criterio propio y a que nadie te dirija. Sé  feliz.,0
5080,Assedio,a médica é boazuda pq não entraria nesse navio nem q me pagassem,0
5081,Capacitismo,@Rconstantino A questão é não discutir com seres de qualidade inferior ao vc tentar explicar o funcionamento de um micro-ondas ao debiloide vai dar merda deixe falar sozinho.,1
5082,Calunia,@elchiringuitotv @As_TomasRoncero Esas no son predicciones son sólo los deseos de un fanático subnormal que cree en el mundo del fútbol todo tiene que pasar por su Real Madrid. Es tan descarado su fanatismo que desea con toda su alma el fracaso total de la selección española,0
5083,Capacitismo,#AlvinHasWalked  As celebracoes estão acontecendo  no mundo  inteiro  o Sangue  de Jesus  está fluindo  como nos tempos  bíblicos porque  uma Igreja  Santa  esta sendo levantada  do chão  do pecado para o Reino de Deus!  e o  sinal  Um ALEIJADO ANDOU ‼️,0
5084,Capacitismo,@___papu____ debil https://t.co/59iPiKz5Yr,0
5085,Assedio,Read Chapter 65 of Hwangnyeonimi Saakasyeo (https://t.co/vWDHD1tvVA) #AniList,0
5086,Religião,@AndreJanonesAdv Para de contar mentiras senhor corrupto todo mundo sabe que o 9 dedos compra todo mundo e não adianta dizer ao contrário pq conheço bem o macumbeiro que cuida dele em SP!,1
5087,Homofobia,mds jisooo NAO,0
5088,Sexismo,@potterhrtz ja tava indo fazer minha mochila pra ir vagabunda,0
5089,Calunia,@Joaovitor_dac @MarcellyTasson_ @Jennysimao2 duas fedida,1
5090,Homofobia,@carolinaxavieq @moises_rnunes @esther_ventt @imagens_album @FoschiniLuiz @gabiizanin VIADO,0
5091,Assedio,ลางานไม่ได้  แต่จะลาออกเลยยยย 😭😭😭😭😭😭 อยากเจอทุกคนมากกกก #BeOnCloudNewYearParty,0
5092,Homofobia,vícios é muito boa pprt viado,0
5093,Politica,O problema da gelar que alcança um público grande é que se vê sempre obrigado a ditar regra. Só por esse post aparentemente eu estou velho(com 27 anos) e sou um chato por não conseguir desfiliar a camisa do Brasil a uma cambada de arrombado filhote de facista. Foda. https://t.co/MUH1KPVj1G,0
5094,Calunia,@lcoutinho Cornagem!,0
5095,Assedio,Gata vc não é bunduda vc só tem hiperlordose 😉,0
5096,Etnia,@_emzzz5 444,0
5097,Capacitismo,Predefinição:Campeonato Português:  ← Versão anterior Edição de 17h27min de 23 de maio de 2015 Linha 6: ... http://t.co/89STR0MU9Z,0
5098,Xenofobia,@_SebaArrieta @DenLu89 @genarossi1 @InstitutoACC Flaco decir que ustedes robaron no es llorar nada es reconocer a otro ladrón bienvenido al club nos vamos a apoderar del fútbol Argentino,0
5099,Capacitismo,UMA ALEIJADA ANDOU (MISHELl CHEPKIRUI) #LiveOnKtnHome https://t.co/1unMh5lX2s,0
5100,Capacitismo,@SergioAJBarrett Alguém da ouvidos para ele ele está podre aleijado não dêem ouvidos para ele,1
5101,Capacitismo,@chineseciv Guess why Kublai Khan called himself the Yuan Dynasty. Not the Yuan State or the Great Mongol Empire?,0
5102,Capacitismo,ces tao vendo a maria fernanda pagando de solteira ne? depois que eu apareço no balanço geral vao me chamar de doida,0
5103,Capacitismo,@mariaclt13 Que lindo isso,0
5104,Capacitismo,@Ana__Marquesz E vai fica aqui,0
5105,Capacitismo,@Iatekola @victoriaaaoli Isso se dá pq falta representatividade dos baixinhos no mundo pop. E os caras pegaram um dos mais foda e meteram um mondrongo de 2m,1
5106,Calunia,@LulaOficial Lugar de ladrão é na prisão não na Presidência.,0
5107,Politica,vocês sabiam que depois da segunda guerra a argentina foi o país que mais abrigou nazistas já que o presidente de lá apoiava a Alemanha nazista?🧐 https://t.co/5bJOYzIwMi,0
5108,Capacitismo,isso aqui é relíquia e ainda mais com participação da aleijada hipócrita https://t.co/1oZieZRW2L,1
5109,Politica,@choquei Pior universidade do mundo essa aí lixo facista.,0
5110,Calunia,@LulaOficial @ptbrasil @ricardostuckert Seu ladrão dos infernos você só está com essa bandeira por conta de estratégia política tira essa mão imunda ai seu podre. Velho desgraçado bandido.,1
5111,Xenofobia,Yasmin fica puta cmg kkkkkkkkkkk não me leva a sério 🤡😭,0
5112,Capacitismo,askeroso parece q una leprosa negra lo creo me da asko de solo verlo tu cuenta esta orrible amiga https://t.co/j3ph7B8lbw,1
5113,Assedio,@mxttxs77 @kyoennie @rkivesunie @Eduardo01crf @DeniseCRF @Tasuablee Quem tem trauma por NÃO apanhar? Kkkkkkkkk só na cabeça de vocês.,0
5114,Homofobia,@vidalocatbama baitola,0
5115,Politica,@lopezobrador_ Jajajaja viejillo demente y corrupto se la ha pasado culpando al Lic Calderón de todo y no ha hecho nada puro llorar y quejarse. No tenemos presidente tenemos un circo que es la 4t y todos sus animales,0
5116,Capacitismo,@Encu5Futbol @tendenciasfutar La concha de tu re madre,0
5117,Xenofobia,@GaelMarquees @ovenuspodcast @REBU_C @aPriReis E assim ó passei uma vida toda assistindo sabe coisinha que fizeram mastigar E aí que que acontece a gente descobre uma rede de internet que põe para gente que eles falam os lixo da internet mas não é não são as coisas boas e parabéns você entendeu por aqueles que que ajuda e,0
5118,Capacitismo,@FPisso Ahí el único y efervescente..,0
5119,Capacitismo,@ChumelTorres Por eso dice que es el mejor presidente el abraza la DELINCUENCIA ya también me voy a poner a cometer delitos a ver si también me protege el mejor presidente abarazador de criminales 😎 por cierto ya dejen su estúpido fanatizmo TODOS LOS POLÍTICOS SON UNA GRAN💩.,0
5120,Calunia,@eeuvinicius a cornisse logo cedo,0
5121,Xenofobia,05846 63120 50368 36220 51078 32698 25037 59667 05719 19734 83720 97570 25024 63507 40314 35548 06036 98176 60370 00374 16925 62991 39041,0
5122,Capacitismo,@beaboo45 ANAO KKKKKKKKKKKKKKKKKKKKKKKKK,0
5123,Aparencia,1 pessoa acaba de visitar seu perfil https://t.co/lO9wzi0qjG,0
5124,Capacitismo,@JMPresidente23 Nada peor q Uds. Tumor canceroso del planeta Tierra.,0
5125,Sexismo,@nftpowerranking This is my piranha https://t.co/Gw58zud1Gx,0
5126,Sexismo,@carolisatellite Apareceu me todos menos a da rapariga do irmão os ovos e a percura é daily occurrence,0
5127,Xenofobia,@thayksada Como vc gosta de nos judiar né 'delicia de mulher,0
5128,Etnia,Falar pode !! É um direito constitucional o que não pode é ofender. Mentir denegrir as pessoas isso tudo são. Crimes previsto em Lei. https://t.co/nervNoVdXf,0
5129,Homofobia,Gui não vale nd viado,0
5130,Sexismo,@pedrocertezas dólares né?,0
5131,Homofobia,seu perfil foi visto por 5 pessoas nas últimas 4 horas https://t.co/qrdSrXhEx8,0
5132,Capacitismo,@euphorhz @forumpandlr cara vc e um boot insuportável que tá em tudo quanto é publicação enchendo o saco n percam tempo com essa fracassada leprosa respondendo,1
5133,Xenofobia,@baianolol1 Flyel,0
5134,Homofobia,qria mt me segurar nas coisas q eu vo faze mas nunca me aguento smp conto p minhas amgs antes😭,0
5135,Calunia,entrou uma maria fedida AGORA no meu quarto pelo amor de deus,0
5136,Sexismo,tô ruiva,0
5137,Capacitismo,@lopezobrador_ Ésta  BESTIA RETARDADA y PESTILENTE ni sabe escribir ni hablar correctamente pero … https://t.co/u6moHGFUPb,1
5138,Sexismo,@Tain15247415 Crlhh de todas as pessoas que eu conheço que responderam aqui colocaram Messi e eu ela eu sou muito tarado sfd,0
5139,Homofobia,@maranafiuza Mulher te acalma,0
5140,Capacitismo,@d0ardinha Eu andei 16km só pra ir nessa festinha e esse irmão de outra mãe não brotou tá doido já,0
5141,Capacitismo,@chrisdantas07 Tás doido,0
5142,Calunia,@angeldiazvillam @Lampirevenge @Moria_Casan Los contratos de sponsosrización de AA e YPF con AFA viene de hace años. AA no necesitan autorización del MECON para eso. (Y mucho menos YPF que es completamete autónoma) O sea: tiene 3 patas no ladra y a veces mueve algo que podría ser una cola.,0
5143,Assedio,vou criar um trumbre,0
5144,Calunia,Em 16 anos de ladroeira… kct!!!! https://t.co/wNjftaR8LR,0
5145,Homofobia,q bicha linda misericórdia https://t.co/XItGPu9Y8O,0
5146,Capacitismo,soy débil… https://t.co/ZmboCONS5P,0
5147,Capacitismo,Esse é o bolsonarismo canceroso. https://t.co/8K86Wpba9d,0
5148,Xenofobia,@LulaOficial @ricardostuckert @LulaOficial deveria viajar e se encontrar com governantes dos EUA UE e China como forma de garantir maior reconhecimento e inibir um possível g@lpe.,0
5149,Sexismo,@fredcaldeira Joga não pq ele gosta de traveco e lá é proibido,1
5150,Etnia,@rafaelpachecofb @Prince_x007 É um homem livre. Assumirá as consequências das suas palavras. Pensa que não foi pensado? Não aprecio o estilo do Ronaldo mas penso que trabalhou tão arduamente toda a sua carreira  que não deve ficar calado. O clube também não poupou esforços para denegrir a sua imagem.,0
5151,Xenofobia,RNG gihapun ako HAHAHAHA chingchong pride,0
5152,Capacitismo,Amo  apelido relacionado ao nome ou apelidos masoquistas (puta vadia safada vagabunda estranha chata pobre desgraçada prostituta rapariga esquisita esquizofrênica cadeirante feia aleijada aloprada atropelada burra e idiota cachorra cadela presidiário),0
5153,Xenofobia,nyoken chingchong era https://t.co/u1a6tKQXRS,0
5154,Calunia,@strykdys não sempre falo do seu cabelo e não vc não e fedida,0
5155,Homofobia,@schuh__ingrith PQP KAKAKLAKLAK eu fui chamar a menina de vida e chamei de VIADA KAKAKAKAKKAKKAK,0
5156,Assedio,as coisas estão tão estranhas q qualquer coisa que esse menino fala eu sinto que ele tá debochando da minha cara,0
5157,Capacitismo,@storyydark Türbanlıları savunmak için söylemiyorum ama geçen de türbanlıların sevgilisi olamaz diyordunuz. Şimdi neden onu beğenen biriyle ciddi düşünmesini anormal karşılıyorsunuz? Türbanlı olmasa da ilişkilerin bu doğrultuda kurabilirdi.  Konuşmak için konuşmayın baydınız.,0
5158,Etnia,This guy told me his first car costs 100K and his dad bought it without flinching because he was a good son. I must’ve been the seed of Chucky because my negro parents said foh you gotta go half on a bucket my nigga,0
5159,Sexismo,@JoJoFromJerz A glorified incel.,0
5160,Capacitismo,soy tan pero tan pero tan pero tan pero tan estúpida,0
5161,Capacitismo,@eduradocrf23 @TozzaFla Cala a boca debiloide quando tu não sabia nem o que era bola eu já tinha visto o Flamengo levantar taça. Pega esse discursinho saudosista e enfia no rabo. Matheuzinho é o lateral direito mais BURRO que jogou no Flamengo nesse século.,1
5162,Sexismo,@UOLNoticias Bruxa velha e brochante era trepadeira enquanto deu mas há décadas que padece de falta de vara.,1
5163,Homofobia,Minha vizinha é uma mulher viada e estamos numa batalha musical faz horas ela mete uma viadagem lá e eu meto outro maior daqui,0
5164,Homofobia,"não tanko quem tem MEDO de expor a muié pro mundo... Fi gostoso DEMAIS chegar no rolê e ver geral babando na mina e você olhar com aquela cara de baitola pensar ""puts tá comigo"" https://t.co/LMuLR7UBJp",0
5165,Capacitismo,@polyzinhablz Analfabeta,1
5166,Sexismo,como pode ser a vadia mais medíocre da indústria musical fazendo um verso falando sobre homens e tentando alimentar o ego de ter um corpo bonito em uma música que tem a temática sobre copa do mundo https://t.co/zQeVSDJzXW,1
5167,Assedio,@psicopatona Uq caramba passou tão rápido,0
5168,Capacitismo,@ThiagoResiste @AndreiaSadi Cara para com essa idiotice repetitiva de quem gosta disso faz aquilo etc.....chato pra caramba....em todo post.  Arruma outro jeito de ter engajamento!,0
5169,Capacitismo,@FNeto78 @ASOUTOOLIVEIRA ele é obrigado a ir só pq vcs mongolóide pedem? kkkk ngm é obrigado não plus tão perdendo tempo nessa manifestação se acontece algum tipo de golpe ai sim vc vai ver gente na rua doente,0
5170,Politica,@DonVocero Son minoría charlatana patética ridícula y fascista son un pelo de gato del tigre obradorista,1
5171,Sexismo,ano passado a FILHA DE PM 'aiii mas sei la o que o baile 3 meses pra conseguir sei la quanto mil' abre a carteira do teu pai e paga pra todo mundo entao sua cachorra,0
5172,Capacitismo,@brunomaracci @Genilto33018717 @Rconstantino Se votou no Pt é petista mongoloide,0
5173,Etnia,COMEÇAMOS HOJEE!  ⚽ Village 2022 ⚽ 📍Jockey Club Brasileiro RJ  🎟️  CÓDIGO DE DESCONTO: BURLA https://t.co/xetqZFol1J  💡O ingresso com desconto é o que tem a TARJA VERDE!  HOJE 18/11 🔈DJs (Parque) 🎤Criolo + Black Alien (Arena) https://t.co/jTmoX4T7ak,0
5174,Calunia,wtf i thought fedor is dead 💀 https://t.co/W5xsTokPUZ,0
5175,Calunia,@byeliviih também fedida pra caralho,0
5176,Capacitismo,@camcesar Fujipelado leproso defensor de la asquerosidad de CP del 93 pensando en la sonsera del cine.,1
5177,Sexismo,@Trevor89296325 Acho q se aproxima de algo feminino mesmo. Então eu sabia dos gay por causa do Cazuza e Freddy Mercury. E os traveco por causa das piadas nani people vera verão q acho q só era transformista. Hj complicou muito além do necessário. Mas é assim cada celular tem um nome.,0
5178,Capacitismo,Avise A vadia da tua mãe aidética https://t.co/fKpw73Iqdm,0
5179,Aparencia,@Feeeup @nuwanice @matheusdsant @Ludmilla grammy br nao existe seu feioso kkkkk e mesmo se fosse qual o problema? é menos grammy por isso? logo vcs que dizem defender tanto o que é nosso mas só pode quando é a anitta né? o foda é que vcs escolheram a artista mais futil pra ser fã https://t.co/ElGv9tXofV,0
5180,Sexismo,@cadinhuz Ricardo sendo sincera eu tava mto ansiosa pelo jogo tô animada assistindo mas eu acho q pras outras pessoas os pontos mais legais do jogo são os q aparecem no trailer,0
5181,Capacitismo,avise:  🎶🎵 a vadia da tua mae aidetica 🎶🎵 https://t.co/fRMce8ATdh,0
5182,Calunia,insuportávelchataloucaidiotaescrotafeiafedorentamal amadasem mãeridículaburrasinicafalsaintrometidapão careca já falei escrota?,1
5183,Xenofobia,@Retornopapai3 @FernandaCid__ Fui ver quem era tô bloqueado tbm 😂😂😂,0
5184,Assedio,@o_antagonista Respeitem a patente do PR!!!! Ele é o próprio pata rachada...,0
5185,Sexismo,vc eh puta ta me entendendo sua PUTA sua mocreia nojeira,1
5186,Calunia,"Dizque ""dale ya te transfiero confío en ti"" NOOOOO es que se la hicieron muy fácil a esa ladrona.",0
5187,Sexismo,@BondWolfie @cityafreaks Stop trying to stalk and harass people's mothers you psychotic incel.,1
5188,Capacitismo,Me hice un corté en el dedo accidentalmente me siento estúpida 🙄,0
5189,Homofobia,Eu lembro disso até hoje eu era uma pobi criança veada https://t.co/aOzKKzJ2WC,0
5190,Capacitismo,@misvakcaps Sadece o mu otopark teröru var bi de anormal paralar.. sınır olması lazım 100₺ nedir abi 2 saate,0
5191,Xenofobia,@bikinho_turco @funBABE @FacebookGaming Pois deveria viu lugar de macho escroto é no lixo quer ir com ele de brinde?,0
5192,Politica,"@figueiredocp ""Deus Pátria e Família"" é lema fascista requetado nos útimos anos. Um estudo comparativo do modus operandi do fascismo europeu e sua adaptação aos trópicos com uso intensivo das redes sociais talvez seja um bom início para análise desse material coletado.",0
5193,Xenofobia,@qosxiao Oops another ugly chingchong slut? Hahaha,1
5194,Sexismo,Estan viendo gh? Juliana al 9009. La bicha se camufla.. no la sacan más... #gh22 #GranHermamo #gh2022,0
5195,Assedio,sim mds meu secador faz isso direto https://t.co/DT4uRgtuwe,0
5196,Capacitismo,@pakasa513 @fernanda_01b @tiendas_paris Tu comentario a parte de estúpido en nada aporta al problema de la persona.,0
5197,Capacitismo,“na tua casa comem pão careca com café aleijado”😂😂,0
5198,Aparencia,Arthur tá c mania feioza de mijar na cama  acordamos tds molhados tive que dar banho nele trocar os pano td até me despertou  botei as roupas de cama pra bater e já ajeitei a casa,0
5199,Capacitismo,@Designer3d7 @soupatriotaS2 @josapha_oficial E será dada a posse ao que foi lezado.,0
5200,Homofobia,@Bl4ckzaoo Feliz aniversário pra pequena ae veadao,0
5201,Capacitismo,ah ana d ay dapat,0
5202,Sexismo,@FicoGutierrez Este jefe de la oficina si q es bien tarado,0
5203,Xenofobia,Lá onde eu morava (Na Paraíba) os rapazes morriam muito de cachaça. Hoje tão morrendo é de bala Frase mais do que forte ouvida na chagada do pronto atendimento. Muito forte!,0
5204,Aparencia,@julia_sguerra feioso mesmo,0
5205,Capacitismo,@acamsola Espero que fique bem com ocê e fique somente a sensação de felicidade viu 💜💜💜,0
5206,Capacitismo,como que isso consegue ser melhor que aqueles projetores fudidos da escola que não chegam nem em 1280p https://t.co/6ccw0SsHXQ,0
5207,Aparencia,@itsnanashoyo me desbloqueia sua feiosa,0
5208,Calunia,O ladrão é o próximo..... https://t.co/AhS7abRn7h,0
5209,Assedio,“ela fica fazendo essa boca de chupadeira” KKKKKKKKKKKKKK,0
5210,Sexismo,Luva boqueteiro https://t.co/taOBAfeoFz,0
5211,Capacitismo,e sempre blm ficar calado ne vou seguir esse conselho da prox,0
5212,Xenofobia,Iêmen Somália Ucrânia Armênia e agora Quirguistão e Tadjiquistão https://t.co/L6VpnGAApZ,0
5213,Sexismo,dá próxima vez que eu vê falarem que a cachorra rampeira vagabunda da jennie dá pro CEO da empresa eu também vou ficar ✨quietinha✨ https://t.co/tu48ZOO2jL,1
5214,Calunia,O gente se eu descobrir que eu sou a corna mais de 3 anos eu choro,0
